,Ticker,Price,Date,Time,Transaction Type,Shares before,Shares After,Balance Before,Balance After
0,CATStock,154.63,2018-02-28,Close,Buy,0,6,1000,72.22000000000003
1,CATStock,146.38,2018-03-02,Close,Sell,6,0,72.22000000000003,950.5
2,CATStock,145.15,2018-03-05,Open,Buy,0,6,950.5,79.59999999999991
3,CATStock,158.25,2018-03-09,Close,Sell,6,0,79.59999999999991,1029.1
4,CATStock,154.24,2018-03-19,Open,Buy,0,6,1029.1,103.65999999999985
5,CATStock,155.8,2018-03-21,Close,Sell,6,0,103.65999999999985,1038.46
6,CATStock,147.82,2018-03-26,Open,Buy,0,7,1038.46,3.7200000000000273
7,CATStock,147.38,2018-03-29,Close,Sell,7,0,3.7200000000000273,1035.3799999999999
8,CATStock,144.8,2018-04-03,Open,Buy,0,7,1035.3799999999999,21.779999999999745
9,CATStock,142.99,2018-04-06,Close,Sell,7,0,21.779999999999745,1022.7099999999998
10,CATStock,144.44,2018-04-24,Close,Buy,0,7,1022.7099999999998,11.629999999999882
11,CATStock,144.72,2018-04-27,Close,Sell,7,0,11.629999999999882,1024.6699999999998
12,CATStock,145.21,2018-04-30,Open,Buy,0,7,1024.6699999999998,8.199999999999818
13,CATStock,146.37,2018-05-04,Close,Sell,7,0,8.199999999999818,1032.79
14,CATStock,148.42,2018-06-18,Open,Buy,0,6,1032.79,142.26999999999998
15,CATStock,139.94,2018-06-22,Close,Sell,6,0,142.26999999999998,981.91
16,CATStock,138.86,2018-06-25,Open,Buy,0,7,981.91,9.889999999999873
17,CATStock,135.67,2018-06-29,Close,Sell,7,0,9.889999999999873,959.5799999999998
18,CATStock,133.8,2018-07-02,Open,Buy,0,7,959.5799999999998,22.979999999999677
19,CATStock,135.41,2018-07-06,Close,Sell,7,0,22.979999999999677,970.8499999999997
20,CATStock,138.08,2018-07-16,Close,Buy,0,7,970.8499999999997,4.289999999999623
21,CATStock,136.82,2018-07-20,Close,Sell,7,0,4.289999999999623,962.0299999999996
22,CATStock,136.62,2018-07-23,Open,Buy,0,7,962.0299999999996,5.6899999999996
23,CATStock,142.58,2018-07-26,Close,Sell,7,0,5.6899999999996,1003.7499999999997
24,CATStock,135.92,2018-08-13,Open,Buy,0,7,1003.7499999999997,52.30999999999972
25,CATStock,139.34,2018-08-17,Close,Sell,7,0,52.30999999999972,1027.6899999999996
26,CATStock,136.79,2018-08-23,Close,Buy,0,7,1027.6899999999996,70.15999999999963
27,CATStock,137.82,2018-08-24,Open,Sell,7,0,70.15999999999963,1034.8999999999996
