,Ticker,Price,Date,Time,Transaction Type,Shares before,Shares After,Balance Before,Balance After
0,AXPStock,92.58,2018-02-12,Open,Buy,0,10,1000,74.20000000000005
1,AXPStock,96.79,2018-02-16,Close,Sell,10,0,74.20000000000005,1042.1000000000001
2,AXPStock,95.37,2018-03-13,Close,Buy,0,10,1042.1000000000001,88.40000000000009
3,AXPStock,95.61,2018-03-16,Close,Sell,10,0,88.40000000000009,1044.5
4,AXPStock,95.44,2018-03-19,Open,Buy,0,10,1044.5,90.10000000000002
5,AXPStock,90.45,2018-03-23,Close,Sell,10,0,90.10000000000002,994.6
6,AXPStock,91.37,2018-03-26,Open,Buy,0,10,994.6,80.89999999999998
7,AXPStock,93.28,2018-03-29,Close,Sell,10,0,80.89999999999998,1013.6999999999999
8,AXPStock,91.55,2018-04-03,Open,Buy,0,11,1013.6999999999999,6.649999999999977
9,AXPStock,93.24,2018-04-06,Open,Sell,11,0,6.649999999999977,1032.29
10,AXPStock,92.7,2018-04-09,Open,Buy,0,11,1032.29,12.589999999999918
11,AXPStock,94.13,2018-04-13,Open,Sell,11,0,12.589999999999918,1048.0199999999998
12,AXPStock,97.72,2018-05-29,Close,Buy,0,10,1048.0199999999998,70.81999999999971
13,AXPStock,98.25,2018-06-01,Close,Sell,10,0,70.81999999999971,1053.3199999999997
14,AXPStock,98.81,2018-06-04,Open,Buy,0,10,1053.3199999999997,65.21999999999969
15,AXPStock,101.29,2018-06-08,Open,Sell,10,0,65.21999999999969,1078.12
16,AXPStock,97.85,2018-06-18,Open,Buy,0,11,1078.12,1.7699999999999818
17,AXPStock,97.23,2018-06-22,Close,Sell,11,0,1.7699999999999818,1071.3
18,AXPStock,97.05,2018-06-25,Open,Buy,0,11,1071.3,3.75
19,AXPStock,98.13,2018-06-29,Open,Sell,11,0,3.75,1083.1799999999998
20,AXPStock,97.4,2018-07-02,Open,Buy,0,11,1083.1799999999998,11.779999999999745
21,AXPStock,99.31,2018-07-03,Open,Sell,11,0,11.779999999999745,1104.1899999999998
22,AXPStock,97.84,2018-07-03,Close,Buy,0,11,1104.1899999999998,27.949999999999818
23,AXPStock,98.52,2018-07-06,Close,Sell,11,0,27.949999999999818,1111.6699999999998
24,AXPStock,98.9,2018-08-02,Open,Buy,0,11,1111.6699999999998,23.769999999999754
25,AXPStock,99.96,2018-08-03,Open,Sell,11,0,23.769999999999754,1123.3299999999997
26,AXPStock,100.77,2018-08-06,Open,Buy,0,11,1123.3299999999997,14.859999999999673
27,AXPStock,101.49,2018-08-07,Open,Sell,11,0,14.859999999999673,1131.2499999999995
28,AXPStock,101.48,2018-08-13,Open,Buy,0,11,1131.2499999999995,14.969999999999573
29,AXPStock,101.81,2018-08-13,Close,Sell,11,0,14.969999999999573,1134.8799999999997
30,AXPStock,107.81,2018-10-01,Open,Buy,0,10,1134.8799999999997,56.779999999999745
31,AXPStock,109.25,2018-10-03,Open,Sell,10,0,56.779999999999745,1149.2799999999997
32,AXPStock,108.45,2018-10-03,Close,Buy,0,10,1149.2799999999997,64.77999999999975
33,AXPStock,107.23,2018-10-05,Close,Sell,10,0,64.77999999999975,1137.0799999999997
34,AXPStock,106.63,2018-10-08,Open,Buy,0,10,1137.0799999999997,70.77999999999975
35,AXPStock,103.0,2018-10-12,Close,Sell,10,0,70.77999999999975,1100.7799999999997
36,AXPStock,102.85,2018-10-15,Open,Buy,0,10,1100.7799999999997,72.27999999999975
37,AXPStock,106.73,2018-10-19,Close,Sell,10,0,72.27999999999975,1139.5799999999997
38,AXPStock,102.41,2018-10-23,Open,Buy,0,11,1139.5799999999997,13.069999999999709
39,AXPStock,101.25,2018-10-26,Close,Sell,11,0,13.069999999999709,1126.8199999999997
40,AXPStock,102.47,2018-10-29,Open,Buy,0,10,1126.8199999999997,102.11999999999966
41,AXPStock,101.19,2018-10-29,Close,Buy,10,11,102.11999999999966,0.9299999999996658
42,AXPStock,104.93,2018-11-02,Open,Sell,11,0,0.9299999999996658,1155.1599999999996
43,AXPStock,105.64,2018-12-06,Open,Buy,0,10,1155.1599999999996,98.75999999999954
44,AXPStock,108.2,2018-12-07,Open,Sell,10,0,98.75999999999954,1180.7599999999995
45,AXPStock,105.94,2018-12-10,Open,Buy,0,11,1180.7599999999995,15.419999999999618
46,AXPStock,105.7,2018-12-14,Close,Sell,11,0,15.419999999999618,1178.1199999999997
47,AXPStock,105.46,2018-12-17,Open,Buy,0,11,1178.1199999999997,18.059999999999718
48,AXPStock,91.33,2018-12-21,Close,Sell,11,0,18.059999999999718,1022.6899999999997
49,AXPStock,90.74,2018-12-24,Open,Buy,0,11,1022.6899999999997,24.549999999999727
50,AXPStock,94.42,2018-12-28,Close,Sell,11,0,24.549999999999727,1063.1699999999998
51,AXPStock,110.29,2019-04-01,Open,Buy,0,9,1063.1699999999998,70.55999999999983
52,AXPStock,111.7,2019-04-01,Close,Sell,9,0,70.55999999999983,1075.86
53,AXPStock,110.33,2019-04-04,Open,Buy,0,9,1075.86,82.88999999999987
54,AXPStock,110.96,2019-04-05,Close,Sell,9,0,82.88999999999987,1081.5299999999997
55,AXPStock,109.85,2019-04-09,Close,Buy,0,9,1081.5299999999997,92.87999999999977
56,AXPStock,110.91,2019-04-12,Close,Sell,9,0,92.87999999999977,1091.0699999999997
57,AXPStock,117.01,2019-05-29,Close,Buy,0,9,1091.0699999999997,37.97999999999956
58,AXPStock,114.71,2019-05-31,Close,Sell,9,0,37.97999999999956,1070.3699999999994
59,AXPStock,114.56,2019-06-03,Open,Buy,0,9,1070.3699999999994,39.32999999999947
60,AXPStock,118.42,2019-06-06,Open,Sell,9,0,39.32999999999947,1105.1099999999994
61,AXPStock,126.57,2019-07-30,Open,Buy,0,8,1105.1099999999994,92.5499999999995
62,AXPStock,124.31,2019-08-02,Close,Sell,8,0,92.5499999999995,1087.0299999999995
63,AXPStock,121.06,2019-08-06,Open,Buy,0,8,1087.0299999999995,118.5499999999995
64,AXPStock,126.17,2019-08-09,Close,Sell,8,0,118.5499999999995,1127.9099999999994
65,AXPStock,122.65,2019-08-14,Close,Buy,0,9,1127.9099999999994,24.059999999999263
66,AXPStock,123.5,2019-08-16,Open,Sell,9,0,24.059999999999263,1135.5599999999993
67,AXPStock,123.63,2019-08-20,Open,Buy,0,9,1135.5599999999993,22.88999999999919
68,AXPStock,117.76,2019-08-23,Close,Sell,9,0,22.88999999999919,1082.7299999999993
69,AXPStock,119.09,2019-08-27,Open,Buy,0,9,1082.7299999999993,10.91999999999939
70,AXPStock,120.37,2019-08-30,Close,Sell,9,0,10.91999999999939,1094.2499999999993
71,AXPStock,118.42,2019-09-04,Open,Buy,0,9,1094.2499999999993,28.469999999999345
72,AXPStock,121.14,2019-09-06,Open,Sell,9,0,28.469999999999345,1118.7299999999993
73,AXPStock,117.31,2019-09-10,Close,Buy,0,9,1118.7299999999993,62.93999999999937
74,AXPStock,119.24,2019-09-13,Open,Sell,9,0,62.93999999999937,1136.0999999999992
75,AXPStock,118.14,2019-09-16,Open,Buy,0,9,1136.0999999999992,72.83999999999924
76,AXPStock,116.8,2019-09-20,Close,Sell,9,0,72.83999999999924,1124.0399999999993
77,AXPStock,116.36,2019-09-23,Open,Buy,0,9,1124.0399999999993,76.79999999999927
78,AXPStock,119.12,2019-09-25,Close,Sell,9,0,76.79999999999927,1148.8799999999992
79,AXPStock,116.7,2019-10-01,Close,Buy,0,9,1148.8799999999992,98.57999999999925
80,AXPStock,114.41,2019-10-04,Close,Sell,9,0,98.57999999999925,1128.2699999999993
81,AXPStock,113.91,2019-10-07,Open,Buy,0,9,1128.2699999999993,103.07999999999925
82,AXPStock,116.74,2019-10-11,Open,Sell,9,0,103.07999999999925,1153.739999999999
83,AXPStock,119.14,2019-11-25,Open,Buy,0,9,1153.739999999999,81.47999999999911
84,AXPStock,120.6,2019-11-25,Close,Sell,9,0,81.47999999999911,1166.879999999999
85,AXPStock,117.26,2019-12-02,Close,Buy,0,9,1166.879999999999,111.53999999999883
86,AXPStock,120.61,2019-12-06,Close,Sell,9,0,111.53999999999883,1197.0299999999988
