,Date,Time,Ticker,Price,Transaction Type,Shares before,Shares After,Balance Before,Balance After
0,GMStock,38.97,2018-04-16,Open,Buy,0,25,1000,25.75
1,GMStock,36.32,2020-01-03,Close,Sell,25,0,25.75,933.75
