,Date,Time,Ticker,Price,Transaction Type,Shares before,Shares After,Balance Before,Balance After
0,XOMStock,82.05,2018-06-04,Open,Buy,0,12,1000,15.400000000000091
1,XOMStock,70.33,2020-01-03,Close,Sell,12,0,15.400000000000091,859.3600000000001
