,Date,Time,Ticker,Price,Transaction Type,Shares before,Shares After,Balance Before,Balance After
0,GOLDStock,13.2,2018-04-16,Open,Buy,0,75,1000,10.0
1,GOLDStock,18.57,2020-01-03,Close,Sell,75,0,10.0,1402.75
