,Date,Time,Ticker,Price,Transaction Type,Shares before,Shares After,Balance Before,Balance After
0,IBMStock,142.3,2018-06-04,Open,Buy,0,7,1000,3.8999999999998636
1,IBMStock,134.34,2020-01-03,Close,Sell,7,0,3.8999999999998636,944.2799999999999
