,Ticker,Price,Date,Time,Transaction Type,Shares before,Shares After,Balance Before,Balance After
0,SPDR Gold SharesEtf,125.62,2018-04-23,Open,Buy,0,7,1000,120.65999999999997
1,SPDR Gold SharesEtf,125.5,2018-04-27,Close,Sell,7,0,120.65999999999997,999.16
2,SPDR Gold SharesEtf,124.41,2018-04-30,Open,Buy,0,8,999.16,3.8799999999999955
3,SPDR Gold SharesEtf,124.54,2018-05-04,Close,Sell,8,0,3.8799999999999955,1000.2
4,SPDR Gold SharesEtf,124.14,2018-05-08,Open,Buy,0,8,1000.2,7.080000000000041
5,SPDR Gold SharesEtf,125.57,2018-05-11,Open,Sell,8,0,7.080000000000041,1011.64
6,SPDR Gold SharesEtf,125.16,2018-05-14,Open,Buy,0,8,1011.64,10.360000000000014
7,SPDR Gold SharesEtf,122.41,2018-05-18,Close,Sell,8,0,10.360000000000014,989.64
8,SPDR Gold SharesEtf,122.84,2018-05-29,Open,Buy,0,8,989.64,6.919999999999959
9,SPDR Gold SharesEtf,122.49,2018-06-01,Close,Sell,8,0,6.919999999999959,986.8399999999999
10,SPDR Gold SharesEtf,122.55,2018-06-05,Open,Buy,0,8,986.8399999999999,6.439999999999941
11,SPDR Gold SharesEtf,123.08,2018-06-08,Open,Sell,8,0,6.439999999999941,991.0799999999999
12,SPDR Gold SharesEtf,123.1,2018-06-11,Open,Buy,0,8,991.0799999999999,6.279999999999973
13,SPDR Gold SharesEtf,121.34,2018-06-15,Close,Sell,8,0,6.279999999999973,977.0
14,SPDR Gold SharesEtf,121.35,2018-06-18,Open,Buy,0,8,977.0,6.2000000000000455
15,SPDR Gold SharesEtf,120.34,2018-06-22,Close,Sell,8,0,6.2000000000000455,968.9200000000001
16,SPDR Gold SharesEtf,119.28,2018-06-26,Open,Buy,0,8,968.9200000000001,14.680000000000064
17,SPDR Gold SharesEtf,118.65,2018-06-29,Close,Sell,8,0,14.680000000000064,963.8800000000001
18,SPDR Gold SharesEtf,118.45,2018-07-11,Open,Buy,0,8,963.8800000000001,16.280000000000086
19,SPDR Gold SharesEtf,117.61,2018-07-13,Close,Sell,8,0,16.280000000000086,957.1600000000001
20,SPDR Gold SharesEtf,116.72,2018-07-17,Open,Buy,0,8,957.1600000000001,23.40000000000009
21,SPDR Gold SharesEtf,116.56,2018-07-20,Close,Sell,8,0,23.40000000000009,955.8800000000001
22,SPDR Gold SharesEtf,115.77,2018-07-26,Close,Buy,0,8,955.8800000000001,29.72000000000014
23,SPDR Gold SharesEtf,115.92,2018-07-27,Open,Sell,8,0,29.72000000000014,957.0800000000002
24,SPDR Gold SharesEtf,115.14,2018-08-01,Close,Buy,0,8,957.0800000000002,35.96000000000015
25,SPDR Gold SharesEtf,114.92,2018-08-03,Close,Sell,8,0,35.96000000000015,955.3200000000002
26,SPDR Gold SharesEtf,114.56,2018-08-06,Open,Buy,0,8,955.3200000000002,38.840000000000146
27,SPDR Gold SharesEtf,114.81,2018-08-10,Open,Sell,8,0,38.840000000000146,957.3200000000002
28,SPDR Gold SharesEtf,113.81,2018-08-13,Open,Buy,0,8,957.3200000000002,46.840000000000146
29,SPDR Gold SharesEtf,112.13,2018-08-17,Close,Sell,8,0,46.840000000000146,943.8800000000001
30,SPDR Gold SharesEtf,114.12,2018-08-27,Open,Buy,0,8,943.8800000000001,30.920000000000073
31,SPDR Gold SharesEtf,113.51,2018-08-31,Close,Sell,8,0,30.920000000000073,939.0000000000001
32,SPDR Gold SharesEtf,112.75,2018-09-04,Open,Buy,0,8,939.0000000000001,37.000000000000114
33,SPDR Gold SharesEtf,113.23,2018-09-07,Close,Sell,8,0,37.000000000000114,942.8400000000001
34,SPDR Gold SharesEtf,112.65,2018-09-11,Open,Buy,0,8,942.8400000000001,41.6400000000001
35,SPDR Gold SharesEtf,113.79,2018-09-14,Open,Sell,8,0,41.6400000000001,951.9600000000002
36,SPDR Gold SharesEtf,113.44,2018-09-18,Close,Buy,0,8,951.9600000000002,44.44000000000017
37,SPDR Gold SharesEtf,113.49,2018-09-21,Close,Sell,8,0,44.44000000000017,952.3600000000001
38,SPDR Gold SharesEtf,113.47,2018-09-24,Close,Buy,0,8,952.3600000000001,44.600000000000136
39,SPDR Gold SharesEtf,112.76,2018-09-28,Close,Sell,8,0,44.600000000000136,946.6800000000002
40,SPDR Gold SharesEtf,112.4,2018-10-01,Open,Buy,0,8,946.6800000000002,47.48000000000013
41,SPDR Gold SharesEtf,113.81,2018-10-05,Open,Sell,8,0,47.48000000000013,957.9600000000002
42,SPDR Gold SharesEtf,112.25,2018-10-08,Open,Buy,0,8,957.9600000000002,59.96000000000015
43,SPDR Gold SharesEtf,115.58,2018-10-12,Open,Sell,8,0,59.96000000000015,984.6000000000001
44,SPDR Gold SharesEtf,113.66,2018-11-12,Close,Buy,0,8,984.6000000000001,75.32000000000016
45,SPDR Gold SharesEtf,115.83,2018-11-16,Open,Sell,8,0,75.32000000000016,1001.9600000000002
46,SPDR Gold SharesEtf,114.95,2018-11-27,Close,Buy,0,8,1001.9600000000002,82.36000000000013
47,SPDR Gold SharesEtf,115.97,2018-11-29,Open,Sell,8,0,82.36000000000013,1010.1200000000001
48,SPDR Gold SharesEtf,121.38,2019-03-05,Open,Buy,0,8,1010.1200000000001,39.080000000000155
49,SPDR Gold SharesEtf,122.7,2019-03-08,Open,Sell,8,0,39.080000000000155,1020.6800000000002
50,SPDR Gold SharesEtf,122.28,2019-03-28,Open,Buy,0,8,1020.6800000000002,42.44000000000017
51,SPDR Gold SharesEtf,122.01,2019-03-29,Close,Sell,8,0,42.44000000000017,1018.5200000000002
52,SPDR Gold SharesEtf,121.53,2019-04-01,Close,Buy,0,8,1018.5200000000002,46.2800000000002
53,SPDR Gold SharesEtf,121.98,2019-04-05,Close,Sell,8,0,46.2800000000002,1022.1200000000002
54,SPDR Gold SharesEtf,121.95,2019-04-11,Close,Buy,0,8,1022.1200000000002,46.52000000000021
55,SPDR Gold SharesEtf,121.83,2019-04-12,Close,Sell,8,0,46.52000000000021,1021.1600000000002
56,SPDR Gold SharesEtf,121.2,2019-04-15,Open,Buy,0,8,1021.1600000000002,51.56000000000017
57,SPDR Gold SharesEtf,120.37,2019-04-18,Close,Sell,8,0,51.56000000000017,1014.5200000000002
58,SPDR Gold SharesEtf,119.67,2019-04-23,Open,Buy,0,8,1014.5200000000002,57.160000000000196
59,SPDR Gold SharesEtf,121.26,2019-04-26,Open,Sell,8,0,57.160000000000196,1027.2400000000002
60,SPDR Gold SharesEtf,120.88,2019-04-29,Open,Buy,0,8,1027.2400000000002,60.20000000000027
61,SPDR Gold SharesEtf,120.65,2019-05-03,Close,Sell,8,0,60.20000000000027,1025.4000000000003
62,SPDR Gold SharesEtf,120.08,2019-05-21,Open,Buy,0,8,1025.4000000000003,64.76000000000033
63,SPDR Gold SharesEtf,121.13,2019-05-24,Open,Sell,8,0,64.76000000000033,1033.8000000000002
64,SPDR Gold SharesEtf,120.8,2019-05-28,Open,Buy,0,8,1033.8000000000002,67.4000000000002
65,SPDR Gold SharesEtf,122.55,2019-05-31,Open,Sell,8,0,67.4000000000002,1047.8000000000002
66,SPDR Gold SharesEtf,138.87,2019-09-30,Close,Buy,0,7,1047.8000000000002,75.71000000000015
67,SPDR Gold SharesEtf,140.79,2019-10-02,Open,Sell,7,0,75.71000000000015,1061.2400000000002
68,SPDR Gold SharesEtf,140.72,2019-10-21,Open,Buy,0,7,1061.2400000000002,76.20000000000027
69,SPDR Gold SharesEtf,142.79,2019-10-25,Open,Sell,7,0,76.20000000000027,1075.7300000000002
70,SPDR Gold SharesEtf,140.64,2019-10-28,Close,Buy,0,7,1075.7300000000002,91.25000000000034
71,SPDR Gold SharesEtf,142.21,2019-11-01,Open,Sell,7,0,91.25000000000034,1086.7200000000003
72,SPDR Gold SharesEtf,142.26,2019-11-04,Open,Buy,0,7,1086.7200000000003,90.90000000000032
73,SPDR Gold SharesEtf,137.39,2019-11-08,Close,Sell,7,0,90.90000000000032,1052.63
74,SPDR Gold SharesEtf,138.13,2019-11-19,Open,Buy,0,7,1052.63,85.72000000000014
75,SPDR Gold SharesEtf,138.37,2019-11-22,Open,Sell,7,0,85.72000000000014,1054.3100000000002
76,SPDR Gold SharesEtf,137.32,2019-11-25,Open,Buy,0,7,1054.3100000000002,93.07000000000016
77,SPDR Gold SharesEtf,137.86,2019-11-29,Close,Sell,7,0,93.07000000000016,1058.0900000000001
78,SPDR Gold SharesEtf,139.2,2019-12-16,Open,Buy,0,7,1058.0900000000001,83.69000000000028
79,SPDR Gold SharesEtf,139.52,2019-12-20,Close,Sell,7,0,83.69000000000028,1060.3300000000004
