,Ticker,Price,Date,Time,Transaction Type,Shares before,Shares After,Balance Before,Balance After
0,BAStock,332.52,2018-06-25,Open,Buy,0,3,1000,2.4400000000000546
1,BAStock,335.51,2018-06-29,Close,Sell,3,0,2.4400000000000546,1008.97
2,BAStock,330.69,2018-07-02,Open,Buy,0,3,1008.97,16.90000000000009
3,BAStock,334.64,2018-07-06,Close,Sell,3,0,16.90000000000009,1020.82
4,BAStock,339.6,2018-08-13,Open,Buy,0,3,1020.82,2.019999999999982
5,BAStock,346.4,2018-08-17,Close,Sell,3,0,2.019999999999982,1041.2199999999998
6,BAStock,341.6,2018-09-04,Open,Buy,0,3,1041.2199999999998,16.419999999999618
7,BAStock,351.27,2018-09-06,Close,Sell,3,0,16.419999999999618,1070.2299999999996
8,BAStock,339.01,2018-09-11,Open,Buy,0,3,1070.2299999999996,53.19999999999959
9,BAStock,353.41,2018-09-12,Close,Sell,3,0,53.19999999999959,1113.4299999999996
10,BAStock,335.59,2018-10-29,Close,Buy,0,3,1113.4299999999996,106.65999999999963
11,BAStock,352.51,2018-10-31,Open,Sell,3,0,106.65999999999963,1164.1899999999996
12,BAStock,335.55,2018-11-19,Open,Buy,0,3,1164.1899999999996,157.5399999999995
13,BAStock,312.32,2018-11-23,Close,Sell,3,0,157.5399999999995,1094.4999999999995
14,BAStock,315.28,2018-11-27,Open,Buy,0,3,1094.4999999999995,148.65999999999963
15,BAStock,341.94,2018-11-30,Open,Sell,3,0,148.65999999999963,1174.4799999999996
16,BAStock,329.99,2018-12-06,Open,Buy,0,3,1174.4799999999996,184.50999999999954
17,BAStock,332.35,2018-12-07,Open,Sell,3,0,184.50999999999954,1181.5599999999995
18,BAStock,321.27,2018-12-10,Open,Buy,0,3,1181.5599999999995,217.74999999999955
19,BAStock,318.75,2018-12-14,Close,Sell,3,0,217.74999999999955,1173.9999999999995
20,BAStock,316.91,2018-12-17,Open,Buy,0,3,1173.9999999999995,223.26999999999953
21,BAStock,304.55,2018-12-21,Close,Sell,3,0,223.26999999999953,1136.9199999999996
22,BAStock,300.65,2018-12-24,Open,Buy,0,3,1136.9199999999996,234.9699999999997
23,BAStock,316.38,2018-12-28,Close,Sell,3,0,234.9699999999997,1184.1099999999997
24,BAStock,310.9,2019-01-03,Close,Buy,0,3,1184.1099999999997,251.40999999999974
25,BAStock,316.69,2019-01-04,Open,Sell,3,0,251.40999999999974,1201.4799999999996
26,BAStock,375.17,2019-04-22,Close,Buy,0,3,1201.4799999999996,75.96999999999957
27,BAStock,382.8,2019-04-25,Close,Sell,3,0,75.96999999999957,1224.3699999999997
28,BAStock,378.49,2019-04-29,Open,Buy,0,3,1224.3699999999997,88.89999999999964
29,BAStock,376.46,2019-05-03,Close,Sell,3,0,88.89999999999964,1218.2799999999995
30,BAStock,367.88,2019-05-06,Open,Buy,0,3,1218.2799999999995,114.63999999999965
31,BAStock,354.67,2019-05-10,Close,Sell,3,0,114.63999999999965,1178.6499999999996
32,BAStock,344.51,2019-05-13,Open,Buy,0,3,1178.6499999999996,145.11999999999966
33,BAStock,355.02,2019-05-17,Close,Sell,3,0,145.11999999999966,1210.1799999999996
34,BAStock,345.92,2019-05-23,Open,Buy,0,3,1210.1799999999996,172.41999999999962
35,BAStock,355.0,2019-05-24,Open,Sell,3,0,172.41999999999962,1237.4199999999996
36,BAStock,355.29,2019-05-28,Open,Buy,0,3,1237.4199999999996,171.5499999999995
37,BAStock,341.61,2019-05-31,Close,Sell,3,0,171.5499999999995,1196.3799999999994
38,BAStock,338.2,2019-06-03,Open,Buy,0,3,1196.3799999999994,181.77999999999952
39,BAStock,353.7,2019-06-07,Close,Sell,3,0,181.77999999999952,1242.8799999999994
40,BAStock,349.33,2019-06-11,Close,Buy,0,3,1242.8799999999994,194.88999999999942
41,BAStock,347.16,2019-06-14,Close,Sell,3,0,194.88999999999942,1236.3699999999994
42,BAStock,348.62,2019-06-17,Open,Buy,0,3,1236.3699999999994,190.5099999999993
43,BAStock,374.39,2019-06-21,Open,Sell,3,0,190.5099999999993,1313.6799999999994
44,BAStock,369.32,2019-06-25,Close,Buy,0,3,1313.6799999999994,205.71999999999935
45,BAStock,364.01,2019-06-28,Close,Sell,3,0,205.71999999999935,1297.7499999999993
46,BAStock,364.88,2019-07-01,Open,Buy,0,3,1297.7499999999993,203.10999999999945
47,BAStock,355.86,2019-07-05,Close,Sell,3,0,203.10999999999945,1270.6899999999994
48,BAStock,350.41,2019-07-08,Open,Buy,0,3,1270.6899999999994,219.45999999999935
49,BAStock,360.0,2019-07-12,Open,Sell,3,0,219.45999999999935,1299.4599999999994
50,BAStock,361.43,2019-07-24,Close,Buy,0,3,1299.4599999999994,215.1699999999994
51,BAStock,345.0,2019-07-26,Close,Sell,3,0,215.1699999999994,1250.1699999999994
52,BAStock,344.99,2019-07-29,Open,Buy,0,3,1250.1699999999994,215.19999999999936
53,BAStock,339.56,2019-08-02,Close,Sell,3,0,215.19999999999936,1233.8799999999994
54,BAStock,332.46,2019-08-05,Open,Buy,0,3,1233.8799999999994,236.49999999999955
55,BAStock,337.55,2019-08-09,Close,Sell,3,0,236.49999999999955,1249.1499999999996
56,BAStock,332.94,2019-08-12,Close,Buy,0,3,1249.1499999999996,250.3299999999997
57,BAStock,330.45,2019-08-16,Close,Sell,3,0,250.3299999999997,1241.6799999999996
58,BAStock,354.11,2019-09-03,Open,Buy,0,3,1241.6799999999996,179.34999999999968
59,BAStock,361.61,2019-09-06,Open,Sell,3,0,179.34999999999968,1264.1799999999996
60,BAStock,332.89,2019-10-21,Open,Buy,0,3,1264.1799999999996,265.50999999999965
61,BAStock,339.83,2019-10-25,Close,Sell,3,0,265.50999999999965,1284.9999999999995
62,BAStock,341.5,2019-10-28,Open,Buy,0,3,1284.9999999999995,260.49999999999955
63,BAStock,345.19,2019-11-01,Close,Sell,3,0,260.49999999999955,1296.0699999999995
64,BAStock,346.46,2019-11-04,Open,Buy,0,3,1296.0699999999995,256.6899999999996
65,BAStock,356.4,2019-11-08,Open,Sell,3,0,256.6899999999996,1325.8899999999994
66,BAStock,349.04,2019-11-11,Open,Buy,0,3,1325.8899999999994,278.7699999999993
67,BAStock,366.96,2019-11-11,Close,Sell,3,0,278.7699999999993,1379.6499999999992
68,BAStock,352.09,2019-12-03,Open,Buy,0,3,1379.6499999999992,323.3799999999992
69,BAStock,354.09,2019-12-06,Close,Sell,3,0,323.3799999999992,1385.6499999999992
70,BAStock,350.15,2019-12-10,Open,Buy,0,3,1385.6499999999992,335.19999999999936
71,BAStock,341.67,2019-12-13,Close,Sell,3,0,335.19999999999936,1360.2099999999994
72,BAStock,322.06,2019-12-17,Open,Buy,0,4,1360.2099999999994,71.96999999999935
73,BAStock,328.0,2019-12-20,Close,Sell,4,0,71.96999999999935,1383.9699999999993
74,BAStock,333.0,2019-12-24,Close,Buy,0,4,1383.9699999999993,51.969999999999345
75,BAStock,330.14,2019-12-27,Close,Sell,4,0,51.969999999999345,1372.5299999999993
76,BAStock,330.5,2019-12-30,Open,Buy,0,4,1372.5299999999993,50.52999999999929
77,BAStock,332.76,2020-01-03,Close,Sell,4,0,50.52999999999929,1381.5699999999993
