,Date,Time,Ticker,Price,Transaction Type,Shares before,Shares After,Balance Before,Balance After
0,GoldCommodity,3.068,2018-04-16,Open,Buy,0,325,1000,2.8999999999999773
1,GoldCommodity,3.1060000000000003,2018-04-20,Open,Sell,325,0,2.8999999999999773,1012.3500000000001
2,GoldCommodity,3.085,2018-04-23,Open,Buy,0,328,1012.3500000000001,0.47000000000014097
3,GoldCommodity,3.116,2018-04-27,Open,Sell,328,0,0.47000000000014097,1022.5180000000001
4,GoldCommodity,3.187,2018-04-30,Open,Buy,0,320,1022.5180000000001,2.6780000000002246
5,GoldCommodity,3.063,2018-05-04,Open,Sell,320,0,2.6780000000002246,982.8380000000003
6,GoldCommodity,3.055,2018-05-07,Open,Buy,0,321,982.8380000000003,2.18300000000022
7,GoldCommodity,3.091,2018-05-11,Open,Sell,321,0,2.18300000000022,994.3940000000002
8,GoldCommodity,3.075,2018-05-14,Open,Buy,0,323,994.3940000000002,1.16900000000021
9,GoldCommodity,3.05,2018-05-18,Open,Sell,323,0,1.16900000000021,986.3190000000002
10,GoldCommodity,3.0610000000000004,2018-05-21,Open,Buy,0,322,986.3190000000002,0.6770000000000209
11,GoldCommodity,3.095,2018-05-25,Open,Sell,322,0,0.6770000000000209,997.267
12,GoldCommodity,3.073,2018-05-29,Open,Buy,0,324,997.267,1.6150000000001228
13,GoldCommodity,3.057,2018-06-01,Open,Sell,324,0,1.6150000000001228,992.0830000000001
14,GoldCommodity,3.102,2018-06-04,Open,Buy,0,319,992.0830000000001,2.5450000000000728
15,GoldCommodity,3.37,2018-06-08,Open,Sell,319,0,2.5450000000000728,1077.575
16,GoldCommodity,3.281,2018-06-11,Open,Buy,0,328,1077.575,1.4069999999999254
17,GoldCommodity,3.2030000000000003,2018-06-15,Open,Sell,328,0,1.4069999999999254,1051.991
18,GoldCommodity,3.136,2018-06-18,Open,Buy,0,335,1051.991,1.43100000000004
19,GoldCommodity,3.03,2018-06-22,Open,Sell,335,0,1.43100000000004,1016.481
20,GoldCommodity,3.1319999999999997,2018-06-25,Open,Buy,0,324,1016.481,1.7130000000000791
21,GoldCommodity,3.063,2018-06-29,Open,Sell,324,0,1.7130000000000791,994.1250000000001
22,GoldCommodity,2.9539999999999997,2018-07-02,Open,Buy,0,336,994.1250000000001,1.5810000000002447
23,GoldCommodity,2.9,2018-07-06,Open,Sell,336,0,1.5810000000002447,975.9810000000002
24,GoldCommodity,2.958,2018-07-09,Open,Buy,0,329,975.9810000000002,2.7990000000002055
25,GoldCommodity,2.904,2018-07-13,Open,Sell,329,0,2.7990000000002055,958.2150000000001
26,GoldCommodity,2.865,2018-07-16,Open,Buy,0,334,958.2150000000001,1.3050000000000637
27,GoldCommodity,2.679,2018-07-20,Open,Sell,334,0,1.3050000000000637,896.091
28,GoldCommodity,2.748,2018-07-23,Open,Buy,0,326,896.091,0.24299999999993815
29,GoldCommodity,2.9210000000000003,2018-07-27,Close,Sell,326,0,0.24299999999993815,952.489
30,GoldCommodity,2.793,2018-07-30,Open,Buy,0,341,952.489,0.07600000000002183
31,GoldCommodity,2.898,2018-08-03,Close,Sell,341,0,0.07600000000002183,988.2940000000001
32,GoldCommodity,2.772,2018-08-06,Open,Buy,0,356,988.2940000000001,1.4620000000002165
33,GoldCommodity,2.8710000000000004,2018-08-10,Close,Sell,356,0,1.4620000000002165,1023.5380000000004
34,GoldCommodity,2.84,2018-08-13,Open,Buy,0,360,1023.5380000000004,1.1380000000003747
35,GoldCommodity,2.7539999999999996,2018-08-17,Close,Sell,360,0,1.1380000000003747,992.5780000000002
36,GoldCommodity,2.7710000000000004,2018-08-20,Open,Buy,0,358,992.5780000000002,0.5600000000000591
37,GoldCommodity,2.826,2018-08-24,Close,Sell,358,0,0.5600000000000591,1012.268
38,GoldCommodity,2.806,2018-08-27,Open,Buy,0,360,1012.268,2.108000000000061
39,GoldCommodity,2.773,2018-08-31,Close,Sell,360,0,2.108000000000061,1000.3880000000001
40,GoldCommodity,2.694,2018-09-04,Open,Buy,0,371,1000.3880000000001,0.9140000000002146
41,GoldCommodity,2.7230000000000003,2018-09-07,Close,Sell,371,0,0.9140000000002146,1011.1470000000003
42,GoldCommodity,2.717,2018-09-10,Open,Buy,0,372,1011.1470000000003,0.4230000000002292
43,GoldCommodity,2.739,2018-09-14,Open,Sell,372,0,0.4230000000002292,1019.3310000000001
44,GoldCommodity,2.717,2018-09-17,Open,Buy,0,375,1019.3310000000001,0.45600000000013097
45,GoldCommodity,2.8289999999999997,2018-09-21,Open,Sell,375,0,0.45600000000013097,1061.3310000000001
46,GoldCommodity,2.88,2018-09-24,Open,Buy,0,368,1061.3310000000001,1.4910000000002128
47,GoldCommodity,2.904,2018-09-24,Close,Sell,368,0,1.4910000000002128,1070.1630000000002
48,GoldCommodity,2.8680000000000003,2018-09-26,Open,Buy,0,373,1070.1630000000002,0.3990000000001146
49,GoldCommodity,2.895,2018-09-26,Close,Sell,373,0,0.3990000000001146,1080.2340000000002
50,GoldCommodity,2.8169999999999997,2018-10-08,Open,Buy,0,383,1080.2340000000002,1.3230000000003201
51,GoldCommodity,2.843,2018-10-08,Close,Sell,383,0,1.3230000000003201,1090.1920000000002
52,GoldCommodity,2.813,2018-10-16,Open,Buy,0,387,1090.1920000000002,1.5610000000001492
53,GoldCommodity,2.8560000000000003,2018-10-16,Close,Sell,387,0,1.5610000000001492,1106.8330000000003
54,GoldCommodity,2.8289999999999997,2018-10-17,Open,Buy,0,391,1106.8330000000003,0.6940000000004147
55,GoldCommodity,2.852,2018-10-17,Close,Sell,391,0,0.6940000000004147,1115.8260000000005
56,GoldCommodity,2.838,2018-10-22,Open,Buy,0,393,1115.8260000000005,0.49200000000041655
57,GoldCommodity,2.864,2018-10-22,Close,Sell,393,0,0.49200000000041655,1126.0440000000003
58,GoldCommodity,2.8289999999999997,2018-10-23,Open,Buy,0,398,1126.0440000000003,0.1020000000003165
59,GoldCommodity,2.783,2018-10-26,Open,Sell,398,0,0.1020000000003165,1107.7360000000003
60,GoldCommodity,2.812,2018-10-29,Open,Buy,0,393,1107.7360000000003,2.6200000000003456
61,GoldCommodity,2.822,2018-10-29,Close,Sell,393,0,2.6200000000003456,1111.6660000000004
62,GoldCommodity,2.78,2018-10-30,Open,Buy,0,399,1111.6660000000004,2.4460000000003674
63,GoldCommodity,2.822,2018-11-02,Open,Sell,399,0,2.4460000000003674,1128.4240000000004
64,GoldCommodity,2.822,2018-11-05,Open,Buy,0,399,1128.4240000000004,2.4460000000003674
65,GoldCommodity,2.78,2018-11-09,Open,Sell,399,0,2.4460000000003674,1111.6660000000004
66,GoldCommodity,2.7319999999999998,2018-11-12,Open,Buy,0,406,1111.6660000000004,2.4740000000003874
67,GoldCommodity,2.7760000000000002,2018-11-16,Open,Sell,406,0,2.4740000000003874,1129.5300000000004
68,GoldCommodity,2.803,2018-11-19,Open,Buy,0,402,1129.5300000000004,2.7240000000003874
69,GoldCommodity,2.798,2018-11-23,Open,Sell,402,0,2.7240000000003874,1127.5200000000004
70,GoldCommodity,2.7760000000000002,2018-11-26,Open,Buy,0,406,1127.5200000000004,0.46400000000039654
71,GoldCommodity,2.7910000000000004,2018-11-30,Open,Sell,406,0,0.46400000000039654,1133.6100000000006
72,GoldCommodity,2.83,2018-12-04,Open,Buy,0,400,1133.6100000000006,1.610000000000582
73,GoldCommodity,2.7889999999999997,2018-12-07,Open,Sell,400,0,1.610000000000582,1117.2100000000005
74,GoldCommodity,2.7489999999999997,2018-12-10,Open,Buy,0,406,1117.2100000000005,1.1160000000006676
75,GoldCommodity,2.78,2018-12-14,Close,Sell,406,0,1.1160000000006676,1129.7960000000005
76,GoldCommodity,2.748,2018-12-17,Open,Buy,0,411,1129.7960000000005,0.3680000000003929
77,GoldCommodity,2.694,2018-12-21,Close,Sell,411,0,0.3680000000003929,1107.6020000000003
78,GoldCommodity,2.6830000000000003,2018-12-24,Open,Buy,0,412,1107.6020000000003,2.206000000000131
