,Feature Name,Alpha =0.9999999999999999
0,JNJ-high-average,0.0
1,JNJ-high-max,1.8693276800405345
2,JNJ-close-average,0.0
MAD Train: 8.055474593696102
MAD Valid: 5.876435727812067
MAD Test: 7.740869595875244
