,Feature Name,Alpha =0.5
0,JNJ-high-average,0.0
1,JNJ-high-max,2.1505850641586983
2,JNJ-close-average,0.0
MAD Train: 8.045629886121748
MAD Valid: 5.8693297778412745
MAD Test: 7.7861872566794466
