,Feature Name,Alpha =0.7
0,JNJ-high-average,0.0
1,JNJ-high-max,0.0
2,JNJ-close-average,0.0
MAD Train: 9.002419501541585
MAD Valid: 6.610439958320675
MAD Test: 9.32925038999234
