,Feature Name,Alpha =0.7
0,JNJ-high-average,0.0
1,JNJ-high-max,0.0
2,JNJ-close-average,0.5163856785449843
MAD Train: 0.5724791876827121
MAD Valid: 0.6364475364477062
MAD Test: 0.66461619676471
