,Feature Name,Alpha =0.2
0,JNJ-high-average,0.0
1,JNJ-high-max,0.0
2,JNJ-close-average,2.898338801242116
MAD Train: 6.797590598933587
MAD Valid: 6.889890054165396
MAD Test: 5.429255753046691
