,Feature Name,Alpha =0.1
0,JNJ-high-average,0.0
1,JNJ-high-max,2.375590971453229
2,JNJ-close-average,0.0
MAD Train: 8.037754120062258
MAD Valid: 5.8996590177034705
MAD Test: 7.856520443184783
