,Feature Name,Alpha =0.2
0,JNJ-high-average,-0.0
1,JNJ-high-max,0.0
2,JNJ-close-average,0.3357951498909415
MAD Train: 9.00902056174104
MAD Valid: 6.571831749203129
MAD Test: 9.23297105280129
