,Feature Name,Alpha =0.6
0,JNJ-high-average,0.0
1,JNJ-high-max,0.0
2,JNJ-close-average,2.6488549548403704
MAD Train: 6.796051678097646
MAD Valid: 6.870881673284879
MAD Test: 5.39204366636307
