,Feature Name,Alpha =0.6
0,JNJ-high-average,0.0
1,JNJ-high-max,0.0
2,JNJ-close-average,2.8219117368536994
MAD Train: 5.137543559407083
MAD Valid: 5.310251671214944
MAD Test: 5.639022784365269
