,Feature Name,Alpha =0.7999999999999999
0,JNJ-high-average,0.0
1,JNJ-high-max,0.0
2,JNJ-close-average,2.524113031639498
MAD Train: 6.798209955998697
MAD Valid: 6.865091744662203
MAD Test: 5.381173278660585
