,Feature Name,Alpha =0.4
0,JNJ-high-average,0.0
1,JNJ-high-max,0.0
2,JNJ-close-average,2.9709282932007572
MAD Train: 5.135506832956195
MAD Valid: 5.315868851348222
MAD Test: 5.67577833414695
