,Feature Name,Alpha =0.4
0,JNJ-high-average,0.0
1,JNJ-high-max,0.0
2,JNJ-close-average,2.7735968780412437
MAD Train: 6.795771386707591
MAD Valid: 6.876671601907559
MAD Test: 5.406490121352536
