,Feature Name,Alpha =0.5
0,JNJ-high-average,0.0
1,JNJ-high-max,0.0
2,JNJ-close-average,2.896420015027228
MAD Train: 5.136525196181638
MAD Valid: 5.313060261281582
MAD Test: 5.657400559256111
