,Feature Name,Alpha =0.4
0,JNJ-high-average,0.0
1,JNJ-high-max,0.0
2,JNJ-close-average,0.12252073332518083
MAD Train: 9.004365569425524
MAD Valid: 6.596353077986071
MAD Test: 9.28655481427261
