,Feature Name,Alpha =0.7
0,JNJ-high-average,0.0
1,JNJ-high-max,0.0
2,JNJ-close-average,2.74740345868017
MAD Train: 5.138561922632527
MAD Valid: 5.3074430811483095
MAD Test: 5.620645009474431
