,Feature Name,Alpha =0.7
0,JNJ-high-average,0.0
1,JNJ-high-max,0.0
2,JNJ-close-average,2.5864839932399346
MAD Train: 6.797130817048169
MAD Valid: 6.867986708973536
MAD Test: 5.386608472511829
