,Feature Name,Alpha =0.4
0,JNJ-high-average,0.0
1,JNJ-high-max,2.206836540982331
2,JNJ-close-average,0.0
MAD Train: 8.04366094460687
MAD Valid: 5.876912087806818
MAD Test: 7.803770553305778
