,Feature Name,Alpha =0.1
0,JNJ-high-average,0.0
1,JNJ-high-max,0.0
2,JNJ-close-average,0.7533104615155546
MAD Train: 0.50554315776863
MAD Valid: 0.5156062120894448
MAD Test: 0.47401476482516125
