,Feature Name,Alpha =0.2
0,JNJ-high-average,0.0
1,JNJ-high-max,0.0
2,JNJ-close-average,0.8009563105810017
MAD Train: 0.3462790706621294
MAD Valid: 0.4071706506062795
MAD Test: 0.35477033962007976
