Date,Value
2002-02-01,1589.47
2002-01-01,1653.07
2001-12-01,1663.67
2001-11-01,1635.04
2001-10-01,1555.57
2001-09-01,1504.32
2001-08-01,1704.74
2001-07-01,1742.27
2001-06-01,1786.8
2001-05-01,1835.56
2001-04-01,1726.98
2001-03-01,1728.02
2001-02-01,1907.07
2001-01-01,1958.51
2000-12-01,1963.96
2000-11-01,2032.3
2000-10-01,2051.33
2000-09-01,2170.03
2000-08-01,2207.21
2000-07-01,2188.69
2000-06-01,2177.33
2000-05-01,2123.66
2000-04-01,2190.41
2000-03-01,2162.97
2000-02-01,2100.15
2000-01-01,2168.44
1999-12-01,2179.6
1999-11-01,2122.11
1999-10-01,1984.48
1999-09-01,2015.8
1999-08-01,2039.77
1999-07-01,2127.06
1999-06-01,2043.18
1999-05-01,2057.89
1999-04-01,2062.04
1999-03-01,1994.41
1999-02-01,1945.72
1999-01-01,1951.51
1998-12-01,1864.28
1998-11-01,1791.72
1998-10-01,1616.44
1998-09-01,1601.82
1998-08-01,1688.61
1998-07-01,1819.62
1998-06-01,1745.95
1998-05-01,1748.14
1998-04-01,1757.34
1998-03-01,1704.6
1998-02-01,1623.56
1998-01-01,1530.64
1997-12-01,1531.91
1997-11-01,1492.73
1997-10-01,1511.26
1997-09-01,1492.48
1997-08-01,1480.58
1997-07-01,1480.23
1997-06-01,1403.59
1997-05-01,1336.06
1997-04-01,1224.38
1997-03-01,1271.21
1997-02-01,1284.42
1997-01-01,1236.54
1996-12-01,1203.25
1996-11-01,1190.98
1996-10-01,1137.75
1996-09-01,1098.11
1996-08-01,1081.69
1996-07-01,1053.32
1996-06-01,1095.36
1996-05-01,1084.14
1996-04-01,1063.13
1996-03-01,1067.06
1996-02-01,1076.66
1996-01-01,1021.75
1995-12-01,1027.99
1995-11-01,995.49
1995-10-01,973.78
1995-09-01,970.0
1995-08-01,938.89
1995-07-01,938.42
1995-06-01,908.09
1995-05-01,883.66
1995-04-01,858.53
1995-03-01,836.33
1995-02-01,820.0
1995-01-01,794.79
1994-12-01,780.72
1994-11-01,790.7
1994-10-01,796.57
1994-09-01,802.52
1994-08-01,799.99
1994-07-01,781.0
1994-06-01,789.07
1994-05-01,784.9
1994-04-01,779.04
1994-03-01,809.02
1994-02-01,825.37
1994-01-01,830.67
1993-12-01,820.55
1993-11-01,815.17
1993-10-01,817.51
1993-09-01,812.64
1993-08-01,805.26
1993-07-01,795.33
1993-06-01,796.7
1993-05-01,792.8
1993-04-01,790.03
1993-03-01,804.89
1993-02-01,792.53
1993-01-01,783.66
1992-12-01,788.26
1992-11-01,764.56
1992-10-01,746.92
1992-09-01,760.43
1992-08-01,761.58
1992-07-01,758.49
1992-06-01,747.7
1992-05-01,762.39
1992-04-01,749.87
1992-03-01,750.85
1992-02-01,764.27
1992-01-01,773.59
1991-12-01,723.38
1991-11-01,719.07
1991-10-01,722.96
1991-09-01,724.61
1991-08-01,731.93
1991-07-01,716.79
1991-06-01,714.19
1991-05-01,715.73
1991-04-01,721.05
1991-03-01,708.05
1991-02-01,690.01
1991-01-01,620.9
1990-12-01,630.86
1990-11-01,605.03
1990-10-01,590.68
1990-09-01,610.28
1990-08-01,645.31
1990-07-01,708.9
1990-06-01,712.34
1990-05-01,696.05
1990-04-01,673.63
1990-03-01,675.23
1990-02-01,662.86
1990-01-01,685.17
1989-12-01,709.8
1989-11-01,693.8
1989-10-01,710.18
1989-09-01,713.38
1989-08-01,714.23
1989-07-01,685.03
1989-06-01,669.73
1989-05-01,651.02
1989-04-01,630.53
1989-03-01,614.5
1989-02-01,620.78
1989-01-01,605.11
1988-12-01,589.16
1988-11-01,578.4
1988-10-01,592.55
1988-09-01,574.39
1988-08-01,568.97
1988-07-01,583.07
1988-06-01,589.02
1988-05-01,559.63
1988-04-01,575.79
1988-03-01,585.59
1988-02-01,571.29
1988-01-01,555.9
1987-12-01,536.21
1987-11-01,545.11
1987-10-01,623.97
1987-09-01,711.56
1987-08-01,739.3
1987-07-01,699.66
1987-06-01,681.83
1987-05-01,656.31
1987-04-01,659.1
1987-03-01,669.96
1987-02-01,646.27
1987-01-01,610.73
1986-12-01,577.65
1986-11-01,570.03
1986-10-01,552.63
1986-09-01,555.22
1986-08-01,573.44
1986-07-01,563.23
1986-06-01,575.19
1986-05-01,562.32
1986-04-01,562.69
1986-03-01,548.21
1986-02-01,515.4
1986-01-01,487.75
1985-12-01,486.97
1985-11-01,465.23
1985-10-01,439.82
1985-09-01,436.47
1985-08-01,447.66
1985-07-01,458.5
1985-06-01,450.76
1985-05-01,442.45
1985-04-01,433.78
1985-03-01,432.92
1985-02-01,438.19
1985-01-01,417.63
1984-12-01,401.11
1984-11-01,405.5
1984-10-01,401.84
1984-09-01,406.17
1984-08-01,403.93
1984-07-01,372.68
1984-06-01,379.07
1984-05-01,388.86
1984-04-01,392.49
1984-03-01,393.9
1984-02-01,394.42
1984-01-01,419.28
1983-12-01,416.69
1983-11-01,419.14
1983-10-01,426.32
1983-09-01,426.32
1983-08-01,416.14
1983-07-01,429.22
1983-06-01,429.39
1983-05-01,424.74
1983-04-01,410.66
1983-03-01,398.38
1983-02-01,385.01
1983-01-01,378.84
1982-12-01,366.72
1982-11-01,361.82
1982-10-01,346.96
1982-09-01,321.01
1982-08-01,288.3
1982-07-01,288.1
1982-06-01,290.38
1982-05-01,311.97
1982-04-01,314.66
1982-03-01,301.05
1982-02-01,310.77
1982-01-01,319.38
1981-12-01,338.16
1981-11-01,336.77
1981-10-01,329.33
1981-09-01,325.91
1981-08-01,360.52
1981-07-01,361.87
1981-06-01,374.94
1981-05-01,376.56
1981-04-01,387.3
1981-03-01,386.44
1981-02-01,375.06
1981-01-01,392.52
1980-12-01,397.19
1980-11-01,407.51
1980-10-01,394.22
1980-09-01,386.67
1980-08-01,380.67
1980-07-01,371.94
1980-06-01,355.8
1980-05-01,338.06
1980-04-01,326.5
1980-03-01,335.61
1980-02-01,375.21
1980-01-01,366.0
1979-12-01,360.87
1979-11-01,350.8
1979-10-01,356.8
1979-09-01,373.78
1979-08-01,373.66
1979-07-01,360.73
1979-06-01,361.17
1979-05-01,358.13
1979-04-01,371.32
1979-03-01,368.22
1979-02-01,365.0
1979-01-01,374.84
1978-12-01,364.51
1978-11-01,360.8
1978-10-01,384.95
1978-09-01,401.16
1978-08-01,404.2
1978-07-01,379.82
1978-06-01,384.59
1978-05-01,387.77
1978-04-01,372.52
1978-03-01,359.71
1978-02-01,363.22
1978-01-01,370.76
1977-12-01,387.91
1977-11-01,391.07
1977-10-01,390.72
1977-09-01,402.41
1977-08-01,410.1
1977-07-01,421.76
1977-06-01,419.99
1977-05-01,420.52
1977-04-01,423.87
1977-03-01,434.12
1977-02-01,438.79
1977-01-01,455.58
1976-12-01,461.9
1976-11-01,448.0
1976-10-01,451.88
1976-09-01,470.28
1976-08-01,462.08
1976-07-01,468.55
1976-06-01,460.18
1976-05-01,459.89
1976-04-01,466.38
1976-03-01,464.37
1976-02-01,462.9
1976-01-01,447.3
1975-12-01,410.35
1975-11-01,418.2
1975-10-01,414.23
1975-09-01,398.16
1975-08-01,405.28
1975-07-01,438.15
1975-06-01,442.62
1975-05-01,434.85
1975-04-01,411.2
1975-03-01,408.18
1975-02-01,391.74
1975-01-01,357.59
1974-12-01,331.81
1974-11-01,357.67
1974-10-01,348.91
1974-09-01,345.66
1974-08-01,390.43
1974-07-01,412.22
1974-06-01,470.5
1974-05-01,473.74
1974-04-01,494.58
1974-03-01,523.4
1974-02-01,508.35
1974-01-01,529.55
1973-12-01,526.74
1973-11-01,570.58
1973-10-01,618.25
1973-09-01,599.86
1973-08-01,590.94
1973-07-01,613.21
1973-06-01,608.79
1973-05-01,626.98
1973-04-01,649.55
1973-03-01,666.51
1973-02-01,683.49
1973-01-01,713.62
1972-12-01,709.86
1972-11-01,697.0
1972-10-01,665.27
1972-09-01,667.21
1972-08-01,678.58
1972-07-01,656.91
1972-06-01,664.99
1972-05-01,664.73
1972-04-01,673.14
1972-03-01,667.95
1972-02-01,654.02
1972-01-01,645.33
1971-12-01,619.53
1971-11-01,582.45
1971-10-01,610.76
1971-09-01,625.54
1971-08-01,611.94
1971-07-01,624.55
1971-06-01,630.64
1971-05-01,647.31
1971-04-01,659.51
1971-03-01,639.33
1971-02-01,624.91
1971-01-01,603.13
1970-12-01,580.93
1970-11-01,546.46
1970-10-01,549.82
1970-09-01,540.9
1970-08-01,512.99
1970-07-01,498.51
1970-06-01,500.22
1970-05-01,505.93
1970-04-01,573.21
1970-03-01,595.86
1970-02-01,588.92
1970-01-01,613.44
1969-12-01,620.51
1969-11-01,658.74
1969-10-01,657.52
1969-09-01,654.08
1969-08-01,653.56
1969-07-01,660.81
1969-06-01,695.49
1969-05-01,737.83
1969-04-01,716.52
1969-03-01,706.27
1969-02-01,727.96
1969-01-01,735.66
1968-12-01,770.28
1968-11-01,764.47
1968-10-01,755.0
1968-09-01,741.02
1968-08-01,719.73
1968-07-01,737.91
1968-06-01,743.64
1968-05-01,728.38
1968-04-01,714.07
1968-03-01,666.9
1968-02-01,681.31
1968-01-01,715.61
1967-12-01,721.8
1967-11-01,703.88
1967-10-01,728.83
1967-09-01,732.15
1967-08-01,724.21
1967-07-01,715.0
1967-06-01,704.97
1967-05-01,716.06
1967-04-01,705.58
1967-03-01,695.74
1967-02-01,681.78
1967-01-01,659.07
1966-12-01,634.72
1966-11-01,632.06
1966-10-01,601.94
1966-09-01,610.96
1966-08-01,633.26
1966-07-01,678.16
1966-06-01,682.0
1966-05-01,689.83
1966-04-01,728.15
1966-03-01,710.93
1966-02-01,743.72
1966-01-01,753.48
1965-12-01,740.64
1965-11-01,746.38
1965-10-01,740.23
1965-09-01,726.24
1965-08-01,702.76
1965-07-01,689.92
1965-06-01,690.97
1965-05-01,730.05
1965-04-01,719.33
1965-03-01,712.28
1965-02-01,713.91
1965-01-01,708.72
1964-12-01,690.95
1964-11-01,703.12
1964-10-01,700.51
1964-09-01,688.63
1964-08-01,679.17
1964-07-01,687.06
1964-06-01,664.59
1964-05-01,670.73
1964-04-01,664.25
1964-03-01,654.78
1964-02-01,643.06
1964-01-01,635.25
1963-12-01,616.3
1963-11-01,605.38
1963-10-01,608.8
1963-09-01,609.28
1963-08-01,593.64
1963-07-01,577.67
1963-06-01,588.28
1963-05-01,590.46
1963-04-01,578.84
1963-03-01,552.83
1963-02-01,556.76
1963-01-01,549.5
1962-12-01,529.06
1962-11-01,507.1
1962-10-01,474.41
1962-09-01,489.87
1962-08-01,495.89
1962-07-01,482.76
1962-06-01,472.96
1962-05-01,535.54
1962-04-01,578.56
1962-03-01,599.59
1962-02-01,598.99
1962-01-01,591.14
1961-12-01,614.0
1961-11-01,608.35
1961-10-01,581.99
1961-09-01,575.65
1961-08-01,582.13
1961-07-01,560.08
1961-06-01,565.39
1961-05-01,572.97
1961-04-01,567.2
1961-03-01,552.46
1961-02-01,535.66
1961-01-01,514.55
1960-12-01,489.39
1960-11-01,477.93
1960-10-01,462.94
1960-09-01,475.44
1960-08-01,490.18
1960-07-01,484.37
1960-06-01,496.69
1960-05-01,480.62
1960-04-01,485.06
1960-03-01,480.51
1960-02-01,487.14
1960-01-01,508.52
1959-12-01,515.79
1959-11-01,499.81
1959-10-01,497.8
1959-09-01,499.94
1959-08-01,522.31
1959-07-01,525.3
1959-06-01,506.99
1959-05-01,513.16
1959-04-01,505.55
1959-03-01,498.95
1959-02-01,486.6
1959-01-01,492.45
1958-12-01,475.23
1958-11-01,464.82
1958-10-01,452.66
1958-09-01,434.98
1958-08-01,423.79
1958-07-01,407.1
1958-06-01,397.58
1958-05-01,388.25
1958-04-01,376.17
1958-03-01,375.42
1958-02-01,370.42
1958-01-01,369.16
1957-12-01,364.62
1957-11-01,364.8
1957-10-01,374.16
1957-09-01,399.02
1957-08-01,415.9
1957-07-01,440.12
1957-06-01,434.48
1957-05-01,428.97
1957-04-01,414.59
1957-03-01,406.66
1957-02-01,402.94
1957-01-01,422.63
1956-12-01,432.02
1956-11-01,427.25
1956-10-01,431.73
1956-09-01,438.93
1956-08-01,456.05
1956-07-01,457.11
1956-06-01,436.77
1956-05-01,442.58
1956-04-01,458.63
1956-03-01,454.98
1956-02-01,425.66
1956-01-01,422.98
1955-12-01,434.67
1955-11-01,429.05
1955-10-01,401.94
1955-09-01,423.22
1955-08-01,406.5
1955-07-01,408.99
1955-06-01,382.54
1955-05-01,361.58
1955-04-01,363.12
1955-03-01,351.0
1955-02-01,353.79
1955-01-01,342.35
1954-12-01,336.29
1954-11-01,320.37
1954-10-01,308.3
1954-09-01,301.31
1954-08-01,293.32
1954-07-01,287.59
1954-06-01,276.42
1954-05-01,274.23
1954-04-01,264.71
1954-03-01,253.61
1954-02-01,248.36
1954-01-01,243.01
1953-12-01,237.0
1953-11-01,233.85
1953-10-01,227.94
1953-09-01,222.11
1953-08-01,232.8
1953-07-01,232.71
1953-06-01,229.45
1953-05-01,238.87
1953-04-01,238.52
1953-03-01,250.87
1953-02-01,250.56
1953-01-01,252.7
1952-12-01,250.41
1952-11-01,240.7
1952-10-01,233.29
1952-09-01,238.3
1952-08-01,242.14
1952-07-01,241.18
1952-06-01,236.22
1952-05-01,230.79
1952-04-01,230.89
1952-03-01,232.45
1952-02-01,231.86
1952-01-01,234.38
1951-12-01,226.82
1951-11-01,220.87
1951-10-01,228.93
1951-09-01,230.98
1951-08-01,226.92
1951-07-01,217.4
1951-06-01,213.64
1951-05-01,217.4
1951-04-01,218.15
1951-03-01,215.26
1951-02-01,219.79
1951-01-01,214.4
1950-12-01,202.84
1950-11-01,206.13
1950-10-01,207.39
1950-09-01,200.78
1950-08-01,194.74
1950-07-01,185.16
1950-06-01,202.17
1950-05-01,199.77
1950-04-01,194.09
1950-03-01,188.76
1950-02-01,188.03
1950-01-01,184.43
1949-12-01,179.95
1949-11-01,173.8
1949-10-01,172.15
1949-09-01,166.41
1949-08-01,164.95
1949-07-01,159.91
1949-06-01,150.08
1949-05-01,159.45
1949-04-01,159.96
1949-03-01,160.85
1949-02-01,159.34
1949-01-01,164.33
1948-12-01,161.83
1948-11-01,162.23
1948-10-01,170.37
1948-09-01,165.16
1948-08-01,167.05
1948-07-01,172.79
1948-06-01,179.2
1948-05-01,173.5
1948-04-01,166.14
1948-03-01,156.91
1948-02-01,154.06
1948-01-01,160.66
1947-12-01,164.92
1947-11-01,169.73
1947-10-01,172.48
1947-09-01,168.12
1947-08-01,176.42
1947-07-01,182.39
1947-06-01,173.2
1947-05-01,168.12
1947-04-01,171.17
1947-03-01,177.74
1947-02-01,188.69
1947-01-01,181.64
1946-12-01,180.69
1946-11-01,177.08
1946-10-01,182.08
1946-09-01,189.93
1946-08-01,224.98
1946-07-01,234.07
1946-06-01,255.11
1946-05-01,259.53
1946-04-01,260.39
1946-03-01,245.96
1946-02-01,256.33
1946-01-01,254.22
1945-12-01,244.49
1945-11-01,241.72
1945-10-01,234.06
1945-09-01,224.7
1945-08-01,210.37
1945-07-01,209.66
1945-06-01,214.06
1945-05-01,212.58
1945-04-01,205.98
1945-03-01,200.94
1945-02-01,201.08
1945-01-01,194.59
1944-12-01,188.96
1944-11-01,185.97
1944-10-01,187.27
1944-09-01,182.78
1944-08-01,185.82
1944-07-01,188.58
1944-06-01,184.84
1944-05-01,177.53
1944-04-01,174.45
1944-03-01,178.55
1944-02-01,173.68
1944-01-01,174.86
1943-12-01,169.4
1943-11-01,167.19
1943-10-01,175.3
1943-09-01,176.93
1943-08-01,174.24
1943-07-01,182.24
1943-06-01,177.53
1943-05-01,174.45
1943-04-01,168.81
1943-03-01,165.25
1943-02-01,162.41
1943-01-01,153.3
1942-12-01,144.64
1942-11-01,144.73
1942-10-01,143.29
1942-09-01,135.07
1942-08-01,133.67
1942-07-01,135.27
1942-06-01,131.21
1942-05-01,124.91
1942-04-01,125.03
1942-03-01,131.27
1942-02-01,140.57
1942-01-01,146.04
1941-12-01,145.11
1941-11-01,156.22
1941-10-01,164.96
1941-09-01,174.12
1941-08-01,175.94
1941-07-01,179.21
1941-06-01,170.47
1941-05-01,168.14
1941-04-01,173.09
1941-03-01,179.91
1941-02-01,180.1
1941-01-01,192.11
1940-12-01,191.75
1940-11-01,201.37
1940-10-01,196.79
1940-09-01,194.95
1940-08-01,187.07
1940-07-01,183.22
1940-06-01,176.09
1940-05-01,194.04
1940-04-01,225.03
1940-03-01,222.83
1940-02-01,224.11
1940-01-01,227.2
1939-12-01,226.86
1939-11-01,232.37
1939-10-01,236.59
1939-09-01,232.54
1939-08-01,214.71
1939-07-01,217.87
1939-06-01,212.66
1939-05-01,208.94
1939-04-01,201.5
1939-03-01,228.87
1939-02-01,229.05
1939-01-01,229.25
1938-12-01,232.73
1938-11-01,239.7
1938-10-01,239.52
1938-09-01,213.97
1938-08-01,224.16
1938-07-01,222.89
1938-06-01,185.92
1938-05-01,181.73
1938-04-01,178.83
1938-03-01,187.74
1938-02-01,201.04
1938-01-01,204.5
1937-12-01,196.49
1937-11-01,198.32
1937-10-01,215.96
1937-09-01,252.71
1937-08-01,296.42
1937-07-01,293.41
1937-06-01,278.87
1937-05-01,289.75
1937-04-01,305.42
1937-03-01,327.1
1937-02-01,329.78
1937-01-01,320.31
1936-12-01,312.88
1936-11-01,318.38
1936-10-01,309.76
1936-09-01,294.36
1936-08-01,291.05
1936-07-01,287.42
1936-06-01,273.32
1936-05-01,264.07
1936-04-01,278.87
1936-03-01,278.5
1936-02-01,270.71
1936-01-01,256.01
1935-12-01,242.62
1935-11-01,242.62
1935-10-01,223.4
1935-09-01,217.59
1935-08-01,213.09
1935-07-01,199.6
1935-06-01,189.66
1935-05-01,181.41
1935-04-01,168.2
1935-03-01,157.62
1935-02-01,168.3
1935-01-01,174.82
1934-12-01,177.43
1934-11-01,174.98
1934-10-01,170.22
1934-09-01,167.65
1934-08-01,174.37
1934-07-01,181.46
1934-06-01,190.46
1934-05-01,189.38
1934-04-01,210.81
1934-03-01,207.34
1934-02-01,218.53
1934-01-01,205.02
1933-12-01,193.93
1933-11-01,190.24
1933-10-01,185.76
1933-09-01,205.8
1933-08-01,207.55
1933-07-01,220.11
1933-06-01,210.06
1933-05-01,180.75
1933-04-01,140.4
1933-03-01,126.95
1933-02-01,126.36
1933-01-01,141.12
1932-12-01,133.67
1932-11-01,137.13
1932-10-01,137.45
1932-09-01,158.27
1932-08-01,143.21
1932-07-01,94.59
1932-06-01,90.05
1932-05-01,103.27
1932-04-01,116.0
1932-03-01,151.49
1932-02-01,149.87
1932-01-01,149.03
1931-12-01,148.43
1931-11-01,181.48
1931-10-01,176.63
1931-09-01,202.5
1931-08-01,236.35
1931-07-01,243.67
1931-06-01,235.84
1931-05-01,240.48
1931-04-01,262.72
1931-03-01,288.52
1931-02-01,281.29
1931-01-01,258.05
1930-12-01,247.35
1930-11-01,260.2
1930-10-01,278.86
1930-09-01,321.41
1930-08-01,323.52
1930-07-01,325.74
1930-06-01,328.9
1930-05-01,363.72
1930-04-01,384.53
1930-03-01,363.72
1930-02-01,348.44
1930-01-01,325.98
1929-12-01,319.46
1929-11-01,305.44
1929-10-01,415.42
1929-09-01,464.54
1929-08-01,446.73
1929-07-01,422.69
1929-06-01,392.65
1929-05-01,387.56
1929-04-01,384.08
1929-03-01,384.08
1929-02-01,375.23
1929-01-01,373.28
1928-12-01,347.6
1928-11-01,344.24
1928-10-01,322.44
1928-09-01,314.2
1928-08-01,297.0
1928-07-01,287.69
1928-06-01,285.59
1928-05-01,298.56
1928-04-01,291.29
1928-03-01,274.03
1928-02-01,260.06
1928-01-01,260.17
1927-12-01,259.13
1927-11-01,253.2
1927-10-01,246.13
1927-09-01,251.42
1927-08-01,239.29
1927-07-01,225.89
1927-06-01,217.22
1927-05-01,216.92
1927-04-01,210.9
1927-03-01,205.85
1927-02-01,201.57
1927-01-01,196.6
1926-12-01,195.69
1926-11-01,191.34
1926-10-01,189.94
1926-09-01,195.43
1926-08-01,193.6
1926-07-01,185.16
1926-06-01,175.67
1926-05-01,166.75
1926-04-01,164.67
1926-03-01,170.36
1926-02-01,181.74
1926-01-01,181.45
1925-12-01,178.73
1925-11-01,174.88
1925-10-01,172.48
1925-09-01,166.97
1925-08-01,163.19
1925-07-01,161.02
1925-06-01,158.46
1925-05-01,157.47
1925-04-01,153.46
1925-03-01,154.2
1925-02-01,159.28
1925-01-01,157.02
1924-12-01,150.79
1924-11-01,143.9
1924-10-01,136.29
1924-09-01,138.89
1924-08-01,141.07
1924-07-01,135.59
1924-06-01,130.34
1924-05-01,127.93
1924-04-01,128.38
1924-03-01,130.63
1924-02-01,132.41
1924-01-01,131.05
1923-12-01,126.9
1923-11-01,122.74
1923-10-01,119.18
1923-09-01,121.66
1923-08-01,121.62
1923-07-01,120.32
1923-06-01,125.96
1923-05-01,131.72
1923-04-01,138.25
1923-03-01,144.12
1923-02-01,141.83
1923-01-01,136.02
1922-12-01,133.39
1922-11-01,134.49
1922-10-01,142.37
1922-09-01,140.13
1922-08-01,136.58
1922-07-01,130.06
1922-06-01,129.92
1922-05-01,131.15
1922-04-01,126.23
1922-03-01,119.0
1922-02-01,113.34
1922-01-01,110.91
1921-12-01,108.49
1921-11-01,104.18
1921-10-01,98.3
1921-09-01,96.98
1921-08-01,93.56
1921-07-01,94.73
1921-06-01,95.56
1921-05-01,103.28
1921-04-01,98.02
1921-03-01,96.53
1921-02-01,98.52
1921-01-01,96.08
1920-12-01,90.13
1920-11-01,97.0
1920-10-01,101.67
1920-09-01,101.03
1920-08-01,96.13
1920-07-01,97.64
1920-06-01,97.3
1920-05-01,100.46
1920-04-01,108.77
1920-03-01,113.0
1920-02-01,106.65
1920-01-01,117.47
1919-12-01,121.18
1919-11-01,127.55
1919-10-01,134.34
1919-09-01,129.97
1919-08-01,128.67
1919-07-01,140.33
1919-06-01,139.93
1919-05-01,136.28
1919-04-01,128.99
1919-03-01,127.13
1919-02-01,124.89
1919-01-01,122.16
1918-12-01,122.93
1918-11-01,126.96
1918-10-01,126.13
1918-09-01,123.31
1918-08-01,126.38
1918-07-01,127.7
1918-06-01,130.13
1918-05-01,131.74
1918-04-01,130.37
1918-03-01,133.51
1918-02-01,135.3
1918-01-01,132.23
1917-12-01,127.44
1917-11-01,133.9
1917-10-01,146.07
1917-09-01,156.76
1917-08-01,168.47
1917-07-01,176.32
1917-06-01,178.55
1917-05-01,177.73
1917-04-01,186.86
1917-03-01,199.2
1917-02-01,193.21
1917-01-01,210.02
1916-12-01,216.92
1916-11-01,227.96
1916-10-01,226.77
1916-09-01,223.91
1916-08-01,219.07
1916-07-01,219.43
1916-06-01,222.52
1916-05-01,222.44
1916-04-01,219.7
