DATE,T10Y2Y
2019-05-27,.
2019-05-28,0.14
2019-05-29,0.16
2019-05-30,0.16
2019-05-31,0.19
2019-06-03,0.25
2019-06-04,0.24
2019-06-05,0.29
2019-06-06,0.24
2019-06-07,0.24
2019-06-10,0.25
2019-06-11,0.22
2019-06-12,0.25
2019-06-13,0.27
2019-06-14,0.25
2019-06-17,0.23
2019-06-18,0.2
2019-06-19,0.29
2019-06-20,0.29
2019-06-21,0.3
2019-06-24,0.3
2019-06-25,0.29
2019-06-26,0.28
2019-06-27,0.27
2019-06-28,0.25
