Date,PowerShares DB Commodity TrackingEtf_Open_average,PowerShares DB Commodity TrackingEtf_Open_max,PowerShares DB Commodity TrackingEtf_Open_min,PowerShares DB Commodity TrackingEtf_High_average,PowerShares DB Commodity TrackingEtf_High_max,PowerShares DB Commodity TrackingEtf_High_min,PowerShares DB Commodity TrackingEtf_Low_average,PowerShares DB Commodity TrackingEtf_Low_max,PowerShares DB Commodity TrackingEtf_Low_min,PowerShares DB Commodity TrackingEtf_Close_average,PowerShares DB Commodity TrackingEtf_Close_max,PowerShares DB Commodity TrackingEtf_Close_min
2018-04-08,1.7609818130501467,1.7609818130501467,1.7609818130501467,1.6839250203800642,1.6839250203800642,1.6839250203800642,1.6916404307800998,1.6916404307800998,1.6916404307800998,1.5804041917297813,1.5804041917297813,1.5804041917297813
2018-04-15,1.6991236350507024,1.6991236350507024,1.6991236350507024,1.7629376543216435,1.7629376543216435,1.7629376543216435,1.5964481818876581,1.5964481818876581,1.5964481818876581,1.708118433650574,1.708118433650574,1.708118433650574
2018-04-22,1.5797213728217612,1.5797213728217612,1.5797213728217612,1.571438565980088,1.571438565980088,1.571438565980088,1.5686357433558191,1.5686357433558191,1.5686357433558191,1.5733367937003866,1.5733367937003866,1.5733367937003866
2018-04-29,1.6433331198199341,1.6433331198199341,1.6433331198199341,1.75347007111643,1.75347007111643,1.75347007111643,1.5818693778962403,1.5818693778962403,1.5818693778962403,1.707331364532335,1.707331364532335,1.707331364532335
2018-05-06,2.023560431355638,2.023560431355638,2.023560431355638,1.8495484209848267,1.8495484209848267,1.8495484209848267,1.942394848081177,1.942394848081177,1.942394848081177,1.8091818657497603,1.8091818657497603,1.8091818657497603
2018-05-13,1.8932034767541333,1.8932034767541333,1.8932034767541333,1.891989524292499,1.891989524292499,1.891989524292499,1.925087432644255,1.925087432644255,1.925087432644255,1.8910304825655986,1.8910304825655986,1.8910304825655986
2018-05-20,1.5246825735280007,1.5246825735280007,1.5246825735280007,1.4325624861523358,1.4325624861523358,1.4325624861523358,1.3699006631459947,1.3699006631459947,1.3699006631459947,1.35880582601733,1.35880582601733,1.35880582601733
2018-05-27,1.0238064308201023,1.0238064308201023,1.0238064308201023,0.9779954922130074,0.9779954922130074,0.9779954922130074,0.9938250833901963,0.9938250833901963,0.9938250833901963,0.9978724520309984,0.9978724520309984,0.9978724520309984
2018-06-03,0.759435153054358,0.759435153054358,0.759435153054358,0.7283476982413158,0.7283476982413158,0.7283476982413158,0.7290648895721324,0.7290648895721324,0.7290648895721324,0.7595792120383116,0.7595792120383116,0.7595792120383116
2018-06-10,0.09702976756241663,0.09702976756241663,0.09702976756241663,-0.059054082225124475,-0.059054082225124475,-0.059054082225124475,-0.4176080251057336,-0.4176080251057336,-0.4176080251057336,-0.5449038998371497,-0.5449038998371497,-0.5449038998371497
2018-06-17,-0.5128639588193206,-0.5128639588193206,-0.5128639588193206,-0.4678616568496725,-0.4678616568496725,-0.4678616568496725,-0.5131575185446492,-0.5131575185446492,-0.5131575185446492,-0.28778826572598815,-0.28778826572598815,-0.28778826572598815
2018-06-24,-0.037651898314193084,-0.037651898314193084,-0.037651898314193084,0.14624290486860492,0.14624290486860492,0.14624290486860492,0.11356391155630564,0.11356391155630564,0.11356391155630564,0.19994914024495253,0.19994914024495253,0.19994914024495253
2018-07-01,-1.2030472141931587,-1.2030472141931587,-1.2030472141931587,-0.9323490499300666,-0.9323490499300666,-0.9323490499300666,-0.9877421312096032,-0.9877421312096032,-0.9877421312096032,-0.6769818744283028,-0.6769818744283028,-0.6769818744283028
2018-07-08,-1.7572602490265694,-1.7572602490265694,-1.7572602490265694,-1.872329194785142,-1.872329194785142,-1.872329194785142,-1.7074205786989454,-1.7074205786989454,-1.7074205786989454,-1.917045051216861,-1.917045051216861,-1.917045051216861
2018-07-15,-1.7134894451518714,-1.7134894451518714,-1.7134894451518714,-1.9031572221662045,-1.9031572221662045,-1.9031572221662045,-1.6606750539543562,-1.6606750539543562,-1.6606750539543562,-1.7753979598323073,-1.7753979598323073,-1.7753979598323073
2018-07-22,-0.6247841398710712,-0.6247841398710712,-0.6247841398710712,-0.7634455455704753,-0.7634455455704753,-0.7634455455704753,-0.7043980331396474,-0.7043980331396474,-0.7043980331396474,-0.8661521808577687,-0.8661521808577687,-0.8661521808577687
2018-07-29,-0.9699392254332326,-0.9699392254332326,-0.9699392254332326,-1.0273800663297932,-1.0273800663297932,-1.0273800663297932,-0.9068735688197157,-0.9068735688197157,-0.9068735688197157,-0.956293083966247,-0.956293083966247,-0.956293083966247
2018-08-05,-1.0304864757242276,-1.0304864757242276,-1.0304864757242276,-0.9444076220505625,-0.9444076220505625,-0.9444076220505625,-0.9204298849155792,-0.9204298849155792,-0.9204298849155792,-1.0724186459391098,-1.0724186459391098,-1.0724186459391098
