Date,iShares Currency Hdg JPX Nikkei 400Etf_Open_average,iShares Currency Hdg JPX Nikkei 400Etf_Open_max,iShares Currency Hdg JPX Nikkei 400Etf_Open_min,iShares Currency Hdg JPX Nikkei 400Etf_High_average,iShares Currency Hdg JPX Nikkei 400Etf_High_max,iShares Currency Hdg JPX Nikkei 400Etf_High_min,iShares Currency Hdg JPX Nikkei 400Etf_Low_average,iShares Currency Hdg JPX Nikkei 400Etf_Low_max,iShares Currency Hdg JPX Nikkei 400Etf_Low_min,iShares Currency Hdg JPX Nikkei 400Etf_Close_average,iShares Currency Hdg JPX Nikkei 400Etf_Close_max,iShares Currency Hdg JPX Nikkei 400Etf_Close_min
2018-04-08,0.35044914759005236,0.35044914759005236,0.35044914759005236,0.3402262340396363,0.3402262340396363,0.3402262340396363,-0.06084301222608633,-0.06084301222608633,-0.06084301222608633,-0.07632343050102611,-0.07632343050102611,-0.07632343050102611
2018-04-15,0.18682571897415987,0.18682571897415987,0.18682571897415987,0.17237893919878522,0.17237893919878522,0.17237893919878522,0.24845202513040546,0.24845202513040546,0.24845202513040546,0.23533559911597116,0.23533559911597116,0.23533559911597116
2018-04-22,0.6136914282744265,0.6136914282744265,0.6136914282744265,0.6046695278729706,0.6046695278729706,0.6046695278729706,0.7525886524647444,0.7525886524647444,0.7525886524647444,0.7456709772634346,0.7456709772634346,0.7456709772634346
2018-04-29,0.9190053008621292,0.9190053008621292,0.9190053008621292,0.9184522530612298,0.9184522530612298,0.9184522530612298,1.0601041012145263,1.0601041012145263,1.0601041012145263,1.0617390738331567,1.0617390738331567,1.0617390738331567
2018-05-06,0.3329566110541454,0.3329566110541454,0.3329566110541454,0.3136335572975405,0.3136335572975405,0.3136335572975405,0.4388543399119491,0.4388543399119491,0.4388543399119491,0.42221603917669837,0.42221603917669837,0.42221603917669837
2018-05-13,1.141145614186856,1.141145614186856,1.141145614186856,1.1496316758234153,1.1496316758234153,1.1496316758234153,1.083351854336596,1.083351854336596,1.083351854336596,1.2807281279616223,1.2807281279616223,1.2807281279616223
2018-05-20,1.128125772143401,1.128125772143401,1.128125772143401,1.1363150446302974,1.1363150446302974,1.1363150446302974,1.292021977457235,1.292021977457235,1.292021977457235,1.261385714625435,1.261385714625435,1.261385714625435
2018-05-27,0.41538919248593603,0.41538919248593603,0.41538919248593603,0.405587928966362,0.405587928966362,0.405587928966362,0.3318776867273826,0.3318776867273826,0.3318776867273826,0.2944445660060006,0.2944445660060006,0.2944445660060006
2018-06-03,-1.456202023271783,-1.456202023271783,-1.456202023271783,-1.3258524983116933,-1.3258524983116933,-1.3258524983116933,-1.4786922109522715,-1.4786922109522715,-1.4786922109522715,-1.444753160829436,-1.444753160829436,-1.444753160829436
2018-06-10,-0.35118906787825827,-0.35118906787825827,-0.35118906787825827,-0.37184666846442405,-0.37184666846442405,-0.37184666846442405,-0.26288319123140796,-0.26288319123140796,-0.26288319123140796,-0.27924090167759613,-0.27924090167759613,-0.27924090167759613
