Date,iShares Fallen Angels USD BdEtf_Open_average,iShares Fallen Angels USD BdEtf_Open_max,iShares Fallen Angels USD BdEtf_Open_min,iShares Fallen Angels USD BdEtf_High_average,iShares Fallen Angels USD BdEtf_High_max,iShares Fallen Angels USD BdEtf_High_min,iShares Fallen Angels USD BdEtf_Low_average,iShares Fallen Angels USD BdEtf_Low_max,iShares Fallen Angels USD BdEtf_Low_min,iShares Fallen Angels USD BdEtf_Close_average,iShares Fallen Angels USD BdEtf_Close_max,iShares Fallen Angels USD BdEtf_Close_min
2018-04-08,-0.6287861008239157,-0.6287861008239157,-0.6287861008239157,-0.7593203973361744,-0.7593203973361744,-0.7593203973361744,-0.6816907534461559,-0.6816907534461559,-0.6816907534461559,-0.7872788718196755,-0.7872788718196755,-0.7872788718196755
2018-04-15,-0.5678112712252623,-0.5678112712252623,-0.5678112712252623,-0.6908124964139408,-0.6908124964139408,-0.6908124964139408,-0.6183173038918038,-0.6183173038918038,-0.6183173038918038,-0.6729796374605108,-0.6729796374605108,-0.6729796374605108
2018-04-22,-0.6135891011850874,-0.6135891011850874,-0.6135891011850874,-0.7550501652159227,-0.7550501652159227,-0.7550501652159227,-0.6467658212751217,-0.6467658212751217,-0.6467658212751217,-0.776742656617775,-0.776742656617775,-0.776742656617775
2018-04-29,-1.8522069510818413,-1.8522069510818413,-1.8522069510818413,-1.3647163376617144,-1.3647163376617144,-1.3647163376617144,-1.397975867337526,-1.397975867337526,-1.397975867337526,-1.3847710118368086,-1.3847710118368086,-1.3847710118368086
2018-05-06,-0.5238713335647684,-0.5238713335647684,-0.5238713335647684,-0.21014191030724716,-0.21014191030724716,-0.21014191030724716,-0.503757830233088,-0.503757830233088,-0.503757830233088,0.033705107308522594,0.033705107308522594,0.033705107308522594
2018-05-13,-0.34234424359117704,-0.34234424359117704,-0.34234424359117704,-0.19860727644188678,-0.19860727644188678,-0.19860727644188678,-0.1328387946949448,-0.1328387946949448,-0.1328387946949448,-0.3305438467536363,-0.3305438467536363,-0.3305438467536363
2018-05-20,0.37132189013889205,0.37132189013889205,0.37132189013889205,-0.007094072169313835,-0.007094072169313835,-0.007094072169313835,-0.12838241652331978,-0.12838241652331978,-0.12838241652331978,-0.32275014944445984,-0.32275014944445984,-0.32275014944445984
2018-05-27,-1.6495696321717384,-1.6495696321717384,-1.6495696321717384,-1.69721088523131,-1.69721088523131,-1.69721088523131,-1.32718920314937,-1.32718920314937,-1.32718920314937,-1.3125088702510466,-1.3125088702510466,-1.3125088702510466
2018-06-03,-0.9396156356577279,-0.9396156356577279,-0.9396156356577279,-0.8546106783205484,-0.8546106783205484,-0.8546106783205484,-0.567208444515082,-0.567208444515082,-0.567208444515082,-0.8326435566551684,-0.8326435566551684,-0.8326435566551684
2018-06-10,-0.07829522932143805,-0.07829522932143805,-0.07829522932143805,1.464112159689548,1.464112159689548,1.464112159689548,0.6088485714711249,0.6088485714711249,0.6088485714711249,0.5354216956705334,0.5354216956705334,0.5354216956705334
2018-06-17,-0.32221096428577145,-0.32221096428577145,-0.32221096428577145,-0.5872105432333132,-0.5872105432333132,-0.5872105432333132,-0.3456396102248661,-0.3456396102248661,-0.3456396102248661,-0.36982843220828954,-0.36982843220828954,-0.36982843220828954
2018-06-24,-1.524385742216919,-1.524385742216919,-1.524385742216919,-1.4703244448230892,-1.4703244448230892,-1.4703244448230892,-2.1170455249259432,-2.1170455249259432,-2.1170455249259432,-1.818061822819084,-1.818061822819084,-1.818061822819084
2018-07-01,-1.3698106926399292,-1.3698106926399292,-1.3698106926399292,-1.5499027658210283,-1.5499027658210283,-1.5499027658210283,-1.5354186981586058,-1.5354186981586058,-1.5354186981586058,-1.3075156353178925,-1.3075156353178925,-1.3075156353178925
2018-07-08,-1.1063716525838116,-1.1063716525838116,-1.1063716525838116,-0.900684573174228,-0.900684573174228,-0.900684573174228,-0.9596366863491322,-0.9596366863491322,-0.9596366863491322,-1.0359604822989619,-1.0359604822989619,-1.0359604822989619
2018-07-15,-0.3796631983010243,-0.3796631983010243,-0.3796631983010243,-0.7724820369134389,-0.7724820369134389,-0.7724820369134389,-0.6365950701207908,-0.6365950701207908,-0.6365950701207908,-0.5594860637310026,-0.5594860637310026,-0.5594860637310026
2018-07-22,0.7433004749137736,0.7433004749137736,0.7433004749137736,0.17383695444547473,0.17383695444547473,0.17383695444547473,-0.13493824101397128,-0.13493824101397128,-0.13493824101397128,0.14819694529971728,0.14819694529971728,0.14819694529971728
2018-07-29,0.14683240488317414,0.14683240488317414,0.14683240488317414,-0.289601148131199,-0.289601148131199,-0.289601148131199,-0.08680623146429392,-0.08680623146429392,-0.08680623146429392,-0.37963492624212514,-0.37963492624212514,-0.37963492624212514
