Date,PowerShares Global Short Term High Yield Bond PortEtf_Open_average,PowerShares Global Short Term High Yield Bond PortEtf_Open_max,PowerShares Global Short Term High Yield Bond PortEtf_Open_min,PowerShares Global Short Term High Yield Bond PortEtf_High_average,PowerShares Global Short Term High Yield Bond PortEtf_High_max,PowerShares Global Short Term High Yield Bond PortEtf_High_min,PowerShares Global Short Term High Yield Bond PortEtf_Low_average,PowerShares Global Short Term High Yield Bond PortEtf_Low_max,PowerShares Global Short Term High Yield Bond PortEtf_Low_min,PowerShares Global Short Term High Yield Bond PortEtf_Close_average,PowerShares Global Short Term High Yield Bond PortEtf_Close_max,PowerShares Global Short Term High Yield Bond PortEtf_Close_min
2018-06-17,-2.1304193624909145,-2.1304193624909145,-2.1304193624909145,-2.387050342766983,-2.387050342766983,-2.387050342766983,-2.2796279872337033,-2.2796279872337033,-2.2796279872337033,-2.156060755657088,-2.156060755657088,-2.156060755657088
2018-06-24,-1.7972115652805014,-1.7972115652805014,-1.7972115652805014,-1.8898974792423917,-1.8898974792423917,-1.8898974792423917,-1.7137785416002276,-1.7137785416002276,-1.7137785416002276,-1.4260351354473173,-1.4260351354473173,-1.4260351354473173
2018-07-01,-1.891275515868332,-1.891275515868332,-1.891275515868332,-1.6549165547133105,-1.6549165547133105,-1.6549165547133105,-1.655388381524883,-1.655388381524883,-1.655388381524883,-1.5714799262024017,-1.5714799262024017,-1.5714799262024017
2018-07-08,-0.755450639141039,-0.755450639141039,-0.755450639141039,-1.0639139502909594,-1.0639139502909594,-1.0639139502909594,-1.0722919778632822,-1.0722919778632822,-1.0722919778632822,-1.3369231823620704,-1.3369231823620704,-1.3369231823620704
2018-07-15,-0.5696872116826261,-0.5696872116826261,-0.5696872116826261,-0.6966952902030128,-0.6966952902030128,-0.6966952902030128,-0.2462002398867928,-0.2462002398867928,-0.2462002398867928,-0.31284950310172444,-0.31284950310172444,-0.31284950310172444
2018-07-22,-0.2538131177893792,-0.2538131177893792,-0.2538131177893792,-0.5072471660132953,-0.5072471660132953,-0.5072471660132953,-0.2330899498547841,-0.2330899498547841,-0.2330899498547841,-0.4573527861884965,-0.4573527861884965,-0.4573527861884965
2018-07-29,-0.14960265953094937,-0.14960265953094937,-0.14960265953094937,-0.23044056110843988,-0.23044056110843988,-0.23044056110843988,0.2811040963447009,0.2811040963447009,0.2811040963447009,0.0699708573758837,0.0699708573758837,0.0699708573758837
2018-08-05,-0.6241657820406249,-0.6241657820406249,-0.6241657820406249,-0.5827040888927816,-0.5827040888927816,-0.5827040888927816,-0.3266941048064955,-0.3266941048064955,-0.3266941048064955,-0.6399351565227064,-0.6399351565227064,-0.6399351565227064
2018-08-12,-1.4889620468173497,-1.4889620468173497,-1.4889620468173497,-1.0420161338055507,-1.0420161338055507,-1.0420161338055507,-1.3114493761267467,-1.3114493761267467,-1.3114493761267467,-1.0141155187211055,-1.0141155187211055,-1.0141155187211055
2018-08-19,-1.7969558367777303,-1.7969558367777303,-1.7969558367777303,-1.8081246794806634,-1.8081246794806634,-1.8081246794806634,-1.958920155225959,-1.958920155225959,-1.958920155225959,-2.1574395598823854,-2.1574395598823854,-2.1574395598823854
2018-08-26,-1.5688979710040243,-1.5688979710040243,-1.5688979710040243,-1.138338100761679,-1.138338100761679,-1.138338100761679,-1.6972446718092646,-1.6972446718092646,-1.6972446718092646,-1.7545751712063138,-1.7545751712063138,-1.7545751712063138
2018-09-02,-1.2388099112270199,-1.2388099112270199,-1.2388099112270199,-1.68222834302103,-1.68222834302103,-1.68222834302103,-1.3233494766351923,-1.3233494766351923,-1.3233494766351923,-1.623831450029304,-1.623831450029304,-1.623831450029304
2018-09-09,-1.231760729853082,-1.231760729853082,-1.231760729853082,-1.2699627671172997,-1.2699627671172997,-1.2699627671172997,-1.0474089281431378,-1.0474089281431378,-1.0474089281431378,-1.098219882832932,-1.098219882832932,-1.098219882832932
2018-09-16,-0.5128056050307752,-0.5128056050307752,-0.5128056050307752,-0.7186441659316717,-0.7186441659316717,-0.7186441659316717,-0.6328014864667527,-0.6328014864667527,-0.6328014864667527,-0.8719328904566844,-0.8719328904566844,-0.8719328904566844
2018-09-23,-1.1581284874160438,-1.1581284874160438,-1.1581284874160438,-1.240151072871489,-1.240151072871489,-1.240151072871489,-1.2199393644595307,-1.2199393644595307,-1.2199393644595307,-0.9385841032744033,-0.9385841032744033,-0.9385841032744033
2018-09-30,-2.0860320245249064,-2.0860320245249064,-2.0860320245249064,-1.3873974155188367,-1.3873974155188367,-1.3873974155188367,-2.0560686093678777,-2.0560686093678777,-2.0560686093678777,-1.258147279607789,-1.258147279607789,-1.258147279607789
2018-10-07,-0.9175096732912208,-0.9175096732912208,-0.9175096732912208,-1.904661216421377,-1.904661216421377,-1.904661216421377,-1.1103214953104048,-1.1103214953104048,-1.1103214953104048,-1.3103446337316167,-1.3103446337316167,-1.3103446337316167
2018-10-14,-0.7143486064538359,-0.7143486064538359,-0.7143486064538359,-1.0046569832838037,-1.0046569832838037,-1.0046569832838037,-0.8183024795950004,-0.8183024795950004,-0.8183024795950004,-1.2266443178555142,-1.2266443178555142,-1.2266443178555142
2018-10-21,-1.9756902649230108,-1.9756902649230108,-1.9756902649230108,-2.352296000366109,-2.352296000366109,-2.352296000366109,-1.9632145162982053,-1.9632145162982053,-1.9632145162982053,-2.1109486583719725,-2.1109486583719725,-2.1109486583719725
2018-10-28,-1.5011814620032684,-1.5011814620032684,-1.5011814620032684,-1.8123424645004522,-1.8123424645004522,-1.8123424645004522,-1.4998773415390432,-1.4998773415390432,-1.4998773415390432,-1.6797188365218523,-1.6797188365218523,-1.6797188365218523
2018-11-04,-1.1247666922063289,-1.1247666922063289,-1.1247666922063289,-1.2896204930670698,-1.2896204930670698,-1.2896204930670698,-0.9827394780844534,-0.9827394780844534,-0.9827394780844534,-1.0962469586323786,-1.0962469586323786,-1.0962469586323786
2018-11-11,-1.4033431642258043,-1.4033431642258043,-1.4033431642258043,-1.1132444349847335,-1.1132444349847335,-1.1132444349847335,-1.384584455824936,-1.384584455824936,-1.384584455824936,-0.8806161828425788,-0.8806161828425788,-0.8806161828425788
2018-11-18,-1.6761922167784404,-1.6761922167784404,-1.6761922167784404,-1.781976397691788,-1.781976397691788,-1.781976397691788,-1.7883330780744398,-1.7883330780744398,-1.7883330780744398,-2.1929658333769937,-2.1929658333769937,-2.1929658333769937
2018-11-25,-1.7513307054166247,-1.7513307054166247,-1.7513307054166247,-1.4891719856322616,-1.4891719856322616,-1.4891719856322616,-1.7279887335502038,-1.7279887335502038,-1.7279887335502038,-1.4062786111026309,-1.4062786111026309,-1.4062786111026309
2018-12-02,-1.1431190037441652,-1.1431190037441652,-1.1431190037441652,-1.255306967808205,-1.255306967808205,-1.255306967808205,-1.3901319985491924,-1.3901319985491924,-1.3901319985491924,-1.6318978044403982,-1.6318978044403982,-1.6318978044403982
2018-12-09,-0.4852164524770808,-0.4852164524770808,-0.4852164524770808,-0.7269326510885,-0.7269326510885,-0.7269326510885,-0.5344396467974051,-0.5344396467974051,-0.5344396467974051,-0.46545959289903804,-0.46545959289903804,-0.46545959289903804
2018-12-16,-1.5911656257409097,-1.5911656257409097,-1.5911656257409097,-1.333359023657591,-1.333359023657591,-1.333359023657591,-1.8587932726997332,-1.8587932726997332,-1.8587932726997332,-2.0025624610124892,-2.0025624610124892,-2.0025624610124892
2018-12-23,-2.1182376240610807,-2.1182376240610807,-2.1182376240610807,-1.9385447982633106,-1.9385447982633106,-1.9385447982633106,-1.9054325900261084,-1.9054325900261084,-1.9054325900261084,-1.6260207033264806,-1.6260207033264806,-1.6260207033264806
2018-12-30,-1.1670440870560252,-1.1670440870560252,-1.1670440870560252,-1.4511575059460924,-1.4511575059460924,-1.4511575059460924,-1.316611493260885,-1.316611493260885,-1.316611493260885,-1.3887540190854482,-1.3887540190854482,-1.3887540190854482
2019-01-06,-0.3469148619102945,-0.3469148619102945,-0.3469148619102945,-0.2587631830206586,-0.2587631830206586,-0.2587631830206586,-0.14735753631804765,-0.14735753631804765,-0.14735753631804765,0.010852163225804403,0.010852163225804403,0.010852163225804403
2019-01-13,1.174297484803445,1.174297484803445,1.174297484803445,1.3493151783869801,1.3493151783869801,1.3493151783869801,0.9496044940845576,0.9496044940845576,0.9496044940845576,0.9212616274693951,0.9212616274693951,0.9212616274693951
2019-01-20,0.6699229244432487,0.6699229244432487,0.6699229244432487,0.685969132083586,0.685969132083586,0.685969132083586,0.6350858081457293,0.6350858081457293,0.6350858081457293,0.4680418396059191,0.4680418396059191,0.4680418396059191
2019-01-27,0.7736803786566273,0.7736803786566273,0.7736803786566273,1.0701928512893724,1.0701928512893724,1.0701928512893724,0.8138502632712036,0.8138502632712036,0.8138502632712036,0.4289632175343507,0.4289632175343507,0.4289632175343507
2019-02-03,1.9591378476231218,1.9591378476231218,1.9591378476231218,1.6359791009130147,1.6359791009130147,1.6359791009130147,1.3088913687085066,1.3088913687085066,1.3088913687085066,0.9514061946216137,0.9514061946216137,0.9514061946216137
2019-02-10,1.586145954778882,1.586145954778882,1.586145954778882,1.4610042158542247,1.4610042158542247,1.4610042158542247,1.3416458588945412,1.3416458588945412,1.3416458588945412,1.2277333529366234,1.2277333529366234,1.2277333529366234
2019-02-17,0.6153723869278029,0.6153723869278029,0.6153723869278029,0.8202078712947646,0.8202078712947646,0.8202078712947646,0.856790252666018,0.856790252666018,0.856790252666018,0.9228356704424509,0.9228356704424509,0.9228356704424509
2019-02-24,0.6351096813277483,0.6351096813277483,0.6351096813277483,0.5867123720279067,0.5867123720279067,0.5867123720279067,0.9891255655170409,0.9891255655170409,0.9891255655170409,1.1474782173498408,1.1474782173498408,1.1474782173498408
2019-03-03,0.4968998509518046,0.4968998509518046,0.4968998509518046,0.6319094669109999,0.6319094669109999,0.6319094669109999,0.2248119899858189,0.2248119899858189,0.2248119899858189,0.3948164839015762,0.3948164839015762,0.3948164839015762
2019-03-10,0.943886577365224,0.943886577365224,0.943886577365224,0.9875651415484422,0.9875651415484422,0.9875651415484422,1.3510709410563941,1.3510709410563941,1.3510709410563941,1.382877650990697,1.382877650990697,1.382877650990697
2019-03-17,0.6445697998436136,0.6445697998436136,0.6445697998436136,0.3448592193663759,0.3448592193663759,0.3448592193663759,0.8298941614200485,0.8298941614200485,0.8298941614200485,0.7869676919411012,0.7869676919411012,0.7869676919411012
2019-03-24,0.7095645905242017,0.7095645905242017,0.7095645905242017,1.6057443292303502,1.6057443292303502,1.6057443292303502,0.767753856832487,0.767753856832487,0.767753856832487,2.0031904885773706,2.0031904885773706,2.0031904885773706
2019-03-31,0.44978022166693743,0.44978022166693743,0.44978022166693743,0.9840601801292579,0.9840601801292579,0.9840601801292579,1.0344868571464376,1.0344868571464376,1.0344868571464376,1.2428582550295006,1.2428582550295006,1.2428582550295006
2019-04-07,0.8829642006478833,0.8829642006478833,0.8829642006478833,0.9353832311336235,0.9353832311336235,0.9353832311336235,1.616756805239963,1.616756805239963,1.616756805239963,1.1675579683914736,1.1675579683914736,1.1675579683914736
2019-04-14,1.761656599156247,1.761656599156247,1.761656599156247,1.381288661193584,1.381288661193584,1.381288661193584,2.07277503388311,2.07277503388311,2.07277503388311,1.466485062436104,1.466485062436104,1.466485062436104
2019-04-21,0.5887022992242363,0.5887022992242363,0.5887022992242363,0.1770453359022085,0.1770453359022085,0.1770453359022085,0.9302403431369469,0.9302403431369469,0.9302403431369469,0.5955500003825446,0.5955500003825446,0.5955500003825446
2019-04-28,1.063191769553345,1.063191769553345,1.063191769553345,0.8104313261997905,0.8104313261997905,0.8104313261997905,0.9167246932504385,0.9167246932504385,0.9167246932504385,0.28072147133368436,0.28072147133368436,0.28072147133368436
2019-05-05,-0.4812641260623068,-0.4812641260623068,-0.4812641260623068,-0.42623803324522863,-0.42623803324522863,-0.42623803324522863,-0.21279606313901053,-0.21279606313901053,-0.21279606313901053,-0.03628774139534123,-0.03628774139534123,-0.03628774139534123
2019-05-12,0.7235276468634065,0.7235276468634065,0.7235276468634065,-0.24294086445850113,-0.24294086445850113,-0.24294086445850113,0.15044054933610537,0.15044054933610537,0.15044054933610537,0.0,0.0,0.0
2019-05-19,-0.773920182848174,-0.773920182848174,-0.773920182848174,-0.7588919822384064,-0.7588919822384064,-0.7588919822384064,-1.4584256483529556,-1.4584256483529556,-1.4584256483529556,-0.7206481743602687,-0.7206481743602687,-0.7206481743602687
2019-05-26,-1.3328625371274292,-1.3328625371274292,-1.3328625371274292,-1.8409520308903566,-1.8409520308903566,-1.8409520308903566,-1.498219357016488,-1.498219357016488,-1.498219357016488,-1.9434955534016083,-1.9434955534016083,-1.9434955534016083
2019-06-02,-1.5191766552204702,-1.5191766552204702,-1.5191766552204702,-0.8208503894697707,-0.8208503894697707,-0.8208503894697707,-0.6968538778794977,-0.6968538778794977,-0.6968538778794977,-0.7677753860606211,-0.7677753860606211,-0.7677753860606211
2019-06-09,-0.5242472819521905,-0.5242472819521905,-0.5242472819521905,-0.46941265452582925,-0.46941265452582925,-0.46941265452582925,-0.20964314092124076,-0.20964314092124076,-0.20964314092124076,-0.24587273233072324,-0.24587273233072324,-0.24587273233072324
2019-06-16,1.1259035357196672,1.1259035357196672,1.1259035357196672,0.18099458298021476,0.18099458298021476,0.18099458298021476,0.319140905220443,0.319140905220443,0.319140905220443,-0.17432102529963128,-0.17432102529963128,-0.17432102529963128
2019-06-23,0.06703111502148028,0.06703111502148028,0.06703111502148028,-0.6536820918904903,-0.6536820918904903,-0.6536820918904903,-0.1213243493509428,-0.1213243493509428,-0.1213243493509428,-0.43682115430462704,-0.43682115430462704,-0.43682115430462704
2019-06-30,-0.29655808700875985,-0.29655808700875985,-0.29655808700875985,-0.042957347425596516,-0.042957347425596516,-0.042957347425596516,0.02205897260922528,0.02205897260922528,0.02205897260922528,-0.08032633976663946,-0.08032633976663946,-0.08032633976663946
2019-07-07,0.3891595063752079,0.3891595063752079,0.3891595063752079,0.5566309371698142,0.5566309371698142,0.5566309371698142,0.34873678639553846,0.34873678639553846,0.34873678639553846,0.8355633708243546,0.8355633708243546,0.8355633708243546
2019-07-14,0.015898405231439046,0.015898405231439046,0.015898405231439046,0.15996366670074227,0.15996366670074227,0.15996366670074227,0.7326904685029574,0.7326904685029574,0.7326904685029574,0.43352050248590196,0.43352050248590196,0.43352050248590196
2019-07-21,0.4493585171364726,0.4493585171364726,0.4493585171364726,0.412914635145676,0.412914635145676,0.412914635145676,0.45498907806049055,0.45498907806049055,0.45498907806049055,0.32040345041945806,0.32040345041945806,0.32040345041945806
2019-07-28,1.4925122176318397,1.4925122176318397,1.4925122176318397,1.2838814775327518,1.2838814775327518,1.2838814775327518,1.2333961823422859,1.2333961823422859,1.2333961823422859,0.35546129848090974,0.35546129848090974,0.35546129848090974
2019-08-04,-1.5681153838898771,-1.5681153838898771,-1.5681153838898771,-1.647557892154817,-1.647557892154817,-1.647557892154817,-1.0718844015157183,-1.0718844015157183,-1.0718844015157183,-1.6929106881195486,-1.6929106881195486,-1.6929106881195486
2019-08-11,-2.669260294759007,-2.669260294759007,-2.669260294759007,-2.208490217334,-2.208490217334,-2.208490217334,-2.40097373787741,-2.40097373787741,-2.40097373787741,-1.5132998169159757,-1.5132998169159757,-1.5132998169159757
2019-08-18,-1.8087424016345353,-1.8087424016345353,-1.8087424016345353,-1.9200313477064719,-1.9200313477064719,-1.9200313477064719,-2.112358240351728,-2.112358240351728,-2.112358240351728,-1.5941067939721398,-1.5941067939721398,-1.5941067939721398
2019-08-25,-1.165541438709329,-1.165541438709329,-1.165541438709329,-1.8309610340012494,-1.8309610340012494,-1.8309610340012494,-2.201101552400504,-2.201101552400504,-2.201101552400504,-2.409295324383873,-2.409295324383873,-2.409295324383873
2019-09-01,-1.6229848957339787,-1.6229848957339787,-1.6229848957339787,-1.7916848929862565,-1.7916848929862565,-1.7916848929862565,-1.2148885124635065,-1.2148885124635065,-1.2148885124635065,-1.5387930823077556,-1.5387930823077556,-1.5387930823077556
2019-09-08,-0.6535938648116267,-0.6535938648116267,-0.6535938648116267,-1.0198919359779852,-1.0198919359779852,-1.0198919359779852,-0.6136547130012534,-0.6136547130012534,-0.6136547130012534,-0.8470967863370927,-0.8470967863370927,-0.8470967863370927
2019-09-15,-0.6882281470115691,-0.6882281470115691,-0.6882281470115691,-0.8746562720817251,-0.8746562720817251,-0.8746562720817251,-0.44669141276329377,-0.44669141276329377,-0.44669141276329377,-0.6434939836876932,-0.6434939836876932,-0.6434939836876932
2019-09-22,-1.3311443491868282,-1.3311443491868282,-1.3311443491868282,-1.573510385930326,-1.573510385930326,-1.573510385930326,-1.0700645625096243,-1.0700645625096243,-1.0700645625096243,-1.3059729094895187,-1.3059729094895187,-1.3059729094895187
2019-09-29,-1.192842382626091,-1.192842382626091,-1.192842382626091,-1.3220116132910924,-1.3220116132910924,-1.3220116132910924,-1.0952936252399408,-1.0952936252399408,-1.0952936252399408,-1.4986776385195348,-1.4986776385195348,-1.4986776385195348
2019-10-06,-1.1600618572669552,-1.1600618572669552,-1.1600618572669552,-1.2861841224320112,-1.2861841224320112,-1.2861841224320112,-0.8833434720889166,-0.8833434720889166,-0.8833434720889166,-1.312467671805331,-1.312467671805331,-1.312467671805331
2019-10-13,-0.7291972745477563,-0.7291972745477563,-0.7291972745477563,-0.8153788575003305,-0.8153788575003305,-0.8153788575003305,-0.4051095969709829,-0.4051095969709829,-0.4051095969709829,-0.8550812327606132,-0.8550812327606132,-0.8550812327606132
2019-10-20,-1.3014806739990479,-1.3014806739990479,-1.3014806739990479,-1.445030967430961,-1.445030967430961,-1.445030967430961,-1.0151983734514147,-1.0151983734514147,-1.0151983734514147,-1.180836697525295,-1.180836697525295,-1.180836697525295
2019-10-27,-1.4869679943410343,-1.4869679943410343,-1.4869679943410343,-1.7241881736068159,-1.7241881736068159,-1.7241881736068159,-1.167370776868099,-1.167370776868099,-1.167370776868099,-1.6135009985947826,-1.6135009985947826,-1.6135009985947826
2019-11-03,-0.6834679569453996,-0.6834679569453996,-0.6834679569453996,-1.1375456951588891,-1.1375456951588891,-1.1375456951588891,-0.8777650391875006,-0.8777650391875006,-0.8777650391875006,-0.789094078907015,-0.789094078907015,-0.789094078907015
2019-11-10,-0.9713854763119575,-0.9713854763119575,-0.9713854763119575,-1.2031826166857285,-1.2031826166857285,-1.2031826166857285,-1.0322446294587342,-1.0322446294587342,-1.0322446294587342,-0.9158317568281759,-0.9158317568281759,-0.9158317568281759
2019-11-17,-1.4704017232629347,-1.4704017232629347,-1.4704017232629347,-1.7191027009948088,-1.7191027009948088,-1.7191027009948088,-1.882065002782546,-1.882065002782546,-1.882065002782546,-1.8624380940698677,-1.8624380940698677,-1.8624380940698677
2019-11-24,-1.3740575635809942,-1.3740575635809942,-1.3740575635809942,-1.4420577007271114,-1.4420577007271114,-1.4420577007271114,-1.4223304004132957,-1.4223304004132957,-1.4223304004132957,-1.6008268591747985,-1.6008268591747985,-1.6008268591747985
2019-12-01,-1.4411533842457953,-1.4411533842457953,-1.4411533842457953,-1.219199913576068,-1.219199913576068,-1.219199913576068,-1.2010343937788168,-1.2010343937788168,-1.2010343937788168,-0.9850912617286653,-0.9850912617286653,-0.9850912617286653
2019-12-08,-0.7718927553489839,-0.7718927553489839,-0.7718927553489839,-0.6609250147724943,-0.6609250147724943,-0.6609250147724943,-0.6162631092157134,-0.6162631092157134,-0.6162631092157134,-0.7641444841878383,-0.7641444841878383,-0.7641444841878383
2019-12-15,1.0981599769558588,1.0981599769558588,1.0981599769558588,0.7934106102836702,0.7934106102836702,0.7934106102836702,0.7565334918239406,0.7565334918239406,0.7565334918239406,0.8276058886023745,0.8276058886023745,0.8276058886023745
2019-12-22,-0.5523447707390201,-0.5523447707390201,-0.5523447707390201,-0.09358879812942554,-0.09358879812942554,-0.09358879812942554,-0.18257418583508456,-0.18257418583508456,-0.18257418583508456,-0.042711388338863454,-0.042711388338863454,-0.042711388338863454
2019-12-29,-0.44634654159799514,-0.44634654159799514,-0.44634654159799514,-0.15950686226576108,-0.15950686226576108,-0.15950686226576108,-0.11509103734972989,-0.11509103734972989,-0.11509103734972989,0.014560447894007919,0.014560447894007919,0.014560447894007919
2020-01-05,1.6310694785484623,1.6310694785484623,1.6310694785484623,1.701807693889235,1.701807693889235,1.701807693889235,1.1600805620305055,1.1600805620305055,1.1600805620305055,1.5078734483312446,1.5078734483312446,1.5078734483312446
2020-01-12,2.49721284897648,2.49721284897648,2.49721284897648,2.3360970186517687,2.3360970186517687,2.3360970186517687,2.4898978394770905,2.4898978394770905,2.4898978394770905,2.240448134444803,2.240448134444803,2.240448134444803
2020-01-19,0.7267068858320638,0.7267068858320638,0.7267068858320638,0.6899759919146788,0.6899759919146788,0.6899759919146788,0.7778257931976083,0.7778257931976083,0.7778257931976083,0.7777704716088202,0.7777704716088202,0.7777704716088202
2020-01-26,0.17548383429639502,0.17548383429639502,0.17548383429639502,0.5989219177323566,0.5989219177323566,0.5989219177323566,0.17759880742803294,0.17759880742803294,0.17759880742803294,0.554404224556567,0.554404224556567,0.554404224556567
2020-02-02,0.9650079314748753,0.9650079314748753,0.9650079314748753,1.3328956831294927,1.3328956831294927,1.3328956831294927,1.3764082394056205,1.3764082394056205,1.3764082394056205,1.3039674854305943,1.3039674854305943,1.3039674854305943
2020-02-09,0.20588339553916873,0.20588339553916873,0.20588339553916873,0.1475643832006114,0.1475643832006114,0.1475643832006114,0.04055466047878818,0.04055466047878818,0.04055466047878818,0.03864388601200562,0.03864388601200562,0.03864388601200562
2020-02-16,0.009711179162366745,0.009711179162366745,0.009711179162366745,-0.08499343484273057,-0.08499343484273057,-0.08499343484273057,-0.21220552544925014,-0.21220552544925014,-0.21220552544925014,-0.5720792727964209,-0.5720792727964209,-0.5720792727964209
2020-02-23,-2.537566140517891,-2.537566140517891,-2.537566140517891,-2.6702280833136016,-2.6702280833136016,-2.6702280833136016,-3.071894084443555,-3.071894084443555,-3.071894084443555,-2.8853695283133045,-2.8853695283133045,-2.8853695283133045
2020-03-01,-2.5357237742146417,-2.5357237742146417,-2.5357237742146417,-2.407838942834531,-2.407838942834531,-2.407838942834531,-2.2724615360570635,-2.2724615360570635,-2.2724615360570635,-2.5478177866984355,-2.5478177866984355,-2.5478177866984355
2020-03-08,-3.237933176233859,-3.237933176233859,-3.237933176233859,-3.258299792914281,-3.258299792914281,-3.258299792914281,-3.1750281935363915,-3.1750281935363915,-3.1750281935363915,-3.209044832575582,-3.209044832575582,-3.209044832575582
2020-03-15,-2.685902163479681,-2.685902163479681,-2.685902163479681,-2.6860197854533525,-2.6860197854533525,-2.6860197854533525,-2.6744421910267007,-2.6744421910267007,-2.6744421910267007,-2.6774836207788435,-2.6774836207788435,-2.6774836207788435
2020-03-22,-1.6880763143008757,-1.6880763143008757,-1.6880763143008757,-1.691771321435077,-1.691771321435077,-1.691771321435077,-1.6778923925340954,-1.6778923925340954,-1.6778923925340954,-1.6839062606264783,-1.6839062606264783,-1.6839062606264783
2020-03-29,-1.265233834667558,-1.265233834667558,-1.265233834667558,-1.1868158581047428,-1.1868158581047428,-1.1868158581047428,-1.456655281576589,-1.456655281576589,-1.456655281576589,-1.4502801203580273,-1.4502801203580273,-1.4502801203580273
2020-04-05,-0.9989232664087625,-0.9989232664087625,-0.9989232664087625,-0.5181809569891879,-0.5181809569891879,-0.5181809569891879,-0.9452350735977277,-0.9452350735977277,-0.9452350735977277,-0.630782616012716,-0.630782616012716,-0.630782616012716
2020-04-12,-0.5315259312498616,-0.5315259312498616,-0.5315259312498616,-0.5992790674130415,-0.5992790674130415,-0.5992790674130415,-0.6633154181691422,-0.6633154181691422,-0.6633154181691422,-0.5269874212398761,-0.5269874212398761,-0.5269874212398761
2020-04-19,-0.5655176629900631,-0.5655176629900631,-0.5655176629900631,-0.5460993736786119,-0.5460993736786119,-0.5460993736786119,-0.6192029319476242,-0.6192029319476242,-0.6192029319476242,-0.627456077221865,-0.627456077221865,-0.627456077221865
2020-04-26,-0.4724054939512478,-0.4724054939512478,-0.4724054939512478,-0.5644885582977397,-0.5644885582977397,-0.5644885582977397,-0.39631105722145593,-0.39631105722145593,-0.39631105722145593,-0.4733791141612597,-0.4733791141612597,-0.4733791141612597
2020-05-03,-0.16051071358687807,-0.16051071358687807,-0.16051071358687807,-0.24953247617184393,-0.24953247617184393,-0.24953247617184393,-0.19365673078481913,-0.19365673078481913,-0.19365673078481913,-0.16659760728427067,-0.16659760728427067,-0.16659760728427067
