Date,PowerShares Variable Rate Preferred PortfolioEtf_Open_average,PowerShares Variable Rate Preferred PortfolioEtf_Open_max,PowerShares Variable Rate Preferred PortfolioEtf_Open_min,PowerShares Variable Rate Preferred PortfolioEtf_High_average,PowerShares Variable Rate Preferred PortfolioEtf_High_max,PowerShares Variable Rate Preferred PortfolioEtf_High_min,PowerShares Variable Rate Preferred PortfolioEtf_Low_average,PowerShares Variable Rate Preferred PortfolioEtf_Low_max,PowerShares Variable Rate Preferred PortfolioEtf_Low_min,PowerShares Variable Rate Preferred PortfolioEtf_Close_average,PowerShares Variable Rate Preferred PortfolioEtf_Close_max,PowerShares Variable Rate Preferred PortfolioEtf_Close_min
2018-04-08,-0.8378909488051989,-0.8378909488051989,-0.8378909488051989,-0.8898897790541727,-0.8898897790541727,-0.8898897790541727,-0.6128454928815934,-0.6128454928815934,-0.6128454928815934,-0.6635913634421657,-0.6635913634421657,-0.6635913634421657
2018-04-15,-0.6978294732371392,-0.6978294732371392,-0.6978294732371392,-0.9408327591366272,-0.9408327591366272,-0.9408327591366272,-0.5755875551121564,-0.5755875551121564,-0.5755875551121564,-0.7136756663659555,-0.7136756663659555,-0.7136756663659555
2018-04-22,-2.3184175040069386,-2.3184175040069386,-2.3184175040069386,-2.016601850441687,-2.016601850441687,-2.016601850441687,-2.381468955137868,-2.381468955137868,-2.381468955137868,-2.497174582906059,-2.497174582906059,-2.497174582906059
2018-04-29,-1.9027546842298448,-1.9027546842298448,-1.9027546842298448,-1.812320028199323,-1.812320028199323,-1.812320028199323,-1.7730790505894247,-1.7730790505894247,-1.7730790505894247,-1.8470762146176787,-1.8470762146176787,-1.8470762146176787
2018-05-06,-1.263443120704491,-1.263443120704491,-1.263443120704491,-1.3734878452640698,-1.3734878452640698,-1.3734878452640698,-1.1746053684990025,-1.1746053684990025,-1.1746053684990025,-1.0285410909924153,-1.0285410909924153,-1.0285410909924153
2018-05-13,-1.1426296572301284,-1.1426296572301284,-1.1426296572301284,-1.2547927501864895,-1.2547927501864895,-1.2547927501864895,-1.1965917649312638,-1.1965917649312638,-1.1965917649312638,-0.8252893724887541,-0.8252893724887541,-0.8252893724887541
2018-05-20,-1.1007224506944313,-1.1007224506944313,-1.1007224506944313,-1.1333199520062402,-1.1333199520062402,-1.1333199520062402,-1.1426824042239905,-1.1426824042239905,-1.1426824042239905,-0.956863276329756,-0.956863276329756,-0.956863276329756
2018-05-27,-1.2815958315795204,-1.2815958315795204,-1.2815958315795204,-1.4956942427840576,-1.4956942427840576,-1.4956942427840576,-1.3668311617567124,-1.3668311617567124,-1.3668311617567124,-1.289159418783316,-1.289159418783316,-1.289159418783316
2018-06-03,-1.244070152833174,-1.244070152833174,-1.244070152833174,-1.0501247421144797,-1.0501247421144797,-1.0501247421144797,-0.9437873380679848,-0.9437873380679848,-0.9437873380679848,-0.9351354991023483,-0.9351354991023483,-0.9351354991023483
2018-06-10,-0.6787055189246852,-0.6787055189246852,-0.6787055189246852,1.7493036398655093,1.7493036398655093,1.7493036398655093,-0.5955631491460405,-0.5955631491460405,-0.5955631491460405,-0.5824857648477025,-0.5824857648477025,-0.5824857648477025
2018-06-17,-1.457557612711883,-1.457557612711883,-1.457557612711883,-1.5573060171942648,-1.5573060171942648,-1.5573060171942648,-1.3005108145002822,-1.3005108145002822,-1.3005108145002822,-1.5122062149417725,-1.5122062149417725,-1.5122062149417725
2018-06-24,-0.986569548141145,-0.986569548141145,-0.986569548141145,-0.8315886212301007,-0.8315886212301007,-0.8315886212301007,-0.9034038901826565,-0.9034038901826565,-0.9034038901826565,-0.978407890479918,-0.978407890479918,-0.978407890479918
2018-07-01,0.8144429624227751,0.8144429624227751,0.8144429624227751,0.5704323703674138,0.5704323703674138,0.5704323703674138,0.6826576489563767,0.6826576489563767,0.6826576489563767,1.10279977759383,1.10279977759383,1.10279977759383
2018-07-08,0.836524690509754,0.836524690509754,0.836524690509754,0.28802593118180453,0.28802593118180453,0.28802593118180453,0.9422885640725812,0.9422885640725812,0.9422885640725812,0.6857838511465034,0.6857838511465034,0.6857838511465034
2018-07-15,0.49945208995046114,0.49945208995046114,0.49945208995046114,0.3928170748908884,0.3928170748908884,0.3928170748908884,1.0261216316660433,1.0261216316660433,1.0261216316660433,0.9499999604166686,0.9499999604166686,0.9499999604166686
2018-07-22,0.3059698804476075,0.3059698804476075,0.3059698804476075,-0.1377313786206281,-0.1377313786206281,-0.1377313786206281,0.18326328433765066,0.18326328433765066,0.18326328433765066,0.13668460188594328,0.13668460188594328,0.13668460188594328
2018-07-29,1.1495217480479878,1.1495217480479878,1.1495217480479878,0.3500837117802819,0.3500837117802819,0.3500837117802819,1.2372790410136856,1.2372790410136856,1.2372790410136856,0.987228083747657,0.987228083747657,0.987228083747657
2018-08-05,1.637242886042229,1.637242886042229,1.637242886042229,0.7111185079230637,0.7111185079230637,0.7111185079230637,1.6388259286427438,1.6388259286427438,1.6388259286427438,1.010232588258239,1.010232588258239,1.010232588258239
2018-08-12,1.3019821861321488,1.3019821861321488,1.3019821861321488,0.9994217981592107,0.9994217981592107,0.9994217981592107,1.5481977566877807,1.5481977566877807,1.5481977566877807,1.7597987236495536,1.7597987236495536,1.7597987236495536
2018-08-19,1.1215188754920884,1.1215188754920884,1.1215188754920884,0.4341039688035885,0.4341039688035885,0.4341039688035885,0.6470309882703545,0.6470309882703545,0.6470309882703545,0.3947956583462829,0.3947956583462829,0.3947956583462829
2018-08-26,1.2967248173656982,1.2967248173656982,1.2967248173656982,0.6467481141502788,0.6467481141502788,0.6467481141502788,1.4155313521753357,1.4155313521753357,1.4155313521753357,1.1914585342301336,1.1914585342301336,1.1914585342301336
2018-09-02,0.7629968329356366,0.7629968329356366,0.7629968329356366,0.13163849417142515,0.13163849417142515,0.13163849417142515,0.320064282739332,0.320064282739332,0.320064282739332,-0.05464360441517203,-0.05464360441517203,-0.05464360441517203
2018-09-09,0.27018791293396976,0.27018791293396976,0.27018791293396976,0.044835086004323996,0.044835086004323996,0.044835086004323996,0.24520473949573832,0.24520473949573832,0.24520473949573832,0.09500102808381096,0.09500102808381096,0.09500102808381096
2018-09-16,0.10821830605069736,0.10821830605069736,0.10821830605069736,-0.20697924611570906,-0.20697924611570906,-0.20697924611570906,-0.3394309514154727,-0.3394309514154727,-0.3394309514154727,-0.7136914665004368,-0.7136914665004368,-0.7136914665004368
2018-09-23,-2.1434296199758203,-2.1434296199758203,-2.1434296199758203,-2.1307104600384226,-2.1307104600384226,-2.1307104600384226,-2.1630075879414554,-2.1630075879414554,-2.1630075879414554,-2.006554829545274,-2.006554829545274,-2.006554829545274
2018-09-30,-2.8555645078195107,-2.8555645078195107,-2.8555645078195107,-2.9277213562120203,-2.9277213562120203,-2.9277213562120203,-3.0358010618061533,-3.0358010618061533,-3.0358010618061533,-2.919248153570616,-2.919248153570616,-2.919248153570616
2018-10-07,-2.3320648026313986,-2.3320648026313986,-2.3320648026313986,-2.0940620817292146,-2.0940620817292146,-2.0940620817292146,-2.138381062900015,-2.138381062900015,-2.138381062900015,-2.056518862666086,-2.056518862666086,-2.056518862666086
2018-10-14,-2.1364008285566225,-2.1364008285566225,-2.1364008285566225,-2.1834906187017284,-2.1834906187017284,-2.1834906187017284,-1.8127436018316005,-1.8127436018316005,-1.8127436018316005,-1.956147319432271,-1.956147319432271,-1.956147319432271
2018-10-21,-1.925702657581848,-1.925702657581848,-1.925702657581848,-2.094859206937468,-2.094859206937468,-2.094859206937468,-1.890726307227091,-1.890726307227091,-1.890726307227091,-1.8761596544297128,-1.8761596544297128,-1.8761596544297128
2018-10-28,-1.6998667474921028,-1.6998667474921028,-1.6998667474921028,-1.7821152818345343,-1.7821152818345343,-1.7821152818345343,-1.6295454701669039,-1.6295454701669039,-1.6295454701669039,-1.7192301161425076,-1.7192301161425076,-1.7192301161425076
2018-11-04,-1.155350036038849,-1.155350036038849,-1.155350036038849,-1.2874343812373372,-1.2874343812373372,-1.2874343812373372,-1.35943957645016,-1.35943957645016,-1.35943957645016,-1.2728424859219676,-1.2728424859219676,-1.2728424859219676
