Date,iShares Core US Treasury BondEtf_Open_average,iShares Core US Treasury BondEtf_Open_max,iShares Core US Treasury BondEtf_Open_min,iShares Core US Treasury BondEtf_High_average,iShares Core US Treasury BondEtf_High_max,iShares Core US Treasury BondEtf_High_min,iShares Core US Treasury BondEtf_Low_average,iShares Core US Treasury BondEtf_Low_max,iShares Core US Treasury BondEtf_Low_min,iShares Core US Treasury BondEtf_Close_average,iShares Core US Treasury BondEtf_Close_max,iShares Core US Treasury BondEtf_Close_min
2018-04-08,-0.4581367102671879,-0.4581367102671879,-0.4581367102671879,-0.1997720905199524,-0.1997720905199524,-0.1997720905199524,-0.22457295183952397,-0.22457295183952397,-0.22457295183952397,-0.11984368313103946,-0.11984368313103946,-0.11984368313103946
2018-04-15,-1.375297706051191,-1.375297706051191,-1.375297706051191,-1.3449839204925664,-1.3449839204925664,-1.3449839204925664,-1.3852435621195196,-1.3852435621195196,-1.3852435621195196,-1.5189364583739877,-1.5189364583739877,-1.5189364583739877
2018-04-22,-1.9226756971098036,-1.9226756971098036,-1.9226756971098036,-1.57716498588846,-1.57716498588846,-1.57716498588846,-1.4888372930969054,-1.4888372930969054,-1.4888372930969054,-1.4390198241828762,-1.4390198241828762,-1.4390198241828762
2018-04-29,-1.2410513554157208,-1.2410513554157208,-1.2410513554157208,-1.2299791043696426,-1.2299791043696426,-1.2299791043696426,-1.361236885215699,-1.361236885215699,-1.361236885215699,-1.223076652056466,-1.223076652056466,-1.223076652056466
2018-05-06,-1.3852184768989864,-1.3852184768989864,-1.3852184768989864,-1.330469905167535,-1.330469905167535,-1.330469905167535,-1.1652679761050886,-1.1652679761050886,-1.1652679761050886,-1.3238207313115813,-1.3238207313115813,-1.3238207313115813
2018-05-13,-2.1940979773168388,-2.1940979773168388,-2.1940979773168388,-1.941450686788304,-1.941450686788304,-1.941450686788304,-2.012382402416079,-2.012382402416079,-2.012382402416079,-1.7899622396044754,-1.7899622396044754,-1.7899622396044754
2018-05-20,-0.14819694529971783,-0.14819694529971783,-0.14819694529971783,-0.09245003270418618,-0.09245003270418618,-0.09245003270418618,0.014851530645113069,0.014851530645113069,0.014851530645113069,0.11226342647131189,0.11226342647131189,0.11226342647131189
2018-05-27,-0.007504175359126303,-0.007504175359126303,-0.007504175359126303,0.09967084994492642,0.09967084994492642,0.09967084994492642,0.02228928267611374,0.02228928267611374,0.02228928267611374,-0.06313807610596193,-0.06313807610596193,-0.06313807610596193
2018-06-03,-0.10505845502794155,-0.10505845502794155,-0.10505845502794155,-0.27053516413621004,-0.27053516413621004,-0.27053516413621004,-0.17863502846333373,-0.17863502846333373,-0.17863502846333373,-0.4118462500495063,-0.4118462500495063,-0.4118462500495063
2018-06-10,0.4209238458791186,0.4209238458791186,0.4209238458791186,0.12934697575251197,0.12934697575251197,0.12934697575251197,0.06051149845443191,0.06051149845443191,0.06051149845443191,-0.17623122268242908,-0.17623122268242908,-0.17623122268242908
2018-06-17,0.2754084741995613,0.2754084741995613,0.2754084741995613,0.19334729780912763,0.19334729780912763,0.19334729780912763,0.22824152754005203,0.22824152754005203,0.22824152754005203,0.3532851551745669,0.3532851551745669,0.3532851551745669
2018-06-24,1.437601078402198,1.437601078402198,1.437601078402198,1.4478528639446617,1.4478528639446617,1.4478528639446617,1.5398803501195664,1.5398803501195664,1.5398803501195664,1.280780388587125,1.280780388587125,1.280780388587125
