Date,Direxion Daily Small Cap Bear 3X SharesEtf_Open_average,Direxion Daily Small Cap Bear 3X SharesEtf_Open_max,Direxion Daily Small Cap Bear 3X SharesEtf_Open_min,Direxion Daily Small Cap Bear 3X SharesEtf_High_average,Direxion Daily Small Cap Bear 3X SharesEtf_High_max,Direxion Daily Small Cap Bear 3X SharesEtf_High_min,Direxion Daily Small Cap Bear 3X SharesEtf_Low_average,Direxion Daily Small Cap Bear 3X SharesEtf_Low_max,Direxion Daily Small Cap Bear 3X SharesEtf_Low_min,Direxion Daily Small Cap Bear 3X SharesEtf_Close_average,Direxion Daily Small Cap Bear 3X SharesEtf_Close_max,Direxion Daily Small Cap Bear 3X SharesEtf_Close_min
2018-04-08,-0.8329649403951072,-0.8329649403951072,-0.8329649403951072,-0.6085660938896222,-0.6085660938896222,-0.6085660938896222,-0.5382662804893694,-0.5382662804893694,-0.5382662804893694,-0.4526759773325595,-0.4526759773325595,-0.4526759773325595
2018-04-15,-0.9660078298732607,-0.9660078298732607,-0.9660078298732607,-0.918045794432994,-0.918045794432994,-0.918045794432994,-0.9384686664124143,-0.9384686664124143,-0.9384686664124143,-0.8686649020914992,-0.8686649020914992,-0.8686649020914992
2018-04-22,-0.7213967221508574,-0.7213967221508574,-0.7213967221508574,-0.6910041498964746,-0.6910041498964746,-0.6910041498964746,-0.596836040965112,-0.596836040965112,-0.596836040965112,-0.7263749236223372,-0.7263749236223372,-0.7263749236223372
2018-04-29,-0.2948839123097932,-0.2948839123097932,-0.2948839123097932,-0.44151687378580484,-0.44151687378580484,-0.44151687378580484,-0.8457548818114744,-0.8457548818114744,-0.8457548818114744,-0.8725042085816834,-0.8725042085816834,-0.8725042085816834
2018-05-06,-1.7874793726887388,-1.7874793726887388,-1.7874793726887388,-1.8525276813808407,-1.8525276813808407,-1.8525276813808407,-1.93474650656252,-1.93474650656252,-1.93474650656252,-1.8369713875076639,-1.8369713875076639,-1.8369713875076639
2018-05-13,-1.8509814817747487,-1.8509814817747487,-1.8509814817747487,-1.8753407509029243,-1.8753407509029243,-1.8753407509029243,-2.001379807820946,-2.001379807820946,-2.001379807820946,-1.8484847089539127,-1.8484847089539127,-1.8484847089539127
2018-05-20,-1.4872867254938233,-1.4872867254938233,-1.4872867254938233,-1.5172264736154448,-1.5172264736154448,-1.5172264736154448,-1.587742921862793,-1.587742921862793,-1.587742921862793,-1.480341029245135,-1.480341029245135,-1.480341029245135
2018-05-27,-1.732677892346832,-1.732677892346832,-1.732677892346832,-1.605156360740823,-1.605156360740823,-1.605156360740823,-1.7839712277537214,-1.7839712277537214,-1.7839712277537214,-1.5785145141021586,-1.5785145141021586,-1.5785145141021586
2018-06-03,-1.7174860754196464,-1.7174860754196464,-1.7174860754196464,-1.630448341522961,-1.630448341522961,-1.630448341522961,-1.7774915113045548,-1.7774915113045548,-1.7774915113045548,-1.6561605545394795,-1.6561605545394795,-1.6561605545394795
2018-06-10,-1.5360560673609889,-1.5360560673609889,-1.5360560673609889,-1.4397399971026792,-1.4397399971026792,-1.4397399971026792,-1.601802975547159,-1.601802975547159,-1.601802975547159,-1.4978407820858852,-1.4978407820858852,-1.4978407820858852
