Date,Direxion Daily Technology Bear 3X SharesEtf_Open_average,Direxion Daily Technology Bear 3X SharesEtf_Open_max,Direxion Daily Technology Bear 3X SharesEtf_Open_min,Direxion Daily Technology Bear 3X SharesEtf_High_average,Direxion Daily Technology Bear 3X SharesEtf_High_max,Direxion Daily Technology Bear 3X SharesEtf_High_min,Direxion Daily Technology Bear 3X SharesEtf_Low_average,Direxion Daily Technology Bear 3X SharesEtf_Low_max,Direxion Daily Technology Bear 3X SharesEtf_Low_min,Direxion Daily Technology Bear 3X SharesEtf_Close_average,Direxion Daily Technology Bear 3X SharesEtf_Close_max,Direxion Daily Technology Bear 3X SharesEtf_Close_min
2018-04-08,-0.6743943387527344,-0.6743943387527344,-0.6743943387527344,-0.4099191723054513,-0.4099191723054513,-0.4099191723054513,-0.4016845048149071,-0.4016845048149071,-0.4016845048149071,-0.2922924552067684,-0.2922924552067684,-0.2922924552067684
2018-04-15,-0.6295163530143723,-0.6295163530143723,-0.6295163530143723,-0.3948723242969705,-0.3948723242969705,-0.3948723242969705,-0.34600892878323525,-0.34600892878323525,-0.34600892878323525,-0.2332276567479417,-0.2332276567479417,-0.2332276567479417
2018-04-22,-0.5060021960167022,-0.5060021960167022,-0.5060021960167022,-0.2780272788852427,-0.2780272788852427,-0.2780272788852427,-0.23545190877330402,-0.23545190877330402,-0.23545190877330402,-0.15182392256335644,-0.15182392256335644,-0.15182392256335644
2018-04-29,-0.1757506952981578,-0.1757506952981578,-0.1757506952981578,-0.4220748863009225,-0.4220748863009225,-0.4220748863009225,-0.7136776722103233,-0.7136776722103233,-0.7136776722103233,-0.8807436859754507,-0.8807436859754507,-0.8807436859754507
2018-05-06,-1.966633353532412,-1.966633353532412,-1.966633353532412,-1.8708073112482808,-1.8708073112482808,-1.8708073112482808,-1.9636682262375784,-1.9636682262375784,-1.9636682262375784,-1.694521733543351,-1.694521733543351,-1.694521733543351
2018-05-13,-1.2355616283967539,-1.2355616283967539,-1.2355616283967539,-1.2737583386354228,-1.2737583386354228,-1.2737583386354228,-1.2018873873177642,-1.2018873873177642,-1.2018873873177642,-1.062374480069188,-1.062374480069188,-1.062374480069188
2018-05-20,-1.385479847201356,-1.385479847201356,-1.385479847201356,-1.331038165771964,-1.331038165771964,-1.331038165771964,-1.3527863150959432,-1.3527863150959432,-1.3527863150959432,-1.2418831945506312,-1.2418831945506312,-1.2418831945506312
2018-05-27,-1.3451647036554972,-1.3451647036554972,-1.3451647036554972,-1.3037724478378803,-1.3037724478378803,-1.3037724478378803,-1.5424973450152455,-1.5424973450152455,-1.5424973450152455,-1.430904910831979,-1.430904910831979,-1.430904910831979
2018-06-03,-1.486978384636029,-1.486978384636029,-1.486978384636029,-1.4096527173763922,-1.4096527173763922,-1.4096527173763922,-1.5641118417052715,-1.5641118417052715,-1.5641118417052715,-1.4436958907162933,-1.4436958907162933,-1.4436958907162933
2018-06-10,-1.4897355625817728,-1.4897355625817728,-1.4897355625817728,-1.3463140106587659,-1.3463140106587659,-1.3463140106587659,-1.4214827012113793,-1.4214827012113793,-1.4214827012113793,-1.3220032708915834,-1.3220032708915834,-1.3220032708915834
2018-06-17,-1.1528599981250829,-1.1528599981250829,-1.1528599981250829,-0.9939739629385957,-0.9939739629385957,-0.9939739629385957,-1.0678002598010503,-1.0678002598010503,-1.0678002598010503,-0.9465296021965827,-0.9465296021965827,-0.9465296021965827
2018-06-24,-0.59546043575116,-0.59546043575116,-0.59546043575116,-0.5642119722723575,-0.5642119722723575,-0.5642119722723575,-0.5584554249103428,-0.5584554249103428,-0.5584554249103428,-0.4370630148211744,-0.4370630148211744,-0.4370630148211744
2018-07-01,-0.7046923264598015,-0.7046923264598015,-0.7046923264598015,-0.7379924507976474,-0.7379924507976474,-0.7379924507976474,-0.9119637332554675,-0.9119637332554675,-0.9119637332554675,-0.9217850536747342,-0.9217850536747342,-0.9217850536747342
2018-07-08,-1.4360965020277499,-1.4360965020277499,-1.4360965020277499,-1.3302062834509971,-1.3302062834509971,-1.3302062834509971,-1.347825710242119,-1.347825710242119,-1.347825710242119,-1.2843017728973636,-1.2843017728973636,-1.2843017728973636
2018-07-15,-1.2321477136796983,-1.2321477136796983,-1.2321477136796983,-1.2140376050818351,-1.2140376050818351,-1.2140376050818351,-1.2744950174705991,-1.2744950174705991,-1.2744950174705991,-1.1445602172500076,-1.1445602172500076,-1.1445602172500076
2018-07-22,-1.3075019904676084,-1.3075019904676084,-1.3075019904676084,-0.8080565660383028,-0.8080565660383028,-0.8080565660383028,-1.3710370781049583,-1.3710370781049583,-1.3710370781049583,-0.8573844044464837,-0.8573844044464837,-0.8573844044464837
2018-07-29,-1.0821194402022687,-1.0821194402022687,-1.0821194402022687,-1.282534454044978,-1.282534454044978,-1.282534454044978,-1.0963841587797654,-1.0963841587797654,-1.0963841587797654,-1.3121510394827685,-1.3121510394827685,-1.3121510394827685
2018-08-05,-1.2031143040179981,-1.2031143040179981,-1.2031143040179981,-1.4200423813035352,-1.4200423813035352,-1.4200423813035352,-1.2801472376842704,-1.2801472376842704,-1.2801472376842704,-1.3016896787435903,-1.3016896787435903,-1.3016896787435903
2018-08-12,-0.9765397381923403,-0.9765397381923403,-0.9765397381923403,-1.1420418721011618,-1.1420418721011618,-1.1420418721011618,-1.1568096368826097,-1.1568096368826097,-1.1568096368826097,-1.278089331107337,-1.278089331107337,-1.278089331107337
2018-08-19,-1.284239182021401,-1.284239182021401,-1.284239182021401,-1.5750423931279267,-1.5750423931279267,-1.5750423931279267,-1.5673645724884975,-1.5673645724884975,-1.5673645724884975,-1.6867337903618218,-1.6867337903618218,-1.6867337903618218
2018-08-26,-1.9203014421117404,-1.9203014421117404,-1.9203014421117404,-2.0079082087647144,-2.0079082087647144,-2.0079082087647144,-1.9289966177297218,-1.9289966177297218,-1.9289966177297218,-1.9188827095186538,-1.9188827095186538,-1.9188827095186538
2018-09-02,-0.6389400647924154,-0.6389400647924154,-0.6389400647924154,-0.7959731322788854,-0.7959731322788854,-0.7959731322788854,-0.8892188704323063,-0.8892188704323063,-0.8892188704323063,-0.7086236278619116,-0.7086236278619116,-0.7086236278619116
2018-09-09,-1.3243603814233196,-1.3243603814233196,-1.3243603814233196,-1.2637530127809302,-1.2637530127809302,-1.2637530127809302,-1.2706907121299693,-1.2706907121299693,-1.2706907121299693,-1.2525868827411704,-1.2525868827411704,-1.2525868827411704
2018-09-16,-1.2769051108262777,-1.2769051108262777,-1.2769051108262777,-1.181511310149118,-1.181511310149118,-1.181511310149118,-1.2340562502065218,-1.2340562502065218,-1.2340562502065218,-1.06307843743475,-1.06307843743475,-1.06307843743475
2018-09-23,-1.0909750691717461,-1.0909750691717461,-1.0909750691717461,-1.1938676634508032,-1.1938676634508032,-1.1938676634508032,-1.2763656994336847,-1.2763656994336847,-1.2763656994336847,-1.3880132494180257,-1.3880132494180257,-1.3880132494180257
