Date,VanEck Vectors IndonesiaEtf_Open_average,VanEck Vectors IndonesiaEtf_Open_max,VanEck Vectors IndonesiaEtf_Open_min,VanEck Vectors IndonesiaEtf_High_average,VanEck Vectors IndonesiaEtf_High_max,VanEck Vectors IndonesiaEtf_High_min,VanEck Vectors IndonesiaEtf_Low_average,VanEck Vectors IndonesiaEtf_Low_max,VanEck Vectors IndonesiaEtf_Low_min,VanEck Vectors IndonesiaEtf_Close_average,VanEck Vectors IndonesiaEtf_Close_max,VanEck Vectors IndonesiaEtf_Close_min
2018-04-08,-0.6760302780171927,-0.6760302780171927,-0.6760302780171927,-0.8163649371196016,-0.8163649371196016,-0.8163649371196016,-0.6916552699919435,-0.6916552699919435,-0.6916552699919435,-0.7794356925313449,-0.7794356925313449,-0.7794356925313449
2018-04-15,-0.6405082046669077,-0.6405082046669077,-0.6405082046669077,-0.7666885932713866,-0.7666885932713866,-0.7666885932713866,-0.7981251589356875,-0.7981251589356875,-0.7981251589356875,-0.8457898455777694,-0.8457898455777694,-0.8457898455777694
2018-04-22,-1.8096786538330212,-1.8096786538330212,-1.8096786538330212,-1.7874410022736247,-1.7874410022736247,-1.7874410022736247,-1.7100659155476219,-1.7100659155476219,-1.7100659155476219,-1.6193363611056166,-1.6193363611056166,-1.6193363611056166
2018-04-29,-2.023692288429567,-2.023692288429567,-2.023692288429567,-1.9149585151807298,-1.9149585151807298,-1.9149585151807298,-1.9213612876321273,-1.9213612876321273,-1.9213612876321273,-1.798013655983996,-1.798013655983996,-1.798013655983996
2018-05-06,-1.0151707879649838,-1.0151707879649838,-1.0151707879649838,-1.0809156906681465,-1.0809156906681465,-1.0809156906681465,-1.0902142435408408,-1.0902142435408408,-1.0902142435408408,-1.0668108576800481,-1.0668108576800481,-1.0668108576800481
2018-05-13,-1.7426441012847598,-1.7426441012847598,-1.7426441012847598,-1.811959532240738,-1.811959532240738,-1.811959532240738,-1.7689906934800121,-1.7689906934800121,-1.7689906934800121,-1.8320841370309888,-1.8320841370309888,-1.8320841370309888
2018-05-20,-0.8585195910074142,-0.8585195910074142,-0.8585195910074142,-0.8360437083417941,-0.8360437083417941,-0.8360437083417941,-0.7361717394718633,-0.7361717394718633,-0.7361717394718633,-0.7368438692452467,-0.7368438692452467,-0.7368438692452467
2018-05-27,-0.21651146308267621,-0.21651146308267621,-0.21651146308267621,-0.21000853215981255,-0.21000853215981255,-0.21000853215981255,-0.07902156154826967,-0.07902156154826967,-0.07902156154826967,-0.09441466712928208,-0.09441466712928208,-0.09441466712928208
2018-06-03,-0.31244879338454823,-0.31244879338454823,-0.31244879338454823,-0.23363726382594194,-0.23363726382594194,-0.23363726382594194,-0.2165903000169365,-0.2165903000169365,-0.2165903000169365,-0.12185046843853563,-0.12185046843853563,-0.12185046843853563
2018-06-10,-0.6732572418732359,-0.6732572418732359,-0.6732572418732359,-0.7414786062119155,-0.7414786062119155,-0.7414786062119155,-0.6323297093524842,-0.6323297093524842,-0.6323297093524842,-0.6977662184985745,-0.6977662184985745,-0.6977662184985745
