Date,CSPIStock_Open_average,CSPIStock_Open_max,CSPIStock_Open_min,CSPIStock_Open_volatility,CSPIStock_Open_change,CSPIStock_High_average,CSPIStock_High_max,CSPIStock_High_min,CSPIStock_High_volatility,CSPIStock_High_change,CSPIStock_Low_average,CSPIStock_Low_max,CSPIStock_Low_min,CSPIStock_Low_volatility,CSPIStock_Low_change,CSPIStock_Close_average,CSPIStock_Close_max,CSPIStock_Close_min,CSPIStock_Close_volatility,CSPIStock_Close_change,CSPIStock_Volume_average,CSPIStock_Volume_max,CSPIStock_Volume_min,CSPIStock_Volume_volatility,CSPIStock_Volume_change
2018-04-08,-0.9069366216691992,-0.8940795146634207,-0.927430047235814,-0.002777844759795904,0.6207184460439324,-0.8686696710136358,-0.9489246884586827,-0.7978201205172076,-0.8836041276704095,0.29866521144547925,-0.8342554728562181,-0.8022958735321806,-0.8020256395105247,-0.36386552238936276,0.6290089849702997,-0.8197674956777494,-0.8270854864071288,-0.7930856968863438,-0.43078403327684156,0.6734174293115206,0.2742032147369302,0.9200685203286016,-0.8410843676066209,1.1609666102156,0.29674693498815474
2018-04-15,-0.81429544157938,-0.8533853728840947,-0.8153369917461037,-0.25385114005754733,-0.5189931070370619,-0.8441318662518689,-0.8990962862348771,-0.8240790098459385,-0.4207805572581252,0.28071596982394226,-0.7390304420216688,-0.7102810112964019,-0.6787616024260884,-0.4215931087808893,-0.5339382733350055,-0.7756155036596444,-0.7646281939835775,-0.7021639471710616,-0.4857311777011314,0.2759077578345629,-1.107498687486611,-1.109651640860522,-0.8036514150010211,-0.9977251844854184,0.4929335548571279
2018-04-22,-0.7920084928178734,-0.8509109276196354,-0.6857011914359471,-0.7950865005451959,0.43958009787962987,-0.8333995497326693,-0.8659691358287637,-0.8429860199471172,-0.31991007471100513,0.3960545826001096,-0.7191850780590675,-0.8232908142808446,-0.5814140345298151,-1.278570077116463,0.13663438567398356,-0.7949411388161992,-0.7967407190648262,-0.7296529570985454,-0.7940671468128018,0.2926530743466367,0.45408646559716537,0.7923197363160356,-1.0870597052863074,1.0300792516153858,0.1603580784667392
2018-04-29,-1.027156414672796,-1.107908741762258,-0.8080132283998899,-0.9724717024013121,0.07663704058668386,-1.0268618107725314,-1.0363524443775254,-0.9784507367276314,-0.4392098225640928,-0.014538887495390892,-1.1207451962058887,-1.1047173519205569,-1.3807488835732238,0.755082286447175,-0.48000895614878725,-0.9371860610107134,-0.9070051349893867,-0.793251260877258,-0.8110387002830145,-0.41762329888885347,0.8269581216444577,1.0115893999183674,-0.8588303960327883,1.1720712578802526,1.993127145425593
2018-05-06,-1.921029555794613,-1.1435368104375623,-2.442048099768654,1.6523467961118163,-1.052788798814144,-1.8911416085075392,-1.2507512100614089,-2.1006602589560264,0.8203672550870464,-0.8940858360119049,-2.0581184799483525,-1.3573324064629524,-2.3939547937916172,2.6950481694503434,-1.2245011995815678,-1.964697969049939,-1.513886036221475,-2.205189980919823,2.212830121172748,-1.3898830196170093,0.8291770846762052,0.2107641695644832,0.10930043881767809,0.19866527840102502,1.1253799996668372
2018-05-13,-2.0455883508094455,-2.291680373421543,-1.552595493963422,-0.699888501154101,-0.48398833714742073,-2.120119573876056,-2.221879918137697,-1.9355819286945894,-0.258347396743689,0.5258232854205255,-2.048155715652519,-2.4799388678226224,-1.7063408191046148,-0.43971016993930917,-0.5291996347929059,-2.209899304310528,-2.482101540545226,-1.9217584377000174,-1.230120520373753,-0.16808510662284523,-0.6203817665256534,-0.33240043474437125,-0.2894044975469986,-0.2886770833033269,0.6455244028407344
2018-05-20,-1.5610609722636875,-1.7092286821772342,-1.238033711435782,-0.7021228767285804,0.009392735761840843,-1.6212296923786478,-1.7918834966833996,-1.4052125974297276,-1.0369795339328827,0.15926028480921484,-1.5466227021349839,-1.841938123194003,-1.0232348874857056,-1.0665893503842474,0.45818976107535403,-1.5905892779684552,-1.7275799590891243,-1.4783563948959928,-0.7718044503533175,0.21600402397399218,-0.8338231001616241,-0.9246468205089442,-0.6087736636651346,-0.8363415084957248,-0.7505456804449151
2018-05-27,-1.470986185526102,-1.6679186477038341,-1.197794852700271,-0.9568631319185467,-0.26087285286070294,-1.5287310240592245,-1.6368020775737038,-1.3886640913092454,-0.9036187873930067,-0.15645396159797234,-1.3514846125514637,-1.579065875537921,-0.8885967093745673,-1.0891686754430692,0.19077916570393869,-1.4622450490756873,-1.5728464894128418,-1.255694398253011,-1.1695875981477615,0.08539693971064845,-1.1109948063840442,-1.2735976171882508,-0.19398478957558563,-1.2842809999307716,-0.5656398206517094
2018-06-03,-1.3915195955887478,-1.460166775346881,-1.1762296600346207,-0.7861921334167623,0.36082147703730727,-1.3597684065881006,-1.4577175456022204,-1.2555923980729073,-0.963651697697402,0.1549241618925604,-1.277101065047388,-1.4067190697400893,-0.934247142392528,-0.956740082410153,0.5248638443516623,-1.3848094020017607,-1.4495386785842603,-1.2583576205558007,-1.06728584664324,0.14292779221126575,-1.2295023732314663,-1.3238966184222198,-0.09588358041299504,-1.3490045104477861,-0.48295466648153756
2018-06-10,-1.0575526642227033,-0.9285266852677101,-0.9141602329509999,-0.3216700999491137,1.0147139989913734,-1.1274621149721566,-1.0135465266817756,-1.1035053685599536,-0.02714541033860474,0.9976523866832624,-1.045684026122966,-1.1902596393519311,-0.6720070070246876,-0.9621407434381624,0.3815762061542006,-1.1582503951398149,-1.2562166035224347,-1.0232574014175078,-1.0390897895477444,0.4468359819667325,-1.0880599945932004,-0.9906388100094035,-0.5374833718560882,-0.9629471529458231,-0.48346963056367276
