Date,iShares 0-5 Year TIPS BondEtf_Open_average,iShares 0-5 Year TIPS BondEtf_Open_max,iShares 0-5 Year TIPS BondEtf_Open_min,iShares 0-5 Year TIPS BondEtf_High_average,iShares 0-5 Year TIPS BondEtf_High_max,iShares 0-5 Year TIPS BondEtf_High_min,iShares 0-5 Year TIPS BondEtf_Low_average,iShares 0-5 Year TIPS BondEtf_Low_max,iShares 0-5 Year TIPS BondEtf_Low_min,iShares 0-5 Year TIPS BondEtf_Close_average,iShares 0-5 Year TIPS BondEtf_Close_max,iShares 0-5 Year TIPS BondEtf_Close_min
2018-04-08,0.6515448361204719,0.6515448361204719,0.6515448361204719,0.6540881278132898,0.6540881278132898,0.6540881278132898,0.8090946194867722,0.8090946194867722,0.8090946194867722,0.6868051463635829,0.6868051463635829,0.6868051463635829
2018-04-15,0.3770495249883946,0.3770495249883946,0.3770495249883946,0.058326329868685314,0.058326329868685314,0.058326329868685314,0.15437142997862927,0.15437142997862927,0.15437142997862927,-0.09234986837545255,-0.09234986837545255,-0.09234986837545255
2018-04-22,-0.06684368092338969,-0.06684368092338969,-0.06684368092338969,-0.13744473096878065,-0.13744473096878065,-0.13744473096878065,0.11098157073297628,0.11098157073297628,0.11098157073297628,-0.06839491242184967,-0.06839491242184967,-0.06839491242184967
2018-04-29,-1.6534574322700548,-1.6534574322700548,-1.6534574322700548,-1.7427326619162833,-1.7427326619162833,-1.7427326619162833,-1.5712398478393608,-1.5712398478393608,-1.5712398478393608,-1.6638394098953897,-1.6638394098953897,-1.6638394098953897
2018-05-06,-1.5144227575181224,-1.5144227575181224,-1.5144227575181224,-1.566321658495035,-1.566321658495035,-1.566321658495035,-1.535062777845869,-1.535062777845869,-1.535062777845869,-1.5556249969865865,-1.5556249969865865,-1.5556249969865865
2018-05-13,-1.4581246460051969,-1.4581246460051969,-1.4581246460051969,-1.381894860382965,-1.381894860382965,-1.381894860382965,-1.3957520872306932,-1.3957520872306932,-1.3957520872306932,-1.404322602674496,-1.404322602674496,-1.404322602674496
2018-05-20,-0.8166111431739204,-0.8166111431739204,-0.8166111431739204,-0.807443952156431,-0.807443952156431,-0.807443952156431,-0.8043075840342175,-0.8043075840342175,-0.8043075840342175,-0.9278905487623513,-0.9278905487623513,-0.9278905487623513
2018-05-27,-1.4854805322144522,-1.4854805322144522,-1.4854805322144522,-1.4018899580346698,-1.4018899580346698,-1.4018899580346698,-1.4992352790734527,-1.4992352790734527,-1.4992352790734527,-1.4252378763178717,-1.4252378763178717,-1.4252378763178717
2018-06-03,-1.3150832964374166,-1.3150832964374166,-1.3150832964374166,-1.1940908114939053,-1.1940908114939053,-1.1940908114939053,-1.2338895393654055,-1.2338895393654055,-1.2338895393654055,-1.2394775883177291,-1.2394775883177291,-1.2394775883177291
2018-06-10,-1.1813047325718677,-1.1813047325718677,-1.1813047325718677,-1.226282355798083,-1.226282355798083,-1.226282355798083,-1.298759421095191,-1.298759421095191,-1.298759421095191,-1.2574436955092738,-1.2574436955092738,-1.2574436955092738
2018-06-17,-0.7803451053687424,-0.7803451053687424,-0.7803451053687424,-0.6828152042622064,-0.6828152042622064,-0.6828152042622064,-0.6563110153434435,-0.6563110153434435,-0.6563110153434435,-0.5550516313952637,-0.5550516313952637,-0.5550516313952637
2018-06-24,0.33260830137429803,0.33260830137429803,0.33260830137429803,0.4066954725209619,0.4066954725209619,0.4066954725209619,0.37079432498046355,0.37079432498046355,0.37079432498046355,0.49211993701784845,0.49211993701784845,0.49211993701784845
