Date,iShares Emerg Markets InfrastructureEtf_Open_average,iShares Emerg Markets InfrastructureEtf_Open_max,iShares Emerg Markets InfrastructureEtf_Open_min,iShares Emerg Markets InfrastructureEtf_High_average,iShares Emerg Markets InfrastructureEtf_High_max,iShares Emerg Markets InfrastructureEtf_High_min,iShares Emerg Markets InfrastructureEtf_Low_average,iShares Emerg Markets InfrastructureEtf_Low_max,iShares Emerg Markets InfrastructureEtf_Low_min,iShares Emerg Markets InfrastructureEtf_Close_average,iShares Emerg Markets InfrastructureEtf_Close_max,iShares Emerg Markets InfrastructureEtf_Close_min
2018-04-08,-0.6472298588383392,-0.6472298588383392,-0.6472298588383392,-0.8254939245729654,-0.8254939245729654,-0.8254939245729654,-0.6220248292880672,-0.6220248292880672,-0.6220248292880672,-0.8311665136178781,-0.8311665136178781,-0.8311665136178781
2018-04-15,-0.8636864048668687,-0.8636864048668687,-0.8636864048668687,-0.9735191421868037,-0.9735191421868037,-0.9735191421868037,-0.853990890037013,-0.853990890037013,-0.853990890037013,-1.0455614394356303,-1.0455614394356303,-1.0455614394356303
2018-04-22,-0.8771102724626586,-0.8771102724626586,-0.8771102724626586,-0.7125320475198433,-0.7125320475198433,-0.7125320475198433,-0.5708979941822865,-0.5708979941822865,-0.5708979941822865,-0.438988381887047,-0.438988381887047,-0.438988381887047
2018-04-29,-2.0271741084328134,-2.0271741084328134,-2.0271741084328134,-1.8941017744288955,-1.8941017744288955,-1.8941017744288955,-1.6632065839883081,-1.6632065839883081,-1.6632065839883081,-1.5523289510988496,-1.5523289510988496,-1.5523289510988496
2018-05-06,-1.2678861628005225,-1.2678861628005225,-1.2678861628005225,-1.4593406618098885,-1.4593406618098885,-1.4593406618098885,-1.279862148677509,-1.279862148677509,-1.279862148677509,-1.429043537025247,-1.429043537025247,-1.429043537025247
2018-05-13,-1.91828670957437,-1.91828670957437,-1.91828670957437,-2.0664435209896395,-2.0664435209896395,-2.0664435209896395,-1.7580795218493808,-1.7580795218493808,-1.7580795218493808,-1.8294134682326144,-1.8294134682326144,-1.8294134682326144
2018-05-20,-1.5727679163020742,-1.5727679163020742,-1.5727679163020742,-1.5481688074463258,-1.5481688074463258,-1.5481688074463258,-1.577503043374416,-1.577503043374416,-1.577503043374416,-1.3888610977300957,-1.3888610977300957,-1.3888610977300957
2018-05-27,-1.3883705343880695,-1.3883705343880695,-1.3883705343880695,-1.3800318078726732,-1.3800318078726732,-1.3800318078726732,-1.4196562413335714,-1.4196562413335714,-1.4196562413335714,-1.496170990216709,-1.496170990216709,-1.496170990216709
2018-06-03,-1.7645856408172023,-1.7645856408172023,-1.7645856408172023,-1.7541376725212343,-1.7541376725212343,-1.7541376725212343,-1.7790402469826934,-1.7790402469826934,-1.7790402469826934,-1.7087872455949094,-1.7087872455949094,-1.7087872455949094
2018-06-10,-1.7607090323904238,-1.7607090323904238,-1.7607090323904238,-1.8037619531242692,-1.8037619531242692,-1.8037619531242692,-2.0151875941840305,-2.0151875941840305,-2.0151875941840305,-1.8599834279648466,-1.8599834279648466,-1.8599834279648466
2018-06-17,-2.091660638299002,-2.091660638299002,-2.091660638299002,-2.0318538521540472,-2.0318538521540472,-2.0318538521540472,-2.1369002143165807,-2.1369002143165807,-2.1369002143165807,-2.01414450217943,-2.01414450217943,-2.01414450217943
2018-06-24,-1.9711793460557263,-1.9711793460557263,-1.9711793460557263,-1.9622865297270744,-1.9622865297270744,-1.9622865297270744,-1.9657681543457655,-1.9657681543457655,-1.9657681543457655,-1.9841587852556608,-1.9841587852556608,-1.9841587852556608
2018-07-01,-1.5571235053598385,-1.5571235053598385,-1.5571235053598385,-1.4128028277345563,-1.4128028277345563,-1.4128028277345563,-1.5063158482105024,-1.5063158482105024,-1.5063158482105024,-1.4202580990484783,-1.4202580990484783,-1.4202580990484783
2018-07-08,-1.0912529992495086,-1.0912529992495086,-1.0912529992495086,-1.1322245663670265,-1.1322245663670265,-1.1322245663670265,-1.0972017067836533,-1.0972017067836533,-1.0972017067836533,-1.1188303481997828,-1.1188303481997828,-1.1188303481997828
2018-07-15,-0.7438714317253279,-0.7438714317253279,-0.7438714317253279,-0.7957750530854109,-0.7957750530854109,-0.7957750530854109,-0.6957586155054823,-0.6957586155054823,-0.6957586155054823,-0.7740350942617181,-0.7740350942617181,-0.7740350942617181
2018-07-22,-0.0695823526269945,-0.0695823526269945,-0.0695823526269945,-0.13340494553324678,-0.13340494553324678,-0.13340494553324678,-0.10424316155522234,-0.10424316155522234,-0.10424316155522234,-0.2307916559544525,-0.2307916559544525,-0.2307916559544525
2018-07-29,-0.30630055212836127,-0.30630055212836127,-0.30630055212836127,-0.3563749109329148,-0.3563749109329148,-0.3563749109329148,-0.2732752144623443,-0.2732752144623443,-0.2732752144623443,-0.313762617488774,-0.313762617488774,-0.313762617488774
2018-08-05,-0.668022027720146,-0.668022027720146,-0.668022027720146,-0.7736022719037497,-0.7736022719037497,-0.7736022719037497,-0.8388275736332019,-0.8388275736332019,-0.8388275736332019,-1.0087675137820842,-1.0087675137820842,-1.0087675137820842
2018-08-12,-1.60136961701196,-1.60136961701196,-1.60136961701196,-1.5340495796026012,-1.5340495796026012,-1.5340495796026012,-1.6255634965454697,-1.6255634965454697,-1.6255634965454697,-1.5102990576630069,-1.5102990576630069,-1.5102990576630069
2018-08-19,-1.0867390737633928,-1.0867390737633928,-1.0867390737633928,-1.2057393294998495,-1.2057393294998495,-1.2057393294998495,-1.1320175976189135,-1.1320175976189135,-1.1320175976189135,-1.1984182616721708,-1.1984182616721708,-1.1984182616721708
