Date,ProShares UltraShort S&P500Etf_Open_average,ProShares UltraShort S&P500Etf_Open_max,ProShares UltraShort S&P500Etf_Open_min,ProShares UltraShort S&P500Etf_High_average,ProShares UltraShort S&P500Etf_High_max,ProShares UltraShort S&P500Etf_High_min,ProShares UltraShort S&P500Etf_Low_average,ProShares UltraShort S&P500Etf_Low_max,ProShares UltraShort S&P500Etf_Low_min,ProShares UltraShort S&P500Etf_Close_average,ProShares UltraShort S&P500Etf_Close_max,ProShares UltraShort S&P500Etf_Close_min
2018-04-08,0.12389627552442263,0.12389627552442263,0.12389627552442263,0.2070316857390935,0.2070316857390935,0.2070316857390935,0.4724762818985811,0.4724762818985811,0.4724762818985811,0.425627557601049,0.425627557601049,0.425627557601049
2018-04-15,-0.16956170300189286,-0.16956170300189286,-0.16956170300189286,-0.06601903963730568,-0.06601903963730568,-0.06601903963730568,0.14331270793608983,0.14331270793608983,0.14331270793608983,0.139403630542689,0.139403630542689,0.139403630542689
2018-04-22,-0.0316754956779386,-0.0316754956779386,-0.0316754956779386,-0.19326833767955354,-0.19326833767955354,-0.19326833767955354,0.30529837613992883,0.30529837613992883,0.30529837613992883,-0.012784874626285333,-0.012784874626285333,-0.012784874626285333
2018-04-29,0.9533907543448334,0.9533907543448334,0.9533907543448334,0.35613856827240414,0.35613856827240414,0.35613856827240414,0.3146985145952641,0.3146985145952641,0.3146985145952641,0.01180658664613702,0.01180658664613702,0.01180658664613702
2018-05-06,-1.1368011640755313,-1.1368011640755313,-1.1368011640755313,-1.1440591120399564,-1.1440591120399564,-1.1440591120399564,-1.0025288874226848,-1.0025288874226848,-1.0025288874226848,-0.9735666539928706,-0.9735666539928706,-0.9735666539928706
2018-05-13,-0.9666613473144794,-0.9666613473144794,-0.9666613473144794,-0.9816807454526107,-0.9816807454526107,-0.9816807454526107,-0.7228863674901655,-0.7228863674901655,-0.7228863674901655,-0.7127939658589572,-0.7127939658589572,-0.7127939658589572
2018-05-20,-0.9843753253864964,-0.9843753253864964,-0.9843753253864964,-1.0003432170556703,-1.0003432170556703,-1.0003432170556703,-0.879040456312579,-0.879040456312579,-0.879040456312579,-0.8360308591352611,-0.8360308591352611,-0.8360308591352611
2018-05-27,-0.8808331913174674,-0.8808331913174674,-0.8808331913174674,-0.9729993301818537,-0.9729993301818537,-0.9729993301818537,-0.9968189341703828,-0.9968189341703828,-0.9968189341703828,-0.9681355564599732,-0.9681355564599732,-0.9681355564599732
2018-06-03,-1.5721179990529204,-1.5721179990529204,-1.5721179990529204,-1.492290424493574,-1.492290424493574,-1.492290424493574,-1.8334815811729328,-1.8334815811729328,-1.8334815811729328,-1.5984171375570435,-1.5984171375570435,-1.5984171375570435
2018-06-10,-1.5422293697058593,-1.5422293697058593,-1.5422293697058593,-1.363217281822575,-1.363217281822575,-1.363217281822575,-1.6612154729507862,-1.6612154729507862,-1.6612154729507862,-1.4485418322404369,-1.4485418322404369,-1.4485418322404369
2018-06-17,-1.223881509335693,-1.223881509335693,-1.223881509335693,-1.133182203439423,-1.133182203439423,-1.133182203439423,-1.2128990920482339,-1.2128990920482339,-1.2128990920482339,-1.0221761490026795,-1.0221761490026795,-1.0221761490026795
