Date,ProShares UltraShort Real EstateEtf_Open_average,ProShares UltraShort Real EstateEtf_Open_max,ProShares UltraShort Real EstateEtf_Open_min,ProShares UltraShort Real EstateEtf_High_average,ProShares UltraShort Real EstateEtf_High_max,ProShares UltraShort Real EstateEtf_High_min,ProShares UltraShort Real EstateEtf_Low_average,ProShares UltraShort Real EstateEtf_Low_max,ProShares UltraShort Real EstateEtf_Low_min,ProShares UltraShort Real EstateEtf_Close_average,ProShares UltraShort Real EstateEtf_Close_max,ProShares UltraShort Real EstateEtf_Close_min
2018-04-08,0.19971403002586988,0.19971403002586988,0.19971403002586988,-0.047309177037113855,-0.047309177037113855,-0.047309177037113855,0.2852589435709939,0.2852589435709939,0.2852589435709939,0.11508815567555265,0.11508815567555265,0.11508815567555265
2018-04-15,-0.15162308083998294,-0.15162308083998294,-0.15162308083998294,-0.02533964322086252,-0.02533964322086252,-0.02533964322086252,0.0579811275496316,0.0579811275496316,0.0579811275496316,0.3687083143941411,0.3687083143941411,0.3687083143941411
2018-04-22,-0.5032817605025802,-0.5032817605025802,-0.5032817605025802,-0.6967527808942333,-0.6967527808942333,-0.6967527808942333,-1.1115765374042534,-1.1115765374042534,-1.1115765374042534,-1.247515748002969,-1.247515748002969,-1.247515748002969
2018-04-29,-1.244400054347457,-1.244400054347457,-1.244400054347457,-1.3680301575768952,-1.3680301575768952,-1.3680301575768952,-1.5687769595523946,-1.5687769595523946,-1.5687769595523946,-1.6347417827462152,-1.6347417827462152,-1.6347417827462152
2018-05-06,-2.0946390692058965,-2.0946390692058965,-2.0946390692058965,-2.030081908817155,-2.030081908817155,-2.030081908817155,-1.922580565927141,-1.922580565927141,-1.922580565927141,-1.7950339508166917,-1.7950339508166917,-1.7950339508166917
2018-05-13,-0.35408939761272756,-0.35408939761272756,-0.35408939761272756,-0.516266316061729,-0.516266316061729,-0.516266316061729,-0.2774799688807956,-0.2774799688807956,-0.2774799688807956,-0.3885746258619517,-0.3885746258619517,-0.3885746258619517
2018-05-20,-1.186986815155527,-1.186986815155527,-1.186986815155527,-1.260287656763649,-1.260287656763649,-1.260287656763649,-1.1247116755939979,-1.1247116755939979,-1.1247116755939979,-1.1939025781933328,-1.1939025781933328,-1.1939025781933328
2018-05-27,-1.7628070105501479,-1.7628070105501479,-1.7628070105501479,-1.734019060822077,-1.734019060822077,-1.734019060822077,-1.795832558417536,-1.795832558417536,-1.795832558417536,-1.731203542674868,-1.731203542674868,-1.731203542674868
2018-06-03,-1.9475297313397844,-1.9475297313397844,-1.9475297313397844,-1.8638088556352017,-1.8638088556352017,-1.8638088556352017,-1.831168242231438,-1.831168242231438,-1.831168242231438,-1.774926958373594,-1.774926958373594,-1.774926958373594
2018-06-10,-1.555032576712166,-1.555032576712166,-1.555032576712166,-1.4344018933923395,-1.4344018933923395,-1.4344018933923395,-1.5146943829675847,-1.5146943829675847,-1.5146943829675847,-1.3025210301376358,-1.3025210301376358,-1.3025210301376358
2018-06-17,-1.7044893198736448,-1.7044893198736448,-1.7044893198736448,-1.708887873025527,-1.708887873025527,-1.708887873025527,-1.7530028582763153,-1.7530028582763153,-1.7530028582763153,-1.7773192672482063,-1.7773192672482063,-1.7773192672482063
2018-06-24,-1.7053064164766243,-1.7053064164766243,-1.7053064164766243,-1.5882145219818902,-1.5882145219818902,-1.5882145219818902,-1.699852916066172,-1.699852916066172,-1.699852916066172,-1.6268062814391786,-1.6268062814391786,-1.6268062814391786
2018-07-01,-1.7457213500980262,-1.7457213500980262,-1.7457213500980262,-1.7543463731882112,-1.7543463731882112,-1.7543463731882112,-1.718998166972011,-1.718998166972011,-1.718998166972011,-1.7199253712473406,-1.7199253712473406,-1.7199253712473406
2018-07-08,-1.4099904882227818,-1.4099904882227818,-1.4099904882227818,-1.3777934926952935,-1.3777934926952935,-1.3777934926952935,-1.3772314435488533,-1.3772314435488533,-1.3772314435488533,-1.3025590634106108,-1.3025590634106108,-1.3025590634106108
2018-07-15,-1.0082668788993079,-1.0082668788993079,-1.0082668788993079,-0.8365258974725097,-0.8365258974725097,-0.8365258974725097,-0.9159104271671586,-0.9159104271671586,-0.9159104271671586,-0.8186192416305377,-0.8186192416305377,-0.8186192416305377
2018-07-22,-0.7920198095307053,-0.7920198095307053,-0.7920198095307053,-0.6220910012003922,-0.6220910012003922,-0.6220910012003922,-0.7736032053976142,-0.7736032053976142,-0.7736032053976142,-0.512152817364425,-0.512152817364425,-0.512152817364425
2018-07-29,-1.0208789556271451,-1.0208789556271451,-1.0208789556271451,-1.1042331860279404,-1.1042331860279404,-1.1042331860279404,-1.1938398159108616,-1.1938398159108616,-1.1938398159108616,-1.2697483451331706,-1.2697483451331706,-1.2697483451331706
2018-08-05,-0.8508776646358285,-0.8508776646358285,-0.8508776646358285,-0.7458525102944683,-0.7458525102944683,-0.7458525102944683,-0.7171013502740801,-0.7171013502740801,-0.7171013502740801,-0.6240052502846628,-0.6240052502846628,-0.6240052502846628
2018-08-12,-1.1785945492368985,-1.1785945492368985,-1.1785945492368985,-1.3292273488601611,-1.3292273488601611,-1.3292273488601611,-1.3619970914441084,-1.3619970914441084,-1.3619970914441084,-1.5072130511778221,-1.5072130511778221,-1.5072130511778221
2018-08-19,-0.854047422101144,-0.854047422101144,-0.854047422101144,-1.0109617463343923,-1.0109617463343923,-1.0109617463343923,-0.9847446153083675,-0.9847446153083675,-0.9847446153083675,-1.091620176885485,-1.091620176885485,-1.091620176885485
2018-08-26,-1.3519188077836548,-1.3519188077836548,-1.3519188077836548,-1.4427078975023748,-1.4427078975023748,-1.4427078975023748,-1.2913275869988132,-1.2913275869988132,-1.2913275869988132,-1.2770839090721648,-1.2770839090721648,-1.2770839090721648
