Date,iShares MSCI All Country Asia ex JapanEtf_Open_average,iShares MSCI All Country Asia ex JapanEtf_Open_max,iShares MSCI All Country Asia ex JapanEtf_Open_min,iShares MSCI All Country Asia ex JapanEtf_High_average,iShares MSCI All Country Asia ex JapanEtf_High_max,iShares MSCI All Country Asia ex JapanEtf_High_min,iShares MSCI All Country Asia ex JapanEtf_Low_average,iShares MSCI All Country Asia ex JapanEtf_Low_max,iShares MSCI All Country Asia ex JapanEtf_Low_min,iShares MSCI All Country Asia ex JapanEtf_Close_average,iShares MSCI All Country Asia ex JapanEtf_Close_max,iShares MSCI All Country Asia ex JapanEtf_Close_min
2018-04-08,-0.22861705539817537,-0.22861705539817537,-0.22861705539817537,-0.4188938940800369,-0.4188938940800369,-0.4188938940800369,-0.254773093456833,-0.254773093456833,-0.254773093456833,-0.452562759326735,-0.452562759326735,-0.452562759326735
2018-04-15,-0.5092073191292716,-0.5092073191292716,-0.5092073191292716,-0.7765960512660204,-0.7765960512660204,-0.7765960512660204,-0.4983580710129394,-0.4983580710129394,-0.4983580710129394,-0.6594980466441966,-0.6594980466441966,-0.6594980466441966
2018-04-22,-0.5732288312078845,-0.5732288312078845,-0.5732288312078845,-0.8477389483791813,-0.8477389483791813,-0.8477389483791813,-0.338280195155945,-0.338280195155945,-0.338280195155945,-0.4642049967648061,-0.4642049967648061,-0.4642049967648061
2018-04-29,-1.3619785071873178,-1.3619785071873178,-1.3619785071873178,-1.0255529307006914,-1.0255529307006914,-1.0255529307006914,-0.8726566082660576,-0.8726566082660576,-0.8726566082660576,-0.7042513639604571,-0.7042513639604571,-0.7042513639604571
2018-05-06,0.3570899141778276,0.3570899141778276,0.3570899141778276,-0.03992270153332711,-0.03992270153332711,-0.03992270153332711,0.34194827301574093,0.34194827301574093,0.34194827301574093,0.10269630006612002,0.10269630006612002,0.10269630006612002
2018-05-13,-0.7904453661100681,-0.7904453661100681,-0.7904453661100681,-1.1258298900562893,-1.1258298900562893,-1.1258298900562893,-0.4658871773931003,-0.4658871773931003,-0.4658871773931003,-0.7544368335112502,-0.7544368335112502,-0.7544368335112502
2018-05-20,-0.3692853109689076,-0.3692853109689076,-0.3692853109689076,-0.38646790672072867,-0.38646790672072867,-0.38646790672072867,0.035875814209366176,0.035875814209366176,0.035875814209366176,-0.035723594682289805,-0.035723594682289805,-0.035723594682289805
2018-05-27,-0.4887025158448295,-0.4887025158448295,-0.4887025158448295,-0.4266159442219259,-0.4266159442219259,-0.4266159442219259,-0.07747243040768578,-0.07747243040768578,-0.07747243040768578,-0.0487620770668479,-0.0487620770668479,-0.0487620770668479
2018-06-03,0.45765864007665596,0.45765864007665596,0.45765864007665596,0.5506640265691213,0.5506640265691213,0.5506640265691213,0.6528294476172777,0.6528294476172777,0.6528294476172777,0.646102036730665,0.646102036730665,0.646102036730665
2018-06-10,-1.1955728166900716,-1.1955728166900716,-1.1955728166900716,-1.7045773430960656,-1.7045773430960656,-1.7045773430960656,-1.0187734439157208,-1.0187734439157208,-1.0187734439157208,-0.9896418525376611,-0.9896418525376611,-0.9896418525376611
2018-06-17,-2.4284915368611824,-2.4284915368611824,-2.4284915368611824,-2.68692266280961,-2.68692266280961,-2.68692266280961,-2.4285171555667775,-2.4285171555667775,-2.4285171555667775,-2.663466400222134,-2.663466400222134,-2.663466400222134
2018-06-24,-2.4722887347942355,-2.4722887347942355,-2.4722887347942355,-2.5059473874587503,-2.5059473874587503,-2.5059473874587503,-2.4014315742272756,-2.4014315742272756,-2.4014315742272756,-2.4638657488675473,-2.4638657488675473,-2.4638657488675473
2018-07-01,-2.1933725915587408,-2.1933725915587408,-2.1933725915587408,-2.019308153543138,-2.019308153543138,-2.019308153543138,-2.167308809894436,-2.167308809894436,-2.167308809894436,-2.0565886564198514,-2.0565886564198514,-2.0565886564198514
2018-07-08,-1.2871053737257676,-1.2871053737257676,-1.2871053737257676,-1.417372513356391,-1.417372513356391,-1.417372513356391,-1.3213225300067892,-1.3213225300067892,-1.3213225300067892,-1.3727698717607424,-1.3727698717607424,-1.3727698717607424
2018-07-15,-1.2072967413908706,-1.2072967413908706,-1.2072967413908706,-1.2005499354456857,-1.2005499354456857,-1.2005499354456857,-1.1512485081170079,-1.1512485081170079,-1.1512485081170079,-1.1513858410616025,-1.1513858410616025,-1.1513858410616025
2018-07-22,-0.40811917209900045,-0.40811917209900045,-0.40811917209900045,-0.5676971637884389,-0.5676971637884389,-0.5676971637884389,-0.6365617859228059,-0.6365617859228059,-0.6365617859228059,-0.6741581110804182,-0.6741581110804182,-0.6741581110804182
2018-07-29,-1.037979147044328,-1.037979147044328,-1.037979147044328,-1.0675047305729588,-1.0675047305729588,-1.0675047305729588,-0.9842150522950319,-0.9842150522950319,-0.9842150522950319,-1.0493583121740733,-1.0493583121740733,-1.0493583121740733
2018-08-05,-0.9560587742299609,-0.9560587742299609,-0.9560587742299609,-1.0140637610022285,-1.0140637610022285,-1.0140637610022285,-0.9573089951084952,-0.9573089951084952,-0.9573089951084952,-0.9806346333479727,-0.9806346333479727,-0.9806346333479727
2018-08-12,-1.5824130170069324,-1.5824130170069324,-1.5824130170069324,-1.3676937796492499,-1.3676937796492499,-1.3676937796492499,-1.5825138641412788,-1.5825138641412788,-1.5825138641412788,-1.3410122776932125,-1.3410122776932125,-1.3410122776932125
2018-08-19,-0.6128671456051566,-0.6128671456051566,-0.6128671456051566,-0.6377315194763247,-0.6377315194763247,-0.6377315194763247,-0.5703467500936508,-0.5703467500936508,-0.5703467500936508,-0.5791502217311889,-0.5791502217311889,-0.5791502217311889
2018-08-26,-0.5432732621882187,-0.5432732621882187,-0.5432732621882187,-0.459308603665676,-0.459308603665676,-0.459308603665676,-0.48105073443766816,-0.48105073443766816,-0.48105073443766816,-0.4872002877772542,-0.4872002877772542,-0.4872002877772542
2018-09-02,-1.5558208975265444,-1.5558208975265444,-1.5558208975265444,-1.7051544723663923,-1.7051544723663923,-1.7051544723663923,-1.6595613021720947,-1.6595613021720947,-1.6595613021720947,-1.8591157234050109,-1.8591157234050109,-1.8591157234050109
2018-09-09,-0.814511986976535,-0.814511986976535,-0.814511986976535,-1.203691172222664,-1.203691172222664,-1.203691172222664,-1.1892163784622443,-1.1892163784622443,-1.1892163784622443,-1.3411199127599824,-1.3411199127599824,-1.3411199127599824
2018-09-16,0.18952494978100787,0.18952494978100787,0.18952494978100787,0.044766496234556655,0.044766496234556655,0.044766496234556655,0.2847742187634869,0.2847742187634869,0.2847742187634869,0.11525846229513162,0.11525846229513162,0.11525846229513162
2018-09-23,-0.2706148609417369,-0.2706148609417369,-0.2706148609417369,-0.3155494391608934,-0.3155494391608934,-0.3155494391608934,-0.23188380895363012,-0.23188380895363012,-0.23188380895363012,-0.3957203186811231,-0.3957203186811231,-0.3957203186811231
