Date,Global X SuperDividend Emerging MarEtf_Open_average,Global X SuperDividend Emerging MarEtf_Open_max,Global X SuperDividend Emerging MarEtf_Open_min,Global X SuperDividend Emerging MarEtf_High_average,Global X SuperDividend Emerging MarEtf_High_max,Global X SuperDividend Emerging MarEtf_High_min,Global X SuperDividend Emerging MarEtf_Low_average,Global X SuperDividend Emerging MarEtf_Low_max,Global X SuperDividend Emerging MarEtf_Low_min,Global X SuperDividend Emerging MarEtf_Close_average,Global X SuperDividend Emerging MarEtf_Close_max,Global X SuperDividend Emerging MarEtf_Close_min
2018-04-08,-1.7743966535224458,-1.7743966535224458,-1.7743966535224458,-1.8751174405710853,-1.8751174405710853,-1.8751174405710853,-1.4238337719824148,-1.4238337719824148,-1.4238337719824148,-1.7929126854543427,-1.7929126854543427,-1.7929126854543427
2018-04-15,-1.2312580218978968,-1.2312580218978968,-1.2312580218978968,-1.331813465313836,-1.331813465313836,-1.331813465313836,-1.115398484317341,-1.115398484317341,-1.115398484317341,-1.3865448759254941,-1.3865448759254941,-1.3865448759254941
2018-04-22,-1.4826313923733896,-1.4826313923733896,-1.4826313923733896,-1.4007684767278432,-1.4007684767278432,-1.4007684767278432,-1.0495899438056877,-1.0495899438056877,-1.0495899438056877,-1.182935859906542,-1.182935859906542,-1.182935859906542
2018-04-29,-2.258832773509013,-2.258832773509013,-2.258832773509013,-1.982903028867694,-1.982903028867694,-1.982903028867694,-1.9493140914418894,-1.9493140914418894,-1.9493140914418894,-1.8534816754129606,-1.8534816754129606,-1.8534816754129606
2018-05-06,-1.5998853169908538,-1.5998853169908538,-1.5998853169908538,-1.676309540302024,-1.676309540302024,-1.676309540302024,-1.5725530859827073,-1.5725530859827073,-1.5725530859827073,-1.6283407223046198,-1.6283407223046198,-1.6283407223046198
2018-05-13,-1.9405470699327512,-1.9405470699327512,-1.9405470699327512,-1.909696319844806,-1.909696319844806,-1.909696319844806,-1.8780554528626092,-1.8780554528626092,-1.8780554528626092,-1.8824198320831944,-1.8824198320831944,-1.8824198320831944
2018-05-20,-1.4777632521604858,-1.4777632521604858,-1.4777632521604858,-1.5009440661900315,-1.5009440661900315,-1.5009440661900315,-1.4660335246195781,-1.4660335246195781,-1.4660335246195781,-1.4792236435119333,-1.4792236435119333,-1.4792236435119333
2018-05-27,-1.4196252597094141,-1.4196252597094141,-1.4196252597094141,-1.3386512608418797,-1.3386512608418797,-1.3386512608418797,-1.3877563506932473,-1.3877563506932473,-1.3877563506932473,-1.339607563046148,-1.339607563046148,-1.339607563046148
2018-06-03,-1.4300217733201168,-1.4300217733201168,-1.4300217733201168,-1.4633159875079207,-1.4633159875079207,-1.4633159875079207,-1.4280360806992232,-1.4280360806992232,-1.4280360806992232,-1.4295924540352407,-1.4295924540352407,-1.4295924540352407
2018-06-10,-1.7087408743771642,-1.7087408743771642,-1.7087408743771642,-1.702452926598454,-1.702452926598454,-1.702452926598454,-1.8721933530840298,-1.8721933530840298,-1.8721933530840298,-1.7374082493768195,-1.7374082493768195,-1.7374082493768195
2018-06-17,-1.6669920758281314,-1.6669920758281314,-1.6669920758281314,-1.6387202953166555,-1.6387202953166555,-1.6387202953166555,-1.6515908956922023,-1.6515908956922023,-1.6515908956922023,-1.627383640636937,-1.627383640636937,-1.627383640636937
2018-06-24,-1.6297481748677682,-1.6297481748677682,-1.6297481748677682,-1.6291108195986101,-1.6291108195986101,-1.6291108195986101,-1.640575326677602,-1.640575326677602,-1.640575326677602,-1.6438395026044803,-1.6438395026044803,-1.6438395026044803
2018-07-01,-1.3190604589551076,-1.3190604589551076,-1.3190604589551076,-1.3227714874025511,-1.3227714874025511,-1.3227714874025511,-1.307228269430843,-1.307228269430843,-1.307228269430843,-1.3220908250450218,-1.3220908250450218,-1.3220908250450218
2018-07-08,-1.220328193184986,-1.220328193184986,-1.220328193184986,-1.1814557754098665,-1.1814557754098665,-1.1814557754098665,-1.2107898325540318,-1.2107898325540318,-1.2107898325540318,-1.2317135541411022,-1.2317135541411022,-1.2317135541411022
2018-07-15,-1.0044712656119188,-1.0044712656119188,-1.0044712656119188,-1.074505059505297,-1.074505059505297,-1.074505059505297,-0.9937061627008346,-0.9937061627008346,-0.9937061627008346,-1.0631315840461477,-1.0631315840461477,-1.0631315840461477
2018-07-22,-0.41694536467071364,-0.41694536467071364,-0.41694536467071364,-0.5089819402474537,-0.5089819402474537,-0.5089819402474537,-0.5670065203944672,-0.5670065203944672,-0.5670065203944672,-0.6557253081640049,-0.6557253081640049,-0.6557253081640049
2018-07-29,-0.5458518766445988,-0.5458518766445988,-0.5458518766445988,-0.5235783353715876,-0.5235783353715876,-0.5235783353715876,-0.502093748499682,-0.502093748499682,-0.502093748499682,-0.5099074309719223,-0.5099074309719223,-0.5099074309719223
2018-08-05,-1.413594747220067,-1.413594747220067,-1.413594747220067,-1.5080619435201381,-1.5080619435201381,-1.5080619435201381,-1.4918796458354044,-1.4918796458354044,-1.4918796458354044,-1.5550535693254135,-1.5550535693254135,-1.5550535693254135
2018-08-12,-1.6511647383792856,-1.6511647383792856,-1.6511647383792856,-1.4881495522029162,-1.4881495522029162,-1.4881495522029162,-1.6241549780344493,-1.6241549780344493,-1.6241549780344493,-1.4503157007229843,-1.4503157007229843,-1.4503157007229843
2018-08-19,-1.0989748433139739,-1.0989748433139739,-1.0989748433139739,-1.070699119325528,-1.070699119325528,-1.070699119325528,-1.0404140035964817,-1.0404140035964817,-1.0404140035964817,-1.0676662550603366,-1.0676662550603366,-1.0676662550603366
2018-08-26,-1.196996910914057,-1.196996910914057,-1.196996910914057,-1.1223846262789774,-1.1223846262789774,-1.1223846262789774,-1.1530477462506197,-1.1530477462506197,-1.1530477462506197,-1.0933896671840744,-1.0933896671840744,-1.0933896671840744
2018-09-02,-1.7867415143661882,-1.7867415143661882,-1.7867415143661882,-1.9668870064414885,-1.9668870064414885,-1.9668870064414885,-1.9402121216307995,-1.9402121216307995,-1.9402121216307995,-2.12163985702611,-2.12163985702611,-2.12163985702611
2018-09-09,-1.166817350124402,-1.166817350124402,-1.166817350124402,-1.3612106901722048,-1.3612106901722048,-1.3612106901722048,-1.4255534829431369,-1.4255534829431369,-1.4255534829431369,-1.4597535688441896,-1.4597535688441896,-1.4597535688441896
2018-09-16,-0.3544784800430961,-0.3544784800430961,-0.3544784800430961,-0.39621977818461906,-0.39621977818461906,-0.39621977818461906,-0.31749809487934133,-0.31749809487934133,-0.31749809487934133,-0.3384295410271768,-0.3384295410271768,-0.3384295410271768
2018-09-23,-0.267187864388132,-0.267187864388132,-0.267187864388132,-0.17085998421902582,-0.17085998421902582,-0.17085998421902582,-0.15464870857856264,-0.15464870857856264,-0.15464870857856264,-0.13984532338254246,-0.13984532338254246,-0.13984532338254246
2018-09-30,-1.4165887119776608,-1.4165887119776608,-1.4165887119776608,-1.570595991197318,-1.570595991197318,-1.570595991197318,-1.6502953678238956,-1.6502953678238956,-1.6502953678238956,-1.696020784546533,-1.696020784546533,-1.696020784546533
2018-10-07,-1.7263821176917677,-1.7263821176917677,-1.7263821176917677,-1.7630670610104944,-1.7630670610104944,-1.7630670610104944,-1.7925436517191216,-1.7925436517191216,-1.7925436517191216,-1.7917325331776308,-1.7917325331776308,-1.7917325331776308
2018-10-14,-1.4199865037711068,-1.4199865037711068,-1.4199865037711068,-1.408563669802491,-1.408563669802491,-1.408563669802491,-1.333395496378807,-1.333395496378807,-1.333395496378807,-1.4798987808455384,-1.4798987808455384,-1.4798987808455384
2018-10-21,-1.8694564127979731,-1.8694564127979731,-1.8694564127979731,-1.6969933078041186,-1.6969933078041186,-1.6969933078041186,-1.6312056739141438,-1.6312056739141438,-1.6312056739141438,-1.4968207170658225,-1.4968207170658225,-1.4968207170658225
2018-10-28,-0.04376429601237222,-0.04376429601237222,-0.04376429601237222,-0.21568595664289036,-0.21568595664289036,-0.21568595664289036,-0.2621345648414401,-0.2621345648414401,-0.2621345648414401,-0.23579468904528725,-0.23579468904528725,-0.23579468904528725
2018-11-04,-0.35007099856697177,-0.35007099856697177,-0.35007099856697177,-0.5199253954723424,-0.5199253954723424,-0.5199253954723424,-0.4643529308741638,-0.4643529308741638,-0.4643529308741638,-0.4929494312407999,-0.4929494312407999,-0.4929494312407999
2018-11-11,0.048462597725939104,0.048462597725939104,0.048462597725939104,-0.01536412746188872,-0.01536412746188872,-0.01536412746188872,0.07385642291743792,0.07385642291743792,0.07385642291743792,0.11590750368885244,0.11590750368885244,0.11590750368885244
2018-11-18,-0.5281893878900582,-0.5281893878900582,-0.5281893878900582,-0.6650055504050312,-0.6650055504050312,-0.6650055504050312,-0.2734663972624274,-0.2734663972624274,-0.2734663972624274,-0.4728253318854404,-0.4728253318854404,-0.4728253318854404
2018-11-25,-0.22508605594687003,-0.22508605594687003,-0.22508605594687003,-0.22728949954884964,-0.22728949954884964,-0.22728949954884964,-0.08527673740658251,-0.08527673740658251,-0.08527673740658251,-0.15971720818889482,-0.15971720818889482,-0.15971720818889482
2018-12-02,-0.42315904950181077,-0.42315904950181077,-0.42315904950181077,-0.4338815563201176,-0.4338815563201176,-0.4338815563201176,-0.8595903380606882,-0.8595903380606882,-0.8595903380606882,-1.0474642959179266,-1.0474642959179266,-1.0474642959179266
2018-12-09,-0.8725351934047992,-0.8725351934047992,-0.8725351934047992,-0.898834214282935,-0.898834214282935,-0.898834214282935,-0.6908505114579334,-0.6908505114579334,-0.6908505114579334,-0.749445991522043,-0.749445991522043,-0.749445991522043
2018-12-16,-1.4839669929455095,-1.4839669929455095,-1.4839669929455095,-1.5543535933380492,-1.5543535933380492,-1.5543535933380492,-1.5830927807710153,-1.5830927807710153,-1.5830927807710153,-1.6257346058733226,-1.6257346058733226,-1.6257346058733226
2018-12-23,-1.4737106030209781,-1.4737106030209781,-1.4737106030209781,-1.5103226082640162,-1.5103226082640162,-1.5103226082640162,-1.2852273586328196,-1.2852273586328196,-1.2852273586328196,-1.3669521163226532,-1.3669521163226532,-1.3669521163226532
2018-12-30,-0.676038942225598,-0.676038942225598,-0.676038942225598,-0.1331003650967429,-0.1331003650967429,-0.1331003650967429,-0.48160804470526597,-0.48160804470526597,-0.48160804470526597,0.16934022444198893,0.16934022444198893,0.16934022444198893
2019-01-06,0.6883050755051923,0.6883050755051923,0.6883050755051923,0.8306993635433477,0.8306993635433477,0.8306993635433477,0.7651949246433188,0.7651949246433188,0.7651949246433188,0.9767482462164389,0.9767482462164389,0.9767482462164389
2019-01-13,1.6958753982104526,1.6958753982104526,1.6958753982104526,1.9588939340782938,1.9588939340782938,1.9588939340782938,1.8916036167603665,1.8916036167603665,1.8916036167603665,1.8567039781935182,1.8567039781935182,1.8567039781935182
2019-01-20,1.931740270319566,1.931740270319566,1.931740270319566,2.0568806094440735,2.0568806094440735,2.0568806094440735,2.037825063625506,2.037825063625506,2.037825063625506,1.9764406467569091,1.9764406467569091,1.9764406467569091
2019-01-27,2.331646051905687,2.331646051905687,2.331646051905687,2.2393918535563673,2.2393918535563673,2.2393918535563673,2.185094056743786,2.185094056743786,2.185094056743786,2.1223608696160143,2.1223608696160143,2.1223608696160143
2019-02-03,1.4595154824101593,1.4595154824101593,1.4595154824101593,1.429666569263057,1.429666569263057,1.429666569263057,1.4015034395069657,1.4015034395069657,1.4015034395069657,1.4439754847930617,1.4439754847930617,1.4439754847930617
2019-02-10,0.9629444694741267,0.9629444694741267,0.9629444694741267,0.8809443297241375,0.8809443297241375,0.8809443297241375,0.9785130885648234,0.9785130885648234,0.9785130885648234,0.9559710302710237,0.9559710302710237,0.9559710302710237
2019-02-17,1.5584881069978898,1.5584881069978898,1.5584881069978898,1.616594447305337,1.616594447305337,1.616594447305337,1.5910692598941794,1.5910692598941794,1.5910692598941794,1.563158641610219,1.563158641610219,1.563158641610219
2019-02-24,1.0842230192473967,1.0842230192473967,1.0842230192473967,1.058975252562172,1.058975252562172,1.058975252562172,1.1271788305527177,1.1271788305527177,1.1271788305527177,1.0515276691485143,1.0515276691485143,1.0515276691485143
2019-03-03,0.5558172738065712,0.5558172738065712,0.5558172738065712,0.4926842055372425,0.4926842055372425,0.4926842055372425,0.5659255909858483,0.5659255909858483,0.5659255909858483,0.5423349228072861,0.5423349228072861,0.5423349228072861
2019-03-10,0.710530662251829,0.710530662251829,0.710530662251829,0.8189463211487515,0.8189463211487515,0.8189463211487515,0.788045511570308,0.788045511570308,0.788045511570308,0.8470692204052452,0.8470692204052452,0.8470692204052452
2019-03-17,0.43648067329530166,0.43648067329530166,0.43648067329530166,0.3391338345362557,0.3391338345362557,0.3391338345362557,0.30405977579704174,0.30405977579704174,0.30405977579704174,0.22940088570534858,0.22940088570534858,0.22940088570534858
2019-03-24,0.453297269299392,0.453297269299392,0.453297269299392,0.37344380326163595,0.37344380326163595,0.37344380326163595,0.4510093177632087,0.4510093177632087,0.4510093177632087,0.43462900929480014,0.43462900929480014,0.43462900929480014
2019-03-31,1.1697842535981573,1.1697842535981573,1.1697842535981573,1.208972564471028,1.208972564471028,1.208972564471028,1.318127417911428,1.318127417911428,1.318127417911428,1.3137044455029607,1.3137044455029607,1.3137044455029607
2019-04-07,1.0675933720098256,1.0675933720098256,1.0675933720098256,1.1066877552710497,1.1066877552710497,1.1066877552710497,1.0114670533859522,1.0114670533859522,1.0114670533859522,0.9581169248470007,0.9581169248470007,0.9581169248470007
2019-04-14,0.19585516877490414,0.19585516877490414,0.19585516877490414,0.4540441598259809,0.4540441598259809,0.4540441598259809,0.35651727995304355,0.35651727995304355,0.35651727995304355,0.6435461306680283,0.6435461306680283,0.6435461306680283
2019-04-21,-1.1425311396334277,-1.1425311396334277,-1.1425311396334277,-1.0845874902990262,-1.0845874902990262,-1.0845874902990262,-0.9557708317260757,-0.9557708317260757,-0.9557708317260757,-1.0878183254160703,-1.0878183254160703,-1.0878183254160703
2019-04-28,-2.0281940018669546,-2.0281940018669546,-2.0281940018669546,-1.6537100472334472,-1.6537100472334472,-1.6537100472334472,-1.7839265684340828,-1.7839265684340828,-1.7839265684340828,-1.7475288315168696,-1.7475288315168696,-1.7475288315168696
2019-05-05,-2.6630539878404353,-2.6630539878404353,-2.6630539878404353,-2.4507924550716145,-2.4507924550716145,-2.4507924550716145,-2.608763743041707,-2.608763743041707,-2.608763743041707,-2.4789392719498213,-2.4789392719498213,-2.4789392719498213
2019-05-12,-2.1363805991489504,-2.1363805991489504,-2.1363805991489504,-2.3049373330695446,-2.3049373330695446,-2.3049373330695446,-2.2122316045319916,-2.2122316045319916,-2.2122316045319916,-2.338770643962827,-2.338770643962827,-2.338770643962827
2019-05-19,-1.715773656176242,-1.715773656176242,-1.715773656176242,-1.795701723702788,-1.795701723702788,-1.795701723702788,-1.6977157435010612,-1.6977157435010612,-1.6977157435010612,-1.8102080688825526,-1.8102080688825526,-1.8102080688825526
2019-05-26,-1.2384545405094636,-1.2384545405094636,-1.2384545405094636,-1.0518663075626409,-1.0518663075626409,-1.0518663075626409,-1.1818611036015425,-1.1818611036015425,-1.1818611036015425,-0.9637385759198875,-0.9637385759198875,-0.9637385759198875
2019-06-02,-0.7989316559706625,-0.7989316559706625,-0.7989316559706625,-0.9330049393960851,-0.9330049393960851,-0.9330049393960851,-0.8112610602109241,-0.8112610602109241,-0.8112610602109241,-0.9343385341740218,-0.9343385341740218,-0.9343385341740218
