Date,ProShares Ultra EuroEtf_Open_average,ProShares Ultra EuroEtf_Open_max,ProShares Ultra EuroEtf_Open_min,ProShares Ultra EuroEtf_High_average,ProShares Ultra EuroEtf_High_max,ProShares Ultra EuroEtf_High_min,ProShares Ultra EuroEtf_Low_average,ProShares Ultra EuroEtf_Low_max,ProShares Ultra EuroEtf_Low_min,ProShares Ultra EuroEtf_Close_average,ProShares Ultra EuroEtf_Close_max,ProShares Ultra EuroEtf_Close_min
2018-04-08,-0.42067702560560905,-0.42067702560560905,-0.42067702560560905,-0.5652801996647384,-0.5652801996647384,-0.5652801996647384,-0.19202646228605036,-0.19202646228605036,-0.19202646228605036,-0.40619619812431657,-0.40619619812431657,-0.40619619812431657
2018-04-15,-1.181360945341142,-1.181360945341142,-1.181360945341142,-1.0725764956374442,-1.0725764956374442,-1.0725764956374442,-1.0713221130792603,-1.0713221130792603,-1.0713221130792603,-1.0686562590850284,-1.0686562590850284,-1.0686562590850284
2018-04-22,-2.377316211126605,-2.377316211126605,-2.377316211126605,-2.269249656587113,-2.269249656587113,-2.269249656587113,-2.5077317197413542,-2.5077317197413542,-2.5077317197413542,-2.2775747767444816,-2.2775747767444816,-2.2775747767444816
2018-04-29,-2.601169333466886,-2.601169333466886,-2.601169333466886,-2.6458385660097496,-2.6458385660097496,-2.6458385660097496,-2.591704181838137,-2.591704181838137,-2.591704181838137,-2.7628340541793737,-2.7628340541793737,-2.7628340541793737
2018-05-06,-1.919945792323666,-1.919945792323666,-1.919945792323666,-1.956286579902271,-1.956286579902271,-1.956286579902271,-1.9329704900652678,-1.9329704900652678,-1.9329704900652678,-1.9748315243987948,-1.9748315243987948,-1.9748315243987948
2018-05-13,-2.10532090788053,-2.10532090788053,-2.10532090788053,-2.1628808504451205,-2.1628808504451205,-2.1628808504451205,-2.1476769536552895,-2.1476769536552895,-2.1476769536552895,-2.1218795336181278,-2.1218795336181278,-2.1218795336181278
2018-05-20,-2.004247152059735,-2.004247152059735,-2.004247152059735,-2.015900901585657,-2.015900901585657,-2.015900901585657,-1.946933274948781,-1.946933274948781,-1.946933274948781,-2.0045722841125926,-2.0045722841125926,-2.0045722841125926
2018-05-27,-1.5779016350265558,-1.5779016350265558,-1.5779016350265558,-1.6120194573942113,-1.6120194573942113,-1.6120194573942113,-1.6441635372571382,-1.6441635372571382,-1.6441635372571382,-1.633030871729195,-1.633030871729195,-1.633030871729195
2018-06-03,-1.1138676690882132,-1.1138676690882132,-1.1138676690882132,-1.1431343523968098,-1.1431343523968098,-1.1431343523968098,-1.0456187891625919,-1.0456187891625919,-1.0456187891625919,-1.1182444671692655,-1.1182444671692655,-1.1182444671692655
2018-06-10,-1.3615068622027955,-1.3615068622027955,-1.3615068622027955,-1.3865969815323866,-1.3865969815323866,-1.3865969815323866,-1.3500727969098731,-1.3500727969098731,-1.3500727969098731,-1.3982799011035947,-1.3982799011035947,-1.3982799011035947
2018-06-17,-1.0958346549934341,-1.0958346549934341,-1.0958346549934341,-1.1000263312875977,-1.1000263312875977,-1.1000263312875977,-1.1272146381869088,-1.1272146381869088,-1.1272146381869088,-1.1001381092192304,-1.1001381092192304,-1.1001381092192304
2018-06-24,-0.9031952135315521,-0.9031952135315521,-0.9031952135315521,-0.9250625821169021,-0.9250625821169021,-0.9250625821169021,-0.8641445250041867,-0.8641445250041867,-0.8641445250041867,-0.930884591736317,-0.930884591736317,-0.930884591736317
2018-07-01,-0.5422134753677124,-0.5422134753677124,-0.5422134753677124,-0.5579115276821319,-0.5579115276821319,-0.5579115276821319,-0.5330270759492003,-0.5330270759492003,-0.5330270759492003,-0.5531269263976658,-0.5531269263976658,-0.5531269263976658
2018-07-08,-0.9340735420729269,-0.9340735420729269,-0.9340735420729269,-0.7936929703042969,-0.7936929703042969,-0.7936929703042969,-0.8483711674934932,-0.8483711674934932,-0.8483711674934932,-0.7626824814772436,-0.7626824814772436,-0.7626824814772436
2018-07-15,-0.5123624844447979,-0.5123624844447979,-0.5123624844447979,-0.5222148786818813,-0.5222148786818813,-0.5222148786818813,-0.41242897342697143,-0.41242897342697143,-0.41242897342697143,-0.48318105841901543,-0.48318105841901543,-0.48318105841901543
