Date,Vanguard FTSE Emerging MarketsEtf_Open_average,Vanguard FTSE Emerging MarketsEtf_Open_max,Vanguard FTSE Emerging MarketsEtf_Open_min,Vanguard FTSE Emerging MarketsEtf_High_average,Vanguard FTSE Emerging MarketsEtf_High_max,Vanguard FTSE Emerging MarketsEtf_High_min,Vanguard FTSE Emerging MarketsEtf_Low_average,Vanguard FTSE Emerging MarketsEtf_Low_max,Vanguard FTSE Emerging MarketsEtf_Low_min,Vanguard FTSE Emerging MarketsEtf_Close_average,Vanguard FTSE Emerging MarketsEtf_Close_max,Vanguard FTSE Emerging MarketsEtf_Close_min
2018-04-08,-0.5386489427947007,-0.5386489427947007,-0.5386489427947007,-0.7824966008641625,-0.7824966008641625,-0.7824966008641625,-0.5491308886468758,-0.5491308886468758,-0.5491308886468758,-0.774688101100327,-0.774688101100327,-0.774688101100327
2018-04-15,-0.7557636843118422,-0.7557636843118422,-0.7557636843118422,-0.9869958888538268,-0.9869958888538268,-0.9869958888538268,-0.7066242399411217,-0.7066242399411217,-0.7066242399411217,-0.8913157589780483,-0.8913157589780483,-0.8913157589780483
2018-04-22,-1.1943263739569006,-1.1943263739569006,-1.1943263739569006,-1.3505860485973409,-1.3505860485973409,-1.3505860485973409,-0.8441566368236363,-0.8441566368236363,-0.8441566368236363,-0.9930964286556372,-0.9930964286556372,-0.9930964286556372
2018-04-29,-1.9599620854332884,-1.9599620854332884,-1.9599620854332884,-1.6375095076517467,-1.6375095076517467,-1.6375095076517467,-1.4589748879175573,-1.4589748879175573,-1.4589748879175573,-1.427450362730227,-1.427450362730227,-1.427450362730227
2018-05-06,-0.44201123135391557,-0.44201123135391557,-0.44201123135391557,-0.7051747875711296,-0.7051747875711296,-0.7051747875711296,-0.4859156296881855,-0.4859156296881855,-0.4859156296881855,-0.6911911516468993,-0.6911911516468993,-0.6911911516468993
2018-05-13,-1.5223125469302745,-1.5223125469302745,-1.5223125469302745,-1.6861766244567187,-1.6861766244567187,-1.6861766244567187,-1.3210385705455072,-1.3210385705455072,-1.3210385705455072,-1.4546384061734752,-1.4546384061734752,-1.4546384061734752
2018-05-20,-1.2890125278040325,-1.2890125278040325,-1.2890125278040325,-1.3728155478790514,-1.3728155478790514,-1.3728155478790514,-1.1250780041753627,-1.1250780041753627,-1.1250780041753627,-1.140564541109236,-1.140564541109236,-1.140564541109236
2018-05-27,-1.2553052573362462,-1.2553052573362462,-1.2553052573362462,-1.2232057546280786,-1.2232057546280786,-1.2232057546280786,-1.0937560275204659,-1.0937560275204659,-1.0937560275204659,-1.0243463307643565,-1.0243463307643565,-1.0243463307643565
2018-06-03,-1.0445293387588597,-1.0445293387588597,-1.0445293387588597,-1.0214347815507216,-1.0214347815507216,-1.0214347815507216,-1.0305158139314932,-1.0305158139314932,-1.0305158139314932,-0.9803630039421507,-0.9803630039421507,-0.9803630039421507
2018-06-10,-1.6321810177630376,-1.6321810177630376,-1.6321810177630376,-1.8403929387889704,-1.8403929387889704,-1.8403929387889704,-1.9004964000193794,-1.9004964000193794,-1.9004964000193794,-1.897979354511441,-1.897979354511441,-1.897979354511441
2018-06-17,-2.098813194335565,-2.098813194335565,-2.098813194335565,-2.2260112918617376,-2.2260112918617376,-2.2260112918617376,-2.3079266919346377,-2.3079266919346377,-2.3079266919346377,-2.391935841433833,-2.391935841433833,-2.391935841433833
2018-06-24,-2.089321726929754,-2.089321726929754,-2.089321726929754,-2.104209942808789,-2.104209942808789,-2.104209942808789,-2.1249630064811815,-2.1249630064811815,-2.1249630064811815,-2.173002083123976,-2.173002083123976,-2.173002083123976
2018-07-01,-1.7941038831860148,-1.7941038831860148,-1.7941038831860148,-1.6345300138676773,-1.6345300138676773,-1.6345300138676773,-1.7925008720070295,-1.7925008720070295,-1.7925008720070295,-1.69545110341206,-1.69545110341206,-1.69545110341206
2018-07-08,-1.0622735394970542,-1.0622735394970542,-1.0622735394970542,-1.139977486404412,-1.139977486404412,-1.139977486404412,-1.0796234316858242,-1.0796234316858242,-1.0796234316858242,-1.137805845974674,-1.137805845974674,-1.137805845974674
2018-07-15,-0.9097938725873493,-0.9097938725873493,-0.9097938725873493,-0.9268068188015811,-0.9268068188015811,-0.9268068188015811,-0.8707141437073648,-0.8707141437073648,-0.8707141437073648,-0.91425951962866,-0.91425951962866,-0.91425951962866
2018-07-22,-0.03179644398893921,-0.03179644398893921,-0.03179644398893921,-0.1274372726741009,-0.1274372726741009,-0.1274372726741009,-0.19650597095807634,-0.19650597095807634,-0.19650597095807634,-0.226894472959206,-0.226894472959206,-0.226894472959206
