Date,ASTCStock_Open_average,ASTCStock_Open_max,ASTCStock_Open_min,ASTCStock_Open_volatility,ASTCStock_Open_change,ASTCStock_High_average,ASTCStock_High_max,ASTCStock_High_min,ASTCStock_High_volatility,ASTCStock_High_change,ASTCStock_Low_average,ASTCStock_Low_max,ASTCStock_Low_min,ASTCStock_Low_volatility,ASTCStock_Low_change,ASTCStock_Close_average,ASTCStock_Close_max,ASTCStock_Close_min,ASTCStock_Close_volatility,ASTCStock_Close_change,ASTCStock_Volume_average,ASTCStock_Volume_max,ASTCStock_Volume_min,ASTCStock_Volume_volatility,ASTCStock_Volume_change
2018-04-08,-1.4580646646903423,-1.81620174876262,-1.0073592548814168,-1.3792561852338565,0.19044294660481814,-1.6261222604495689,-1.9945167310047625,-1.1365335671461123,-1.335204592849884,-0.03470573641826022,-1.1584270746120575,-1.2996119706142477,-0.8551905247884093,-1.0276297336108444,0.37916205862558566,-1.3082579793119462,-1.5032770305693204,-0.8814925532650766,-0.9192543299007478,-0.5078739417314423,-0.3635870299151654,-0.38011982885195256,-0.33019135022700663,-0.38076420173151493,-0.9108533404769159
2018-04-15,-1.673590164501682,-1.8379947852686254,-1.3845438163503085,-0.815572419249648,-0.14358307299934345,-1.7893276834418532,-1.89599442256123,-1.570830071716304,-0.8095116614099553,-0.4856075033791627,-1.500373486115878,-1.352633373606208,-1.3391151973834874,0.31421848927702173,-0.5889164962014779,-1.6446040930792123,-1.677917936665971,-1.1776288742860024,-0.93064684440158,-0.43635118934220457,-0.3914810445939808,-0.38573212890191916,-0.6833550578015376,-0.3800477231796392,-0.47315003133781103
2018-04-22,-1.6486249883758723,-1.8044046704575623,-1.4602204470576226,-1.0375131035246823,-0.03355878816118572,-1.7578551308291595,-1.8148056272512634,-1.6306420057830215,-0.8084039985898089,-0.08182632671597254,-1.469300082428691,-1.591303321751143,-1.1529696245820138,-1.194720711098362,0.12872183786743055,-1.587997816619661,-1.6682886966837767,-1.2343685365811965,-1.2181718466412237,-0.09320827648567447,-0.4029675966426804,-0.4027298612917591,-0.5735689236133499,-0.39929601965584177,-0.4257687452098837
2018-04-29,-1.683121756358641,-1.6860047606935786,-1.6440570534529133,-0.3069495170309918,-0.7899932481714059,-1.6463494806832017,-1.5646660182025687,-1.665181191546687,-0.43016945054791356,-0.45076598924995637,-1.5961753328633328,-1.4711272494427554,-1.7072113321887272,0.8592218589836991,-1.20119802293747,-1.6884005706294072,-1.607828588171914,-1.4944590221137115,-0.50766307614136,-0.6254914437823516,-0.4012835270413936,-0.3847296799768316,-0.5973065705937894,-0.3804848823926849,0.7177748921426167
2018-05-06,-1.5380899739874982,-1.6312655099766764,-1.2625790740699177,-1.2603641753339685,0.009839927200553496,-1.51544571020646,-1.509609343304764,-1.427719926763533,-0.7850681696796226,-0.4543882657095823,-1.44676462720256,-1.5134305029445176,-1.2152526880899437,-0.7288826356367893,-0.32862347969655037,-1.5037870064209866,-1.6215364437827013,-1.2574148190953127,-1.2768964389333828,-0.1470488283178485,-0.38435321365033953,-0.3923355930181792,-0.6367939016155747,-0.38742347417270756,-0.7819990253860836
2018-05-13,-1.6462700357079376,-1.5842592030908498,-1.6074689756966272,-0.3944523308123861,-0.6134764903871648,-1.553396317879511,-1.4473317603222777,-1.472257256850616,-0.5578475571366558,-0.5417326704401443,-1.6078705387025898,-1.5877938530137181,-1.4211101382997415,-0.5802098690830033,-0.3131719023899859,-1.6314340124969433,-1.6567912094132924,-1.5030952607079984,-0.797604440879552,0.15994349056895701,-0.3816889835315753,-0.388510652400822,-0.4031377544074408,-0.38808518548873916,-0.48296993999566534
2018-05-20,-1.4649228910427625,-1.438707661901373,-1.4306202410910034,-0.5542476946390485,-0.4996889011651586,-1.4524102792148759,-1.226492908631309,-1.519441562438509,-0.0819446442721172,-0.37234492583466455,-1.4836048517016802,-1.5694174446868936,-1.4611863713688371,-0.3364583130741967,-0.3932449162836464,-1.472222794617345,-1.4835887753398111,-1.3107216797866041,-0.967331918620016,0.031310519783225355,-0.32965026953476034,-0.3362815525324357,-0.40624772641149126,-0.334862846403427,0.3184647840778727
2018-05-27,-1.2406671221871783,-1.2167721624768082,-1.2304442254913583,-0.4911408706644626,0.6019323600962365,-1.2028532399792047,-1.023591344921284,-1.2003964014658424,-0.3237863488307282,0.7110521482287337,-1.3206982667092662,-1.2626702480110805,-1.382249750888376,0.2901935387489278,-0.41651810141703705,-1.2655004971114652,-1.2131209049846432,-1.3346533498270294,-0.3350922608946642,-0.2096625140451089,-0.36466373189245105,-0.38146738951162745,-0.2691129380675165,-0.38343494104757425,-0.056634461263550324
2018-06-03,-1.5079551070684063,-1.3756966316581924,-1.4362451796081162,-0.5690035063756493,-0.5136461035977568,-1.4373488998347705,-1.2868225116995269,-1.4756058330611759,-0.4911044840862005,0.03221466262219159,-1.5842100871720552,-1.6955267399004268,-1.3785850798779122,-0.8195336556894111,-0.07623696661851495,-1.5407075450421714,-1.5005452456404151,-1.3984230502736008,-0.9842263719354893,0.12906570010923785,-0.36310429111915443,-0.3793975479164115,-0.500622670384854,-0.37701448219939954,-1.4470631435042556
2018-06-10,-0.9217315373130823,-0.6563372253392623,-1.2778256056690582,0.8349397412198194,1.1525313722631048,-0.792086884131367,-0.7818012975969497,-0.8030693571713906,-0.5023125886826681,0.09753428933011032,-0.9879823231664345,-1.0530335521316074,-1.0535427593581401,-0.22357670745476155,0.9184425232377127,-0.7482465916316763,-0.6058460853674802,-0.6645676737770826,-0.18077871092274286,-0.5652598966846565,-0.28460439536914356,-0.2815868887922717,-0.06448619061721,-0.2855400126437396,-3.0318753020186544
