Date,SPDR Portfolio Corporate BondEtf_Open_average,SPDR Portfolio Corporate BondEtf_Open_max,SPDR Portfolio Corporate BondEtf_Open_min,SPDR Portfolio Corporate BondEtf_High_average,SPDR Portfolio Corporate BondEtf_High_max,SPDR Portfolio Corporate BondEtf_High_min,SPDR Portfolio Corporate BondEtf_Low_average,SPDR Portfolio Corporate BondEtf_Low_max,SPDR Portfolio Corporate BondEtf_Low_min,SPDR Portfolio Corporate BondEtf_Close_average,SPDR Portfolio Corporate BondEtf_Close_max,SPDR Portfolio Corporate BondEtf_Close_min
2018-04-08,-0.40139663260465913,-0.40139663260465913,-0.40139663260465913,-0.5043156453275562,-0.5043156453275562,-0.5043156453275562,-0.48240406598102,-0.48240406598102,-0.48240406598102,-0.5684715836787203,-0.5684715836787203,-0.5684715836787203
2018-04-15,-1.3715215595206542,-1.3715215595206542,-1.3715215595206542,-1.4280939118006928,-1.4280939118006928,-1.4280939118006928,-1.4635771441299814,-1.4635771441299814,-1.4635771441299814,-1.5544245982767957,-1.5544245982767957,-1.5544245982767957
2018-04-22,-1.8327444752776691,-1.8327444752776691,-1.8327444752776691,-1.6396290824346755,-1.6396290824346755,-1.6396290824346755,-2.0257534530641337,-2.0257534530641337,-2.0257534530641337,-2.0830370294319223,-2.0830370294319223,-2.0830370294319223
2018-04-29,-2.272469153048878,-2.272469153048878,-2.272469153048878,-2.134602984400329,-2.134602984400329,-2.134602984400329,-2.0697344154850215,-2.0697344154850215,-2.0697344154850215,-1.997141864715709,-1.997141864715709,-1.997141864715709
2018-05-06,-1.830581417680444,-1.830581417680444,-1.830581417680444,-1.805172749351684,-1.805172749351684,-1.805172749351684,-1.7161374919140597,-1.7161374919140597,-1.7161374919140597,-1.6357413572766417,-1.6357413572766417,-1.6357413572766417
2018-05-13,-1.9785240002141633,-1.9785240002141633,-1.9785240002141633,-2.067511763422963,-2.067511763422963,-2.067511763422963,-1.9365870224265018,-1.9365870224265018,-1.9365870224265018,-1.9690892604739736,-1.9690892604739736,-1.9690892604739736
2018-05-20,-0.7980074109654094,-0.7980074109654094,-0.7980074109654094,-0.7787036933749935,-0.7787036933749935,-0.7787036933749935,-0.925691115540213,-0.925691115540213,-0.925691115540213,-0.9655931729068796,-0.9655931729068796,-0.9655931729068796
2018-05-27,-0.9439655081824895,-0.9439655081824895,-0.9439655081824895,-0.7817437586365038,-0.7817437586365038,-0.7817437586365038,-0.8746736556064907,-0.8746736556064907,-0.8746736556064907,-0.7505683356701983,-0.7505683356701983,-0.7505683356701983
2018-06-03,-0.8838293226711498,-0.8838293226711498,-0.8838293226711498,-0.8987948419034012,-0.8987948419034012,-0.8987948419034012,-0.9403979855456326,-0.9403979855456326,-0.9403979855456326,-0.7936398763883118,-0.7936398763883118,-0.7936398763883118
2018-06-10,-0.7544826991261298,-0.7544826991261298,-0.7544826991261298,-0.7286418126905975,-0.7286418126905975,-0.7286418126905975,-0.8463884213915478,-0.8463884213915478,-0.8463884213915478,-0.6312243318428511,-0.6312243318428511,-0.6312243318428511
