Date,ProShares UltraShort MidCap400Etf_Open_average,ProShares UltraShort MidCap400Etf_Open_max,ProShares UltraShort MidCap400Etf_Open_min,ProShares UltraShort MidCap400Etf_High_average,ProShares UltraShort MidCap400Etf_High_max,ProShares UltraShort MidCap400Etf_High_min,ProShares UltraShort MidCap400Etf_Low_average,ProShares UltraShort MidCap400Etf_Low_max,ProShares UltraShort MidCap400Etf_Low_min,ProShares UltraShort MidCap400Etf_Close_average,ProShares UltraShort MidCap400Etf_Close_max,ProShares UltraShort MidCap400Etf_Close_min
2018-04-08,-0.08920827798327868,-0.08920827798327868,-0.08920827798327868,-0.13999116603838424,-0.13999116603838424,-0.13999116603838424,-0.003642439436152571,-0.003642439436152571,-0.003642439436152571,0.013265257640365355,0.013265257640365355,0.013265257640365355
2018-04-15,-0.5110054600949676,-0.5110054600949676,-0.5110054600949676,-0.4682941889591266,-0.4682941889591266,-0.4682941889591266,-0.3903787863457099,-0.3903787863457099,-0.3903787863457099,-0.3956039546845014,-0.3956039546845014,-0.3956039546845014
2018-04-22,-0.36015950676600555,-0.36015950676600555,-0.36015950676600555,-0.5135611483037558,-0.5135611483037558,-0.5135611483037558,-0.22763574537189005,-0.22763574537189005,-0.22763574537189005,-0.4164424983584123,-0.4164424983584123,-0.4164424983584123
2018-04-29,-0.07957263931326002,-0.07957263931326002,-0.07957263931326002,-0.3029729412116499,-0.3029729412116499,-0.3029729412116499,-0.5648115447568284,-0.5648115447568284,-0.5648115447568284,-0.6223060051256726,-0.6223060051256726,-0.6223060051256726
2018-05-06,-1.331321139972088,-1.331321139972088,-1.331321139972088,-1.3346343266410767,-1.3346343266410767,-1.3346343266410767,-1.5866995411906215,-1.5866995411906215,-1.5866995411906215,-1.5253173561857545,-1.5253173561857545,-1.5253173561857545
2018-05-13,-1.6267558412566792,-1.6267558412566792,-1.6267558412566792,-1.5675675675675682,-1.5675675675675682,-1.5675675675675682,-1.474718978747937,-1.474718978747937,-1.474718978747937,-1.4154393222736807,-1.4154393222736807,-1.4154393222736807
2018-05-20,-1.3180221243317625,-1.3180221243317625,-1.3180221243317625,-1.252772593300677,-1.252772593300677,-1.252772593300677,-1.2532500062661407,-1.2532500062661407,-1.2532500062661407,-1.1857243672297728,-1.1857243672297728,-1.1857243672297728
2018-05-27,-1.3898394795792977,-1.3898394795792977,-1.3898394795792977,-1.30030725121542,-1.30030725121542,-1.30030725121542,-1.440308515373451,-1.440308515373451,-1.440308515373451,-1.3183112849519902,-1.3183112849519902,-1.3183112849519902
2018-06-03,-1.9651755138663676,-1.9651755138663676,-1.9651755138663676,-1.816625695881163,-1.816625695881163,-1.816625695881163,-1.8719576311308483,-1.8719576311308483,-1.8719576311308483,-1.7307202163500899,-1.7307202163500899,-1.7307202163500899
2018-06-10,-1.5879579687501313,-1.5879579687501313,-1.5879579687501313,-1.5049246602669015,-1.5049246602669015,-1.5049246602669015,-1.4942188863742996,-1.4942188863742996,-1.4942188863742996,-1.4165756388141553,-1.4165756388141553,-1.4165756388141553
2018-06-17,-1.3164792551122835,-1.3164792551122835,-1.3164792551122835,-1.2988195718216577,-1.2988195718216577,-1.2988195718216577,-1.2497848351821574,-1.2497848351821574,-1.2497848351821574,-1.2305117997577517,-1.2305117997577517,-1.2305117997577517
2018-06-24,-0.6597478236153954,-0.6597478236153954,-0.6597478236153954,-0.5073936297658872,-0.5073936297658872,-0.5073936297658872,-0.5869236234043347,-0.5869236234043347,-0.5869236234043347,-0.4328322676122655,-0.4328322676122655,-0.4328322676122655
2018-07-01,-0.8074951851866805,-0.8074951851866805,-0.8074951851866805,-0.8320911794072281,-0.8320911794072281,-0.8320911794072281,-0.832347381361915,-0.832347381361915,-0.832347381361915,-0.8504865183504653,-0.8504865183504653,-0.8504865183504653
2018-07-08,-1.101403883836687,-1.101403883836687,-1.101403883836687,-1.1146158726472406,-1.1146158726472406,-1.1146158726472406,-1.1978107557124558,-1.1978107557124558,-1.1978107557124558,-1.2009164538499169,-1.2009164538499169,-1.2009164538499169
2018-07-15,-1.0968276678474191,-1.0968276678474191,-1.0968276678474191,-1.1132703412870488,-1.1132703412870488,-1.1132703412870488,-1.0910773927568005,-1.0910773927568005,-1.0910773927568005,-1.1010914735462378,-1.1010914735462378,-1.1010914735462378
2018-07-22,-0.27838061022231114,-0.27838061022231114,-0.27838061022231114,-0.2997853346261352,-0.2997853346261352,-0.2997853346261352,-0.17140278793472716,-0.17140278793472716,-0.17140278793472716,-0.2019000147253519,-0.2019000147253519,-0.2019000147253519
2018-07-29,-1.1442942378312804,-1.1442942378312804,-1.1442942378312804,-1.043935101044559,-1.043935101044559,-1.043935101044559,-1.1470547065974612,-1.1470547065974612,-1.1470547065974612,-1.0303999186670991,-1.0303999186670991,-1.0303999186670991
2018-08-05,-1.0157491270123815,-1.0157491270123815,-1.0157491270123815,-0.8646845301206927,-0.8646845301206927,-0.8646845301206927,-1.1042669836818182,-1.1042669836818182,-1.1042669836818182,-0.8135316132957505,-0.8135316132957505,-0.8135316132957505
2018-08-12,-0.7200355265109424,-0.7200355265109424,-0.7200355265109424,-0.7681088597124331,-0.7681088597124331,-0.7681088597124331,-1.2200183880945412,-1.2200183880945412,-1.2200183880945412,-1.2699647500113964,-1.2699647500113964,-1.2699647500113964
2018-08-19,-2.0781113512666414,-2.0781113512666414,-2.0781113512666414,-1.999325748982512,-1.999325748982512,-1.999325748982512,-2.0687669747033577,-2.0687669747033577,-2.0687669747033577,-1.921566062144866,-1.921566062144866,-1.921566062144866
2018-08-26,-1.6620309667843078,-1.6620309667843078,-1.6620309667843078,-1.661697118547428,-1.661697118547428,-1.661697118547428,-1.844037233059705,-1.844037233059705,-1.844037233059705,-1.8762759507241527,-1.8762759507241527,-1.8762759507241527
2018-09-02,-1.0928360989133616,-1.0928360989133616,-1.0928360989133616,-1.1106495608635576,-1.1106495608635576,-1.1106495608635576,-1.23582583881725,-1.23582583881725,-1.23582583881725,-1.0412190281694393,-1.0412190281694393,-1.0412190281694393
2018-09-09,-1.4553684218839353,-1.4553684218839353,-1.4553684218839353,-1.4489182673792869,-1.4489182673792869,-1.4489182673792869,-1.4192977887391605,-1.4192977887391605,-1.4192977887391605,-1.4826055937763964,-1.4826055937763964,-1.4826055937763964
2018-09-16,-1.3349462796123526,-1.3349462796123526,-1.3349462796123526,-1.3266782465530396,-1.3266782465530396,-1.3266782465530396,-1.408721510924496,-1.408721510924496,-1.408721510924496,-1.2313141435976829,-1.2313141435976829,-1.2313141435976829
2018-09-23,-0.6826420352784489,-0.6826420352784489,-0.6826420352784489,-0.7153831214807496,-0.7153831214807496,-0.7153831214807496,-0.41661870034073967,-0.41661870034073967,-0.41661870034073967,-0.5370333077296532,-0.5370333077296532,-0.5370333077296532
2018-09-30,1.1597452880141907,1.1597452880141907,1.1597452880141907,1.8038946344599378,1.8038946344599378,1.8038946344599378,1.2385536644189503,1.2385536644189503,1.2385536644189503,1.5148257474277855,1.5148257474277855,1.5148257474277855
2018-10-07,2.7837586579980265,2.7837586579980265,2.7837586579980265,2.941349569454104,2.941349569454104,2.941349569454104,2.7143780776865936,2.7143780776865936,2.7143780776865936,2.8724113768051605,2.8724113768051605,2.8724113768051605
2018-10-14,2.1873051237778753,2.1873051237778753,2.1873051237778753,1.8449489754441881,1.8449489754441881,1.8449489754441881,2.0289529462074305,2.0289529462074305,2.0289529462074305,1.9940351248933728,1.9940351248933728,1.9940351248933728
2018-10-21,2.5967077906255156,2.5967077906255156,2.5967077906255156,2.4503692319173296,2.4503692319173296,2.4503692319173296,2.4732500399180637,2.4732500399180637,2.4732500399180637,2.388717650997466,2.388717650997466,2.388717650997466
2018-10-28,1.1010592232248375,1.1010592232248375,1.1010592232248375,1.1416818770161279,1.1416818770161279,1.1416818770161279,1.2371990260494306,1.2371990260494306,1.2371990260494306,1.1331661562792652,1.1331661562792652,1.1331661562792652
2018-11-04,0.8005406559250787,0.8005406559250787,0.8005406559250787,0.7362391506958142,0.7362391506958142,0.7362391506958142,0.8679953119769576,0.8679953119769576,0.8679953119769576,0.7143273821052465,0.7143273821052465,0.7143273821052465
2018-11-11,0.9728534520426517,0.9728534520426517,0.9728534520426517,0.7691934244655233,0.7691934244655233,0.7691934244655233,0.9417647285109509,0.9417647285109509,0.9417647285109509,0.7846175158333446,0.7846175158333446,0.7846175158333446
2018-11-18,1.151965684201443,1.151965684201443,1.151965684201443,0.9859781795286391,0.9859781795286391,0.9859781795286391,1.192369187115292,1.192369187115292,1.192369187115292,1.1404524251060895,1.1404524251060895,1.1404524251060895
2018-11-25,0.4619913520111333,0.4619913520111333,0.4619913520111333,0.33409960821320683,0.33409960821320683,0.33409960821320683,0.4620536079206944,0.4620536079206944,0.4620536079206944,0.3331095593418289,0.3331095593418289,0.3331095593418289
2018-12-02,1.0754252938886988,1.0754252938886988,1.0754252938886988,1.3391058576077104,1.3391058576077104,1.3391058576077104,1.126692263618472,1.126692263618472,1.126692263618472,1.3816285665999208,1.3816285665999208,1.3816285665999208
2018-12-09,1.7562036156684282,1.7562036156684282,1.7562036156684282,1.651124329510952,1.651124329510952,1.651124329510952,1.7217435100250447,1.7217435100250447,1.7217435100250447,1.7634595407491198,1.7634595407491198,1.7634595407491198
2018-12-16,2.3609170673541318,2.3609170673541318,2.3609170673541318,2.4853062965222597,2.4853062965222597,2.4853062965222597,2.4205646087312074,2.4205646087312074,2.4205646087312074,2.5369303607232974,2.5369303607232974,2.5369303607232974
2018-12-23,1.7120019327098244,1.7120019327098244,1.7120019327098244,1.6171522128080822,1.6171522128080822,1.6171522128080822,1.8198903372594617,1.8198903372594617,1.8198903372594617,1.598689786282041,1.598689786282041,1.598689786282041
2018-12-30,1.767720058676916,1.767720058676916,1.767720058676916,1.4765925913149196,1.4765925913149196,1.4765925913149196,1.2478866764724397,1.2478866764724397,1.2478866764724397,0.9681513122506783,0.9681513122506783,0.9681513122506783
2019-01-06,0.05853079640203279,0.05853079640203279,0.05853079640203279,-0.09791989565215888,-0.09791989565215888,-0.09791989565215888,0.09396635255333281,0.09396635255333281,0.09396635255333281,-0.051824668210474135,-0.051824668210474135,-0.051824668210474135
2019-01-13,-0.550318155821323,-0.550318155821323,-0.550318155821323,-0.6470877422551226,-0.6470877422551226,-0.6470877422551226,-0.5871580863524641,-0.5871580863524641,-0.5871580863524641,-0.6287976354974268,-0.6287976354974268,-0.6287976354974268
