Date,iShares iBonds Dec 2027 Term CorporateEtf_Open_average,iShares iBonds Dec 2027 Term CorporateEtf_Open_max,iShares iBonds Dec 2027 Term CorporateEtf_Open_min,iShares iBonds Dec 2027 Term CorporateEtf_High_average,iShares iBonds Dec 2027 Term CorporateEtf_High_max,iShares iBonds Dec 2027 Term CorporateEtf_High_min,iShares iBonds Dec 2027 Term CorporateEtf_Low_average,iShares iBonds Dec 2027 Term CorporateEtf_Low_max,iShares iBonds Dec 2027 Term CorporateEtf_Low_min,iShares iBonds Dec 2027 Term CorporateEtf_Close_average,iShares iBonds Dec 2027 Term CorporateEtf_Close_max,iShares iBonds Dec 2027 Term CorporateEtf_Close_min
2018-04-08,-0.7951271287814726,-0.7951271287814726,-0.7951271287814726,-0.7332295549956752,-0.7332295549956752,-0.7332295549956752,-0.6065321245218768,-0.6065321245218768,-0.6065321245218768,-0.5502513247662438,-0.5502513247662438,-0.5502513247662438
2018-04-15,-1.5718781841609102,-1.5718781841609102,-1.5718781841609102,-1.6257910229410546,-1.6257910229410546,-1.6257910229410546,-1.4236953786908788,-1.4236953786908788,-1.4236953786908788,-1.5717784819229739,-1.5717784819229739,-1.5717784819229739
2018-04-22,-1.631514805871496,-1.631514805871496,-1.631514805871496,-1.9225193442604747,-1.9225193442604747,-1.9225193442604747,-1.5737292804078316,-1.5737292804078316,-1.5737292804078316,-1.8258409192474219,-1.8258409192474219,-1.8258409192474219
2018-04-29,-1.9595625239672918,-1.9595625239672918,-1.9595625239672918,-2.0426379245211015,-2.0426379245211015,-2.0426379245211015,-1.965483851338904,-1.965483851338904,-1.965483851338904,-1.9874697240302943,-1.9874697240302943,-1.9874697240302943
2018-05-06,-1.5269804834571725,-1.5269804834571725,-1.5269804834571725,-1.6226342457296958,-1.6226342457296958,-1.6226342457296958,-1.4820409704462068,-1.4820409704462068,-1.4820409704462068,-1.5819576474380839,-1.5819576474380839,-1.5819576474380839
2018-05-13,-1.8605255003960517,-1.8605255003960517,-1.8605255003960517,-1.7479740341385868,-1.7479740341385868,-1.7479740341385868,-1.971748113028112,-1.971748113028112,-1.971748113028112,-1.7549888262623525,-1.7549888262623525,-1.7549888262623525
2018-05-20,-0.3716001932237692,-0.3716001932237692,-0.3716001932237692,-0.4893290597302593,-0.4893290597302593,-0.4893290597302593,-0.8301489933966362,-0.8301489933966362,-0.8301489933966362,-0.7069679114790826,-0.7069679114790826,-0.7069679114790826
2018-05-27,-0.8684193063853394,-0.8684193063853394,-0.8684193063853394,-0.807790818965769,-0.807790818965769,-0.807790818965769,-0.7995505664380227,-0.7995505664380227,-0.7995505664380227,-0.811226762638197,-0.811226762638197,-0.811226762638197
2018-06-03,-0.7862948613659977,-0.7862948613659977,-0.7862948613659977,-0.7702462323185542,-0.7702462323185542,-0.7702462323185542,-0.77960656842791,-0.77960656842791,-0.77960656842791,-0.9037570606296068,-0.9037570606296068,-0.9037570606296068
2018-06-10,-0.3358356536083655,-0.3358356536083655,-0.3358356536083655,-0.29039462920796266,-0.29039462920796266,-0.29039462920796266,-0.50948121641738,-0.50948121641738,-0.50948121641738,-0.7285008691308125,-0.7285008691308125,-0.7285008691308125
