Date,Vanguard Short-Term Government BondEtf_Open_average,Vanguard Short-Term Government BondEtf_Open_max,Vanguard Short-Term Government BondEtf_Open_min,Vanguard Short-Term Government BondEtf_High_average,Vanguard Short-Term Government BondEtf_High_max,Vanguard Short-Term Government BondEtf_High_min,Vanguard Short-Term Government BondEtf_Low_average,Vanguard Short-Term Government BondEtf_Low_max,Vanguard Short-Term Government BondEtf_Low_min,Vanguard Short-Term Government BondEtf_Close_average,Vanguard Short-Term Government BondEtf_Close_max,Vanguard Short-Term Government BondEtf_Close_min
2018-04-08,-1.3567415553024993,-1.3567415553024993,-1.3567415553024993,-1.4900137788835157,-1.4900137788835157,-1.4900137788835157,-1.5155810017441707,-1.5155810017441707,-1.5155810017441707,-1.423024947075817,-1.423024947075817,-1.423024947075817
2018-04-15,-1.9863346374236543,-1.9863346374236543,-1.9863346374236543,-2.0833981660965777,-2.0833981660965777,-2.0833981660965777,-2.095470298120755,-2.095470298120755,-2.095470298120755,-2.196841919222412,-2.196841919222412,-2.196841919222412
2018-04-22,-1.9711047397113923,-1.9711047397113923,-1.9711047397113923,-1.6282788486503421,-1.6282788486503421,-1.6282788486503421,-1.690676341455454,-1.690676341455454,-1.690676341455454,-1.4948320608477594,-1.4948320608477594,-1.4948320608477594
2018-04-29,-1.7712255216253592,-1.7712255216253592,-1.7712255216253592,-1.7504758655749975,-1.7504758655749975,-1.7504758655749975,-1.964342723912577,-1.964342723912577,-1.964342723912577,-1.947231078879968,-1.947231078879968,-1.947231078879968
2018-05-06,-1.8553679328474841,-1.8553679328474841,-1.8553679328474841,-1.8946843371127657,-1.8946843371127657,-1.8946843371127657,-1.977800873461644,-1.977800873461644,-1.977800873461644,-1.7526276558316904,-1.7526276558316904,-1.7526276558316904
2018-05-13,-1.5145508421289864,-1.5145508421289864,-1.5145508421289864,-1.465104235239052,-1.465104235239052,-1.465104235239052,-1.5155444566227767,-1.5155444566227767,-1.5155444566227767,-1.4401645996461976,-1.4401645996461976,-1.4401645996461976
2018-05-20,0.018113212705763642,0.018113212705763642,0.018113212705763642,0.007987570361431374,0.007987570361431374,0.007987570361431374,0.059852747940129326,0.059852747940129326,0.059852747940129326,0.08317800097489778,0.08317800097489778,0.08317800097489778
2018-05-27,-0.892804171348214,-0.892804171348214,-0.892804171348214,-0.5177591363957943,-0.5177591363957943,-0.5177591363957943,-0.6115011728890902,-0.6115011728890902,-0.6115011728890902,-0.4891033269316491,-0.4891033269316491,-0.4891033269316491
2018-06-03,-0.5666523237966805,-0.5666523237966805,-0.5666523237966805,-0.5339391094081345,-0.5339391094081345,-0.5339391094081345,-0.5146414448765008,-0.5146414448765008,-0.5146414448765008,-0.6094716603657998,-0.6094716603657998,-0.6094716603657998
2018-06-10,-0.7858765853003074,-0.7858765853003074,-0.7858765853003074,-0.6264591185652417,-0.6264591185652417,-0.6264591185652417,-0.6288194490414649,-0.6288194490414649,-0.6288194490414649,-0.7966599236505222,-0.7966599236505222,-0.7966599236505222
2018-06-17,-0.05262137634547555,-0.05262137634547555,-0.05262137634547555,-0.17273125282357715,-0.17273125282357715,-0.17273125282357715,-0.049141779699430135,-0.049141779699430135,-0.049141779699430135,-0.018845853341810243,-0.018845853341810243,-0.018845853341810243
2018-06-24,1.1374743898352342,1.1374743898352342,1.1374743898352342,0.7588919822384679,0.7588919822384679,0.7588919822384679,1.0734297099948986,1.0734297099948986,1.0734297099948986,0.869490951924559,0.869490951924559,0.869490951924559
2018-07-01,0.2593212169151047,0.2593212169151047,0.2593212169151047,-0.04741046559314567,-0.04741046559314567,-0.04741046559314567,0.09211892382319853,0.09211892382319853,0.09211892382319853,-0.014828517352977391,-0.014828517352977391,-0.014828517352977391
2018-07-08,-0.2544683546029831,-0.2544683546029831,-0.2544683546029831,-0.34039102996273474,-0.34039102996273474,-0.34039102996273474,-0.19949267761017428,-0.19949267761017428,-0.19949267761017428,-0.08342220988207208,-0.08342220988207208,-0.08342220988207208
2018-07-15,0.6651836553993041,0.6651836553993041,0.6651836553993041,0.3388627599783742,0.3388627599783742,0.3388627599783742,0.6221154286303043,0.6221154286303043,0.6221154286303043,0.31567443616852825,0.31567443616852825,0.31567443616852825
2018-07-22,-0.669246455992435,-0.669246455992435,-0.669246455992435,-0.9136799416165649,-0.9136799416165649,-0.9136799416165649,-0.7551236107598917,-0.7551236107598917,-0.7551236107598917,-0.8464147390304458,-0.8464147390304458,-0.8464147390304458
2018-07-29,-1.9268281181011369,-1.9268281181011369,-1.9268281181011369,-1.5573440032296424,-1.5573440032296424,-1.5573440032296424,-1.559401198124288,-1.559401198124288,-1.559401198124288,-1.3885924166967272,-1.3885924166967272,-1.3885924166967272
2018-08-05,-0.12125620383261072,-0.12125620383261072,-0.12125620383261072,0.15328913327842997,0.15328913327842997,0.15328913327842997,-0.1597293283941406,-0.1597293283941406,-0.1597293283941406,0.13347553581122285,0.13347553581122285,0.13347553581122285
2018-08-12,0.5546247422091864,0.5546247422091864,0.5546247422091864,0.4827107920255644,0.4827107920255644,0.4827107920255644,0.5559684981827083,0.5559684981827083,0.5559684981827083,0.665183655399459,0.665183655399459,0.665183655399459
2018-08-19,0.8579206959721126,0.8579206959721126,0.8579206959721126,1.3245056125084391,1.3245056125084391,1.3245056125084391,1.2841115114972308,1.2841115114972308,1.2841115114972308,1.4263743880085498,1.4263743880085498,1.4263743880085498
2018-08-26,1.4267507212276087,1.4267507212276087,1.4267507212276087,1.5327372684904772,1.5327372684904772,1.5327372684904772,1.5969045591147857,1.5969045591147857,1.5969045591147857,1.5712038816058407,1.5712038816058407,1.5712038816058407
2018-09-02,-1.0364135245261443,-1.0364135245261443,-1.0364135245261443,-1.405618089869541,-1.405618089869541,-1.405618089869541,-1.407930845062252,-1.407930845062252,-1.407930845062252,-1.5334323457502868,-1.5334323457502868,-1.5334323457502868
2018-09-09,-2.066186963589817,-2.066186963589817,-2.066186963589817,-2.089214512286187,-2.089214512286187,-2.089214512286187,-1.9392117566638198,-1.9392117566638198,-1.9392117566638198,-2.211018837466275,-2.211018837466275,-2.211018837466275
2018-09-16,-1.734021814547688,-1.734021814547688,-1.734021814547688,-1.7535510849035993,-1.7535510849035993,-1.7535510849035993,-1.6592676540783418,-1.6592676540783418,-1.6592676540783418,-1.5512414899867648,-1.5512414899867648,-1.5512414899867648
2018-09-23,-1.0487265311393055,-1.0487265311393055,-1.0487265311393055,-1.0310870646118295,-1.0310870646118295,-1.0310870646118295,-0.8597179331714734,-0.8597179331714734,-0.8597179331714734,-1.0005210233250774,-1.0005210233250774,-1.0005210233250774
