Date,iShares MSCI Brazil Small-CapEtf_Open_average,iShares MSCI Brazil Small-CapEtf_Open_max,iShares MSCI Brazil Small-CapEtf_Open_min,iShares MSCI Brazil Small-CapEtf_High_average,iShares MSCI Brazil Small-CapEtf_High_max,iShares MSCI Brazil Small-CapEtf_High_min,iShares MSCI Brazil Small-CapEtf_Low_average,iShares MSCI Brazil Small-CapEtf_Low_max,iShares MSCI Brazil Small-CapEtf_Low_min,iShares MSCI Brazil Small-CapEtf_Close_average,iShares MSCI Brazil Small-CapEtf_Close_max,iShares MSCI Brazil Small-CapEtf_Close_min
2018-04-08,-1.2779504888386997,-1.2779504888386997,-1.2779504888386997,-1.4835997046922829,-1.4835997046922829,-1.4835997046922829,-1.2451400432350468,-1.2451400432350468,-1.2451400432350468,-1.662282305963523,-1.662282305963523,-1.662282305963523
2018-04-15,-0.50570968160492,-0.50570968160492,-0.50570968160492,-0.43169232983038014,-0.43169232983038014,-0.43169232983038014,-0.28185781818499095,-0.28185781818499095,-0.28185781818499095,-0.1965834127487334,-0.1965834127487334,-0.1965834127487334
2018-04-22,-0.4646070863481387,-0.4646070863481387,-0.4646070863481387,-0.7323328117586203,-0.7323328117586203,-0.7323328117586203,-0.5393722914042297,-0.5393722914042297,-0.5393722914042297,-0.8440985329579608,-0.8440985329579608,-0.8440985329579608
2018-04-29,-2.4934682631393437,-2.4934682631393437,-2.4934682631393437,-2.2031647805344936,-2.2031647805344936,-2.2031647805344936,-2.0735264222535656,-2.0735264222535656,-2.0735264222535656,-2.087238521872067,-2.087238521872067,-2.087238521872067
2018-05-06,-1.8666160036138433,-1.8666160036138433,-1.8666160036138433,-2.049823541279333,-2.049823541279333,-2.049823541279333,-2.0535819468939853,-2.0535819468939853,-2.0535819468939853,-2.0791208702653416,-2.0791208702653416,-2.0791208702653416
2018-05-13,-2.6831435229024927,-2.6831435229024927,-2.6831435229024927,-2.6776758330592116,-2.6776758330592116,-2.6776758330592116,-2.676526400401686,-2.676526400401686,-2.676526400401686,-2.575864342467027,-2.575864342467027,-2.575864342467027
2018-05-20,-1.7002602047489046,-1.7002602047489046,-1.7002602047489046,-1.761984841102242,-1.761984841102242,-1.761984841102242,-1.7959829761733825,-1.7959829761733825,-1.7959829761733825,-1.8690630116433544,-1.8690630116433544,-1.8690630116433544
2018-05-27,-1.8203494846782906,-1.8203494846782906,-1.8203494846782906,-1.7725517737864636,-1.7725517737864636,-1.7725517737864636,-1.7407183198248692,-1.7407183198248692,-1.7407183198248692,-1.7364509478682466,-1.7364509478682466,-1.7364509478682466
2018-06-03,-1.8912745001835534,-1.8912745001835534,-1.8912745001835534,-1.8104565385013107,-1.8104565385013107,-1.8104565385013107,-1.9852008506848526,-1.9852008506848526,-1.9852008506848526,-1.7655026765111488,-1.7655026765111488,-1.7655026765111488
2018-06-10,-1.6580621599474428,-1.6580621599474428,-1.6580621599474428,-1.6984551468237044,-1.6984551468237044,-1.6984551468237044,-1.5919212487568586,-1.5919212487568586,-1.5919212487568586,-1.6374778486166754,-1.6374778486166754,-1.6374778486166754
2018-06-17,-1.519385839145834,-1.519385839145834,-1.519385839145834,-1.5759460493824988,-1.5759460493824988,-1.5759460493824988,-1.492726783435432,-1.492726783435432,-1.492726783435432,-1.5865586287061242,-1.5865586287061242,-1.5865586287061242
2018-06-24,-1.4253312059447414,-1.4253312059447414,-1.4253312059447414,-1.400524067026183,-1.400524067026183,-1.400524067026183,-1.2993289372713772,-1.2993289372713772,-1.2993289372713772,-1.3980695352149033,-1.3980695352149033,-1.3980695352149033
2018-07-01,-1.2421928626131056,-1.2421928626131056,-1.2421928626131056,-1.1054903171757804,-1.1054903171757804,-1.1054903171757804,-1.1317583417599366,-1.1317583417599366,-1.1317583417599366,-1.0604515959665055,-1.0604515959665055,-1.0604515959665055
2018-07-08,-0.8660226111621503,-0.8660226111621503,-0.8660226111621503,-0.7882174227068252,-0.7882174227068252,-0.7882174227068252,-0.76629184964252,-0.76629184964252,-0.76629184964252,-0.7544379709803579,-0.7544379709803579,-0.7544379709803579
2018-07-15,-0.1140096869477809,-0.1140096869477809,-0.1140096869477809,-0.09811986120721745,-0.09811986120721745,-0.09811986120721745,-0.001053132251817846,-0.001053132251817846,-0.001053132251817846,-0.08637814753923458,-0.08637814753923458,-0.08637814753923458
2018-07-22,0.26712707264848956,0.26712707264848956,0.26712707264848956,0.18475684006388074,0.18475684006388074,0.18475684006388074,0.3052665797384169,0.3052665797384169,0.3052665797384169,0.17933944774331542,0.17933944774331542,0.17933944774331542
2018-07-29,0.6066211496973235,0.6066211496973235,0.6066211496973235,0.5821384234670977,0.5821384234670977,0.5821384234670977,0.7574252722376204,0.7574252722376204,0.7574252722376204,0.6991242808644061,0.6991242808644061,0.6991242808644061
2018-08-05,-0.5061420419529552,-0.5061420419529552,-0.5061420419529552,-0.6479928474540643,-0.6479928474540643,-0.6479928474540643,-0.6129999947654189,-0.6129999947654189,-0.6129999947654189,-0.9467316338181849,-0.9467316338181849,-0.9467316338181849
2018-08-12,-0.781916634940971,-0.781916634940971,-0.781916634940971,-0.9912391679232592,-0.9912391679232592,-0.9912391679232592,-0.7478008890226849,-0.7478008890226849,-0.7478008890226849,-0.9576052530766531,-0.9576052530766531,-0.9576052530766531
2018-08-19,-1.5324175982329526,-1.5324175982329526,-1.5324175982329526,-1.7292317302164988,-1.7292317302164988,-1.7292317302164988,-1.599826652770842,-1.599826652770842,-1.599826652770842,-1.7819182522391386,-1.7819182522391386,-1.7819182522391386
2018-08-26,-1.5386991194816801,-1.5386991194816801,-1.5386991194816801,-1.387930960734866,-1.387930960734866,-1.387930960734866,-1.357090627732869,-1.357090627732869,-1.357090627732869,-1.2694356902023518,-1.2694356902023518,-1.2694356902023518
2018-09-02,-1.2996653664117432,-1.2996653664117432,-1.2996653664117432,-1.2665519488768386,-1.2665519488768386,-1.2665519488768386,-1.196132616749512,-1.196132616749512,-1.196132616749512,-1.3541059591319622,-1.3541059591319622,-1.3541059591319622
2018-09-09,-1.66514453933576,-1.66514453933576,-1.66514453933576,-1.7940242824320944,-1.7940242824320944,-1.7940242824320944,-1.6928582598953443,-1.6928582598953443,-1.6928582598953443,-1.7646570464504425,-1.7646570464504425,-1.7646570464504425
