Date,First Trust Emerging Markets Local Currency BondEtf_Open_average,First Trust Emerging Markets Local Currency BondEtf_Open_max,First Trust Emerging Markets Local Currency BondEtf_Open_min,First Trust Emerging Markets Local Currency BondEtf_High_average,First Trust Emerging Markets Local Currency BondEtf_High_max,First Trust Emerging Markets Local Currency BondEtf_High_min,First Trust Emerging Markets Local Currency BondEtf_Low_average,First Trust Emerging Markets Local Currency BondEtf_Low_max,First Trust Emerging Markets Local Currency BondEtf_Low_min,First Trust Emerging Markets Local Currency BondEtf_Close_average,First Trust Emerging Markets Local Currency BondEtf_Close_max,First Trust Emerging Markets Local Currency BondEtf_Close_min
2018-04-08,-0.4514484867501938,-0.4514484867501938,-0.4514484867501938,-0.6822288258861476,-0.6822288258861476,-0.6822288258861476,-0.40635869637492966,-0.40635869637492966,-0.40635869637492966,-0.5453720652227496,-0.5453720652227496,-0.5453720652227496
2018-04-15,-0.8313956562125354,-0.8313956562125354,-0.8313956562125354,-0.8080971051455101,-0.8080971051455101,-0.8080971051455101,-1.09250890760851,-1.09250890760851,-1.09250890760851,-1.5006207849955806,-1.5006207849955806,-1.5006207849955806
2018-04-22,-2.2500394504668035,-2.2500394504668035,-2.2500394504668035,-2.366591516831324,-2.366591516831324,-2.366591516831324,-2.4284940915053306,-2.4284940915053306,-2.4284940915053306,-2.4027706549007326,-2.4027706549007326,-2.4027706549007326
2018-04-29,-2.8126183731297907,-2.8126183731297907,-2.8126183731297907,-2.777555907431295,-2.777555907431295,-2.777555907431295,-2.5016997329541053,-2.5016997329541053,-2.5016997329541053,-2.5883779163018885,-2.5883779163018885,-2.5883779163018885
2018-05-06,-2.1430807743494262,-2.1430807743494262,-2.1430807743494262,-2.115305135963091,-2.115305135963091,-2.115305135963091,-1.988930961904164,-1.988930961904164,-1.988930961904164,-2.097993456823258,-2.097993456823258,-2.097993456823258
2018-05-13,-2.4215480631329944,-2.4215480631329944,-2.4215480631329944,-2.389432818497033,-2.389432818497033,-2.389432818497033,-2.4191272030073816,-2.4191272030073816,-2.4191272030073816,-2.345634036776934,-2.345634036776934,-2.345634036776934
2018-05-20,-1.9951451624362235,-1.9951451624362235,-1.9951451624362235,-1.9359456113534825,-1.9359456113534825,-1.9359456113534825,-1.8485936545743469,-1.8485936545743469,-1.8485936545743469,-1.9100935060328514,-1.9100935060328514,-1.9100935060328514
2018-05-27,-1.644344334143869,-1.644344334143869,-1.644344334143869,-1.6607783002715584,-1.6607783002715584,-1.6607783002715584,-1.6011489483441206,-1.6011489483441206,-1.6011489483441206,-1.6495027645454425,-1.6495027645454425,-1.6495027645454425
2018-06-03,-1.521656902337747,-1.521656902337747,-1.521656902337747,-1.49690514834349,-1.49690514834349,-1.49690514834349,-1.489489979174006,-1.489489979174006,-1.489489979174006,-1.478731011672918,-1.478731011672918,-1.478731011672918
2018-06-10,-1.4802994260939806,-1.4802994260939806,-1.4802994260939806,-1.4935128720794437,-1.4935128720794437,-1.4935128720794437,-1.632384359338162,-1.632384359338162,-1.632384359338162,-1.5441982203155462,-1.5441982203155462,-1.5441982203155462
2018-06-17,-1.4325031844870304,-1.4325031844870304,-1.4325031844870304,-1.3508092024535705,-1.3508092024535705,-1.3508092024535705,-1.3525653504915036,-1.3525653504915036,-1.3525653504915036,-1.3557887984223378,-1.3557887984223378,-1.3557887984223378
2018-06-24,-1.2384751803214138,-1.2384751803214138,-1.2384751803214138,-1.2568131821198196,-1.2568131821198196,-1.2568131821198196,-1.2436435823593257,-1.2436435823593257,-1.2436435823593257,-1.3145325772253764,-1.3145325772253764,-1.3145325772253764
2018-07-01,-0.8968942034879009,-0.8968942034879009,-0.8968942034879009,-0.906342964233332,-0.906342964233332,-0.906342964233332,-0.8969923751358905,-0.8969923751358905,-0.8969923751358905,-0.920369824253266,-0.920369824253266,-0.920369824253266
2018-07-08,-0.776650345594186,-0.776650345594186,-0.776650345594186,-0.7905508610395813,-0.7905508610395813,-0.7905508610395813,-0.7326299212355533,-0.7326299212355533,-0.7326299212355533,-0.7959928929645504,-0.7959928929645504,-0.7959928929645504
2018-07-15,-0.6569194733635021,-0.6569194733635021,-0.6569194733635021,-0.7035260893087996,-0.7035260893087996,-0.7035260893087996,-0.6497886735031404,-0.6497886735031404,-0.6497886735031404,-0.7062978890835878,-0.7062978890835878,-0.7062978890835878
2018-07-22,-0.12968056612582538,-0.12968056612582538,-0.12968056612582538,-0.1769987207774794,-0.1769987207774794,-0.1769987207774794,-0.3040623665588876,-0.3040623665588876,-0.3040623665588876,-0.3362008134706564,-0.3362008134706564,-0.3362008134706564
2018-07-29,-0.671606112478712,-0.671606112478712,-0.671606112478712,-0.3649082835807688,-0.3649082835807688,-0.3649082835807688,-0.4900768207727163,-0.4900768207727163,-0.4900768207727163,-0.352489620224108,-0.352489620224108,-0.352489620224108
2018-08-05,-1.5390973097149774,-1.5390973097149774,-1.5390973097149774,-1.580780450623881,-1.580780450623881,-1.580780450623881,-1.649244443415433,-1.649244443415433,-1.649244443415433,-1.4994309624564806,-1.4994309624564806,-1.4994309624564806
2018-08-12,-2.133995711546926,-2.133995711546926,-2.133995711546926,-2.048674781775509,-2.048674781775509,-2.048674781775509,-1.9789125178124318,-1.9789125178124318,-1.9789125178124318,-1.9200607790895248,-1.9200607790895248,-1.9200607790895248
2018-08-19,-1.743097038892448,-1.743097038892448,-1.743097038892448,-1.6662359710136065,-1.6662359710136065,-1.6662359710136065,-1.6099300770284486,-1.6099300770284486,-1.6099300770284486,-1.5765108793271099,-1.5765108793271099,-1.5765108793271099
2018-08-26,-1.9746021392655149,-1.9746021392655149,-1.9746021392655149,-1.9127720417258764,-1.9127720417258764,-1.9127720417258764,-1.960875488636883,-1.960875488636883,-1.960875488636883,-1.908768477844266,-1.908768477844266,-1.908768477844266
2018-09-02,-1.7413793525462937,-1.7413793525462937,-1.7413793525462937,-1.957577215585039,-1.957577215585039,-1.957577215585039,-1.8661930886216263,-1.8661930886216263,-1.8661930886216263,-2.130310621211114,-2.130310621211114,-2.130310621211114
2018-09-09,-1.3237826121345344,-1.3237826121345344,-1.3237826121345344,-1.5270304590137482,-1.5270304590137482,-1.5270304590137482,-1.3947748064001884,-1.3947748064001884,-1.3947748064001884,-1.5220160232575037,-1.5220160232575037,-1.5220160232575037
2018-09-16,-0.928662673899423,-0.928662673899423,-0.928662673899423,-0.839548138397125,-0.839548138397125,-0.839548138397125,-0.8469993009610547,-0.8469993009610547,-0.8469993009610547,-0.8147900702551532,-0.8147900702551532,-0.8147900702551532
2018-09-23,-0.3958350531037717,-0.3958350531037717,-0.3958350531037717,-0.49789773845431795,-0.49789773845431795,-0.49789773845431795,-0.5534653535471266,-0.5534653535471266,-0.5534653535471266,-0.7267841951201482,-0.7267841951201482,-0.7267841951201482
2018-09-30,-0.8502606905724992,-0.8502606905724992,-0.8502606905724992,-0.8510061745479837,-0.8510061745479837,-0.8510061745479837,-0.8087799234141264,-0.8087799234141264,-0.8087799234141264,-0.9275236133100453,-0.9275236133100453,-0.9275236133100453
2018-10-07,-0.610456477855813,-0.610456477855813,-0.610456477855813,-0.7142820015188902,-0.7142820015188902,-0.7142820015188902,-0.6098240703367029,-0.6098240703367029,-0.6098240703367029,-0.7190595346366231,-0.7190595346366231,-0.7190595346366231
2018-10-14,-0.09317615297078102,-0.09317615297078102,-0.09317615297078102,-0.26982451373410893,-0.26982451373410893,-0.26982451373410893,-0.051412479676686496,-0.051412479676686496,-0.051412479676686496,-0.21344050499906847,-0.21344050499906847,-0.21344050499906847
2018-10-21,-0.5436542442140478,-0.5436542442140478,-0.5436542442140478,-0.7274151611478,-0.7274151611478,-0.7274151611478,-0.6169685030163802,-0.6169685030163802,-0.6169685030163802,-0.577594797378488,-0.577594797378488,-0.577594797378488
2018-10-28,-0.6438694872324239,-0.6438694872324239,-0.6438694872324239,-0.6277373400373651,-0.6277373400373651,-0.6277373400373651,-0.43559161530017365,-0.43559161530017365,-0.43559161530017365,-0.5483606141915776,-0.5483606141915776,-0.5483606141915776
2018-11-04,-0.4066094118804546,-0.4066094118804546,-0.4066094118804546,-0.6118395900544846,-0.6118395900544846,-0.6118395900544846,-0.23403858373152933,-0.23403858373152933,-0.23403858373152933,-0.5701523256309089,-0.5701523256309089,-0.5701523256309089
