Date,iShares MSCI All Peru CappedEtf_Open_average,iShares MSCI All Peru CappedEtf_Open_max,iShares MSCI All Peru CappedEtf_Open_min,iShares MSCI All Peru CappedEtf_High_average,iShares MSCI All Peru CappedEtf_High_max,iShares MSCI All Peru CappedEtf_High_min,iShares MSCI All Peru CappedEtf_Low_average,iShares MSCI All Peru CappedEtf_Low_max,iShares MSCI All Peru CappedEtf_Low_min,iShares MSCI All Peru CappedEtf_Close_average,iShares MSCI All Peru CappedEtf_Close_max,iShares MSCI All Peru CappedEtf_Close_min
2018-04-08,1.0426852526058108,1.0426852526058108,1.0426852526058108,0.847912839760853,0.847912839760853,0.847912839760853,0.9877722763216177,0.9877722763216177,0.9877722763216177,0.9366203261577585,0.9366203261577585,0.9366203261577585
2018-04-15,1.9074953201491383,1.9074953201491383,1.9074953201491383,1.8722047387763812,1.8722047387763812,1.8722047387763812,1.9709908036555337,1.9709908036555337,1.9709908036555337,1.9832976665994293,1.9832976665994293,1.9832976665994293
2018-04-22,1.4166021148009214,1.4166021148009214,1.4166021148009214,1.3304867325174594,1.3304867325174594,1.3304867325174594,1.389296143326098,1.389296143326098,1.389296143326098,1.351928297257329,1.351928297257329,1.351928297257329
2018-04-29,0.2996081955232875,0.2996081955232875,0.2996081955232875,0.658741877978272,0.658741877978272,0.658741877978272,0.4335013729090511,0.4335013729090511,0.4335013729090511,0.5988539053386324,0.5988539053386324,0.5988539053386324
2018-05-06,0.9126411355297548,0.9126411355297548,0.9126411355297548,0.7387813741741965,0.7387813741741965,0.7387813741741965,0.9089615929091406,0.9089615929091406,0.9089615929091406,0.7652229347994286,0.7652229347994286,0.7652229347994286
2018-05-13,-0.14811121720733075,-0.14811121720733075,-0.14811121720733075,-0.13063287821992225,-0.13063287821992225,-0.13063287821992225,-0.08840675559254643,-0.08840675559254643,-0.08840675559254643,-0.263786123380886,-0.263786123380886,-0.263786123380886
2018-05-20,-0.2537488959168309,-0.2537488959168309,-0.2537488959168309,-0.3280558687676931,-0.3280558687676931,-0.3280558687676931,-0.16774547049063146,-0.16774547049063146,-0.16774547049063146,-0.2552457408142627,-0.2552457408142627,-0.2552457408142627
2018-05-27,-0.609851851461781,-0.609851851461781,-0.609851851461781,-0.46545401573389344,-0.46545401573389344,-0.46545401573389344,-0.6056876949940464,-0.6056876949940464,-0.6056876949940464,-0.34659735480694037,-0.34659735480694037,-0.34659735480694037
2018-06-03,0.17363792558112132,0.17363792558112132,0.17363792558112132,-0.11613466810590146,-0.11613466810590146,-0.11613466810590146,0.055293773404259026,0.055293773404259026,0.055293773404259026,-0.06968557797145765,-0.06968557797145765,-0.06968557797145765
2018-06-10,-1.0837234898484154,-1.0837234898484154,-1.0837234898484154,-1.4373469219622257,-1.4373469219622257,-1.4373469219622257,-1.5487906557613103,-1.5487906557613103,-1.5487906557613103,-1.7341029393219092,-1.7341029393219092,-1.7341029393219092
