Date,Kraneshares MSCI China EnvironmentEtf_Open_average,Kraneshares MSCI China EnvironmentEtf_Open_max,Kraneshares MSCI China EnvironmentEtf_Open_min,Kraneshares MSCI China EnvironmentEtf_High_average,Kraneshares MSCI China EnvironmentEtf_High_max,Kraneshares MSCI China EnvironmentEtf_High_min,Kraneshares MSCI China EnvironmentEtf_Low_average,Kraneshares MSCI China EnvironmentEtf_Low_max,Kraneshares MSCI China EnvironmentEtf_Low_min,Kraneshares MSCI China EnvironmentEtf_Close_average,Kraneshares MSCI China EnvironmentEtf_Close_max,Kraneshares MSCI China EnvironmentEtf_Close_min
2018-04-08,-0.4756641977787012,-0.4756641977787012,-0.4756641977787012,-0.5295663699641046,-0.5295663699641046,-0.5295663699641046,-0.24635411907018429,-0.24635411907018429,-0.24635411907018429,-0.29486953558905027,-0.29486953558905027,-0.29486953558905027
2018-04-15,-0.68596235397372,-0.68596235397372,-0.68596235397372,-0.7494844616730401,-0.7494844616730401,-0.7494844616730401,-0.6106467648665704,-0.6106467648665704,-0.6106467648665704,-0.6724411176269411,-0.6724411176269411,-0.6724411176269411
2018-04-22,-0.35502863019888065,-0.35502863019888065,-0.35502863019888065,-0.4129422199521168,-0.4129422199521168,-0.4129422199521168,-0.07781856257573393,-0.07781856257573393,-0.07781856257573393,-0.14301658004976453,-0.14301658004976453,-0.14301658004976453
2018-04-29,0.12193278720443186,0.12193278720443186,0.12193278720443186,0.10254059060079099,0.10254059060079099,0.10254059060079099,0.45484521149204044,0.45484521149204044,0.45484521149204044,0.4051133315480893,0.4051133315480893,0.4051133315480893
2018-05-06,-0.08188585028698232,-0.08188585028698232,-0.08188585028698232,-0.11615121067292465,-0.11615121067292465,-0.11615121067292465,0.0909717652294633,0.0909717652294633,0.0909717652294633,0.020759083662282754,0.020759083662282754,0.020759083662282754
2018-05-13,-0.71331298977829,-0.71331298977829,-0.71331298977829,-0.8045018434458162,-0.8045018434458162,-0.8045018434458162,-0.6449661828681976,-0.6449661828681976,-0.6449661828681976,-0.7566956681045548,-0.7566956681045548,-0.7566956681045548
2018-05-20,-0.19244008199625193,-0.19244008199625193,-0.19244008199625193,-0.2567924720701613,-0.2567924720701613,-0.2567924720701613,0.2262203783349081,0.2262203783349081,0.2262203783349081,0.1550742601287876,0.1550742601287876,0.1550742601287876
2018-05-27,-0.4921041791958517,-0.4921041791958517,-0.4921041791958517,-0.568844922193748,-0.568844922193748,-0.568844922193748,-0.40925043770978486,-0.40925043770978486,-0.40925043770978486,-0.517348861861475,-0.517348861861475,-0.517348861861475
2018-06-03,-1.2412406746910019,-1.2412406746910019,-1.2412406746910019,-1.3304179679842227,-1.3304179679842227,-1.3304179679842227,-1.8564510341911882,-1.8564510341911882,-1.8564510341911882,-1.982344544403104,-1.982344544403104,-1.982344544403104
2018-06-10,-2.2644846660965694,-2.2644846660965694,-2.2644846660965694,-2.233258115555804,-2.233258115555804,-2.233258115555804,-2.3744034381550136,-2.3744034381550136,-2.3744034381550136,-2.083609051950284,-2.083609051950284,-2.083609051950284
2018-06-17,-1.9548052015419184,-1.9548052015419184,-1.9548052015419184,-1.996363350581352,-1.996363350581352,-1.996363350581352,-2.0777825939438914,-2.0777825939438914,-2.0777825939438914,-2.3349782275218787,-2.3349782275218787,-2.3349782275218787
2018-06-24,-2.3885542976096907,-2.3885542976096907,-2.3885542976096907,-2.4640394484000336,-2.4640394484000336,-2.4640394484000336,-2.2482726259661963,-2.2482726259661963,-2.2482726259661963,-2.3611276034827333,-2.3611276034827333,-2.3611276034827333
2018-07-01,-2.22355892466604,-2.22355892466604,-2.22355892466604,-2.258612497874785,-2.258612497874785,-2.258612497874785,-2.1375901823379246,-2.1375901823379246,-2.1375901823379246,-2.1948981414129642,-2.1948981414129642,-2.1948981414129642
