Date,VanEck Vectors VietnamEtf_Open_average,VanEck Vectors VietnamEtf_Open_max,VanEck Vectors VietnamEtf_Open_min,VanEck Vectors VietnamEtf_High_average,VanEck Vectors VietnamEtf_High_max,VanEck Vectors VietnamEtf_High_min,VanEck Vectors VietnamEtf_Low_average,VanEck Vectors VietnamEtf_Low_max,VanEck Vectors VietnamEtf_Low_min,VanEck Vectors VietnamEtf_Close_average,VanEck Vectors VietnamEtf_Close_max,VanEck Vectors VietnamEtf_Close_min
2018-04-08,0.8461776195398762,0.8461776195398762,0.8461776195398762,0.772358692189579,0.772358692189579,0.772358692189579,0.899835144484056,0.899835144484056,0.899835144484056,0.8514304761143306,0.8514304761143306,0.8514304761143306
2018-04-15,-0.26089896469772,-0.26089896469772,-0.26089896469772,-0.38907051257301384,-0.38907051257301384,-0.38907051257301384,-0.228251644131044,-0.228251644131044,-0.228251644131044,-0.4974009380963582,-0.4974009380963582,-0.4974009380963582
2018-04-22,-1.1383088783469604,-1.1383088783469604,-1.1383088783469604,-1.1915563640302715,-1.1915563640302715,-1.1915563640302715,-0.8907584965204514,-0.8907584965204514,-0.8907584965204514,-1.2140463758282642,-1.2140463758282642,-1.2140463758282642
2018-04-29,-1.4459196492518902,-1.4459196492518902,-1.4459196492518902,-1.4683615351008132,-1.4683615351008132,-1.4683615351008132,-1.245823624616791,-1.245823624616791,-1.245823624616791,-1.4211794278274186,-1.4211794278274186,-1.4211794278274186
2018-05-06,-1.1461475032914865,-1.1461475032914865,-1.1461475032914865,-1.35515732384052,-1.35515732384052,-1.35515732384052,-1.1538759523485644,-1.1538759523485644,-1.1538759523485644,-1.3416380815871145,-1.3416380815871145,-1.3416380815871145
2018-05-13,-1.4792585795961066,-1.4792585795961066,-1.4792585795961066,-1.5466700800563216,-1.5466700800563216,-1.5466700800563216,-1.4536228363318688,-1.4536228363318688,-1.4536228363318688,-1.4839461234035458,-1.4839461234035458,-1.4839461234035458
2018-05-20,-2.0215130880345327,-2.0215130880345327,-2.0215130880345327,-2.097733318369146,-2.097733318369146,-2.097733318369146,-2.13216303203492,-2.13216303203492,-2.13216303203492,-2.15631730500822,-2.15631730500822,-2.15631730500822
2018-05-27,-1.2764234418195657,-1.2764234418195657,-1.2764234418195657,-1.103039119736858,-1.103039119736858,-1.103039119736858,-1.2905829600079348,-1.2905829600079348,-1.2905829600079348,-1.022145095451653,-1.022145095451653,-1.022145095451653
2018-06-03,-0.7284954492270197,-0.7284954492270197,-0.7284954492270197,-0.7286440954780252,-0.7286440954780252,-0.7286440954780252,-0.6617614067055055,-0.6617614067055055,-0.6617614067055055,-0.7140955178421444,-0.7140955178421444,-0.7140955178421444
2018-06-10,-0.948516911160689,-0.948516911160689,-0.948516911160689,-1.0465994943969699,-1.0465994943969699,-1.0465994943969699,-1.0339880397557595,-1.0339880397557595,-1.0339880397557595,-1.0330313551476855,-1.0330313551476855,-1.0330313551476855
