Date,SPDR S&P International DividendEtf_Open_average,SPDR S&P International DividendEtf_Open_max,SPDR S&P International DividendEtf_Open_min,SPDR S&P International DividendEtf_High_average,SPDR S&P International DividendEtf_High_max,SPDR S&P International DividendEtf_High_min,SPDR S&P International DividendEtf_Low_average,SPDR S&P International DividendEtf_Low_max,SPDR S&P International DividendEtf_Low_min,SPDR S&P International DividendEtf_Close_average,SPDR S&P International DividendEtf_Close_max,SPDR S&P International DividendEtf_Close_min
2018-04-08,-0.5916356849188833,-0.5916356849188833,-0.5916356849188833,-0.7505950089578125,-0.7505950089578125,-0.7505950089578125,-0.5459299192661943,-0.5459299192661943,-0.5459299192661943,-0.6701277878953215,-0.6701277878953215,-0.6701277878953215
2018-04-15,-0.6210672253222623,-0.6210672253222623,-0.6210672253222623,-0.747954033887476,-0.747954033887476,-0.747954033887476,-0.4665630302389651,-0.4665630302389651,-0.4665630302389651,-0.63704391543018,-0.63704391543018,-0.63704391543018
2018-04-22,-0.49945084725635397,-0.49945084725635397,-0.49945084725635397,-0.41237089033844176,-0.41237089033844176,-0.41237089033844176,-0.1630484195589757,-0.1630484195589757,-0.1630484195589757,-0.138454252587684,-0.138454252587684,-0.138454252587684
2018-04-29,-0.9938272916538001,-0.9938272916538001,-0.9938272916538001,-0.4176237996278793,-0.4176237996278793,-0.4176237996278793,-0.435828240164941,-0.435828240164941,-0.435828240164941,-0.2385623393485031,-0.2385623393485031,-0.2385623393485031
2018-05-06,0.09337522684632997,0.09337522684632997,0.09337522684632997,-0.09613697817777328,-0.09613697817777328,-0.09613697817777328,0.3212231586695024,0.3212231586695024,0.3212231586695024,0.1016709165782606,0.1016709165782606,0.1016709165782606
2018-05-13,-0.782258993370229,-0.782258993370229,-0.782258993370229,-0.8836306824914663,-0.8836306824914663,-0.8836306824914663,-0.40333837358578395,-0.40333837358578395,-0.40333837358578395,-0.5829244858351921,-0.5829244858351921,-0.5829244858351921
2018-05-20,-0.9388363824765187,-0.9388363824765187,-0.9388363824765187,-0.9517453850374721,-0.9517453850374721,-0.9517453850374721,-0.5404354507799333,-0.5404354507799333,-0.5404354507799333,-0.62735828154959,-0.62735828154959,-0.62735828154959
2018-05-27,-1.763518979815332,-1.763518979815332,-1.763518979815332,-1.8950319694101991,-1.8950319694101991,-1.8950319694101991,-1.4690646220217387,-1.4690646220217387,-1.4690646220217387,-1.3839101429744294,-1.3839101429744294,-1.3839101429744294
2018-06-03,-1.33537230217189,-1.33537230217189,-1.33537230217189,-1.372402324903811,-1.372402324903811,-1.372402324903811,-1.0645174103240655,-1.0645174103240655,-1.0645174103240655,-0.9517177607534935,-0.9517177607534935,-0.9517177607534935
2018-06-10,-2.757603192436779,-2.757603192436779,-2.757603192436779,-2.730474394578993,-2.730474394578993,-2.730474394578993,-2.6147542036630895,-2.6147542036630895,-2.6147542036630895,-2.510937726996498,-2.510937726996498,-2.510937726996498
