Date,Franklin LibertyQ Emerging MarketsEtf_Open_average,Franklin LibertyQ Emerging MarketsEtf_Open_max,Franklin LibertyQ Emerging MarketsEtf_Open_min,Franklin LibertyQ Emerging MarketsEtf_High_average,Franklin LibertyQ Emerging MarketsEtf_High_max,Franklin LibertyQ Emerging MarketsEtf_High_min,Franklin LibertyQ Emerging MarketsEtf_Low_average,Franklin LibertyQ Emerging MarketsEtf_Low_max,Franklin LibertyQ Emerging MarketsEtf_Low_min,Franklin LibertyQ Emerging MarketsEtf_Close_average,Franklin LibertyQ Emerging MarketsEtf_Close_max,Franklin LibertyQ Emerging MarketsEtf_Close_min
2018-04-08,-1.1388890077949085,-1.1388890077949085,-1.1388890077949085,-1.1753032616330137,-1.1753032616330137,-1.1753032616330137,-0.8449612017055692,-0.8449612017055692,-0.8449612017055692,-1.0689490711746796,-1.0689490711746796,-1.0689490711746796
2018-04-15,-1.3274388659366603,-1.3274388659366603,-1.3274388659366603,-1.4643520352810981,-1.4643520352810981,-1.4643520352810981,-1.1223739131531272,-1.1223739131531272,-1.1223739131531272,-1.3847735162667865,-1.3847735162667865,-1.3847735162667865
2018-04-22,-1.4026616933847944,-1.4026616933847944,-1.4026616933847944,-1.533284494271138,-1.533284494271138,-1.533284494271138,-0.9100043012203477,-0.9100043012203477,-0.9100043012203477,-1.1871388931340796,-1.1871388931340796,-1.1871388931340796
2018-04-29,-2.2649568582801365,-2.2649568582801365,-2.2649568582801365,-1.962878229749476,-1.962878229749476,-1.962878229749476,-1.822540649782016,-1.822540649782016,-1.822540649782016,-1.762930938314468,-1.762930938314468,-1.762930938314468
2018-05-06,-1.0093206777116306,-1.0093206777116306,-1.0093206777116306,-1.1753462792758278,-1.1753462792758278,-1.1753462792758278,-1.0648064477157615,-1.0648064477157615,-1.0648064477157615,-1.1519344122933162,-1.1519344122933162,-1.1519344122933162
2018-05-13,-1.8357493114129106,-1.8357493114129106,-1.8357493114129106,-1.9309028150331653,-1.9309028150331653,-1.9309028150331653,-1.7198516451486594,-1.7198516451486594,-1.7198516451486594,-1.7174903043890737,-1.7174903043890737,-1.7174903043890737
2018-05-20,-1.3639284565696268,-1.3639284565696268,-1.3639284565696268,-1.3862575768250283,-1.3862575768250283,-1.3862575768250283,-1.2366080552933856,-1.2366080552933856,-1.2366080552933856,-1.2364900192367867,-1.2364900192367867,-1.2364900192367867
2018-05-27,-1.0612492475382989,-1.0612492475382989,-1.0612492475382989,-1.1337234988596931,-1.1337234988596931,-1.1337234988596931,-1.0155974116703617,-1.0155974116703617,-1.0155974116703617,-1.1080863720134855,-1.1080863720134855,-1.1080863720134855
2018-06-03,-1.1677582144360323,-1.1677582144360323,-1.1677582144360323,-1.088845598337767,-1.088845598337767,-1.088845598337767,-1.2000507693739688,-1.2000507693739688,-1.2000507693739688,-1.060681528942442,-1.060681528942442,-1.060681528942442
2018-06-10,-1.7251684818202602,-1.7251684818202602,-1.7251684818202602,-1.8471294109400433,-1.8471294109400433,-1.8471294109400433,-1.9366101813319432,-1.9366101813319432,-1.9366101813319432,-1.9514723088416819,-1.9514723088416819,-1.9514723088416819
2018-06-17,-1.8965436520461463,-1.8965436520461463,-1.8965436520461463,-1.9442222473417758,-1.9442222473417758,-1.9442222473417758,-1.9014957143524989,-1.9014957143524989,-1.9014957143524989,-1.9960714536250848,-1.9960714536250848,-1.9960714536250848
2018-06-24,-1.8811074219401054,-1.8811074219401054,-1.8811074219401054,-1.8765307142084082,-1.8765307142084082,-1.8765307142084082,-1.9642266299907056,-1.9642266299907056,-1.9642266299907056,-1.9486026327840167,-1.9486026327840167,-1.9486026327840167
2018-07-01,-1.4906906067837586,-1.4906906067837586,-1.4906906067837586,-1.5289144875669192,-1.5289144875669192,-1.5289144875669192,-1.4457772682299364,-1.4457772682299364,-1.4457772682299364,-1.5328164259858275,-1.5328164259858275,-1.5328164259858275
2018-07-08,-1.2013627840082608,-1.2013627840082608,-1.2013627840082608,-1.1548236784447614,-1.1548236784447614,-1.1548236784447614,-1.1538729607419504,-1.1538729607419504,-1.1538729607419504,-1.1236008140346239,-1.1236008140346239,-1.1236008140346239
2018-07-15,-0.8661657868618639,-0.8661657868618639,-0.8661657868618639,-0.8572100770799745,-0.8572100770799745,-0.8572100770799745,-0.8521642073503725,-0.8521642073503725,-0.8521642073503725,-0.9323398282944794,-0.9323398282944794,-0.9323398282944794
2018-07-22,-0.20211218424364533,-0.20211218424364533,-0.20211218424364533,-0.22034353987552818,-0.22034353987552818,-0.22034353987552818,-0.13253136548492256,-0.13253136548492256,-0.13253136548492256,-0.14934512729827365,-0.14934512729827365,-0.14934512729827365
2018-07-29,-0.4682354289465798,-0.4682354289465798,-0.4682354289465798,-0.47888410804784826,-0.47888410804784826,-0.47888410804784826,-0.4081936895963345,-0.4081936895963345,-0.4081936895963345,-0.4178210067657172,-0.4178210067657172,-0.4178210067657172
2018-08-05,-1.2779687608385022,-1.2779687608385022,-1.2779687608385022,-1.2737956174252374,-1.2737956174252374,-1.2737956174252374,-1.3613316462972267,-1.3613316462972267,-1.3613316462972267,-1.3416821695068768,-1.3416821695068768,-1.3416821695068768
2018-08-12,-1.4121879715531862,-1.4121879715531862,-1.4121879715531862,-1.2833416895026044,-1.2833416895026044,-1.2833416895026044,-1.4988811548093024,-1.4988811548093024,-1.4988811548093024,-1.210681418724328,-1.210681418724328,-1.210681418724328
2018-08-19,-0.7448120368462764,-0.7448120368462764,-0.7448120368462764,-0.6798683048664748,-0.6798683048664748,-0.6798683048664748,-0.6540397307057675,-0.6540397307057675,-0.6540397307057675,-0.6121725894613775,-0.6121725894613775,-0.6121725894613775
2018-08-26,-0.54468070593196,-0.54468070593196,-0.54468070593196,-0.3876884790225392,-0.3876884790225392,-0.3876884790225392,-0.6328876068210408,-0.6328876068210408,-0.6328876068210408,-0.32656500350350964,-0.32656500350350964,-0.32656500350350964
2018-09-02,-1.57717497321243,-1.57717497321243,-1.57717497321243,-1.8293047915672926,-1.8293047915672926,-1.8293047915672926,-1.701585180829809,-1.701585180829809,-1.701585180829809,-1.9773341713855805,-1.9773341713855805,-1.9773341713855805
2018-09-09,-0.7521645362381181,-0.7521645362381181,-0.7521645362381181,-0.8730704046849498,-0.8730704046849498,-0.8730704046849498,-0.8721429726250123,-0.8721429726250123,-0.8721429726250123,-1.1251566491866791,-1.1251566491866791,-1.1251566491866791
2018-09-16,0.32949213198442795,0.32949213198442795,0.32949213198442795,0.27781642762703934,0.27781642762703934,0.27781642762703934,0.43409417061266453,0.43409417061266453,0.43409417061266453,0.3790998548402769,0.3790998548402769,0.3790998548402769
2018-09-23,0.6569059504291455,0.6569059504291455,0.6569059504291455,0.5687750450612782,0.5687750450612782,0.5687750450612782,0.6636281863780439,0.6636281863780439,0.6636281863780439,0.48937245863013945,0.48937245863013945,0.48937245863013945
2018-09-30,-1.526285872220001,-1.526285872220001,-1.526285872220001,-1.6719205090164277,-1.6719205090164277,-1.6719205090164277,-1.7129286636678758,-1.7129286636678758,-1.7129286636678758,-1.742178539755719,-1.742178539755719,-1.742178539755719
2018-10-07,-1.9659559692444708,-1.9659559692444708,-1.9659559692444708,-1.8545464080737004,-1.8545464080737004,-1.8545464080737004,-1.7481094801603443,-1.7481094801603443,-1.7481094801603443,-1.7221215860761183,-1.7221215860761183,-1.7221215860761183
2018-10-14,-1.517840183620705,-1.517840183620705,-1.517840183620705,-1.5143152528227082,-1.5143152528227082,-1.5143152528227082,-1.4626926769416908,-1.4626926769416908,-1.4626926769416908,-1.6156182158280887,-1.6156182158280887,-1.6156182158280887
2018-10-21,-2.1625381825459473,-2.1625381825459473,-2.1625381825459473,-2.1177791252068383,-2.1177791252068383,-2.1177791252068383,-2.1396362233647497,-2.1396362233647497,-2.1396362233647497,-2.0604185726324014,-2.0604185726324014,-2.0604185726324014
2018-10-28,-0.5270822734588801,-0.5270822734588801,-0.5270822734588801,-0.6765264648436018,-0.6765264648436018,-0.6765264648436018,-0.43398834789566315,-0.43398834789566315,-0.43398834789566315,-0.5238693409500474,-0.5238693409500474,-0.5238693409500474
2018-11-04,-1.0663740652671734,-1.0663740652671734,-1.0663740652671734,-1.1413174154239578,-1.1413174154239578,-1.1413174154239578,-0.9965961827201064,-0.9965961827201064,-0.9965961827201064,-1.1252559922024574,-1.1252559922024574,-1.1252559922024574
2018-11-11,-0.5990027205091933,-0.5990027205091933,-0.5990027205091933,-0.19117679839588064,-0.19117679839588064,-0.19117679839588064,-0.3850503546055053,-0.3850503546055053,-0.3850503546055053,-0.024593946883044168,-0.024593946883044168,-0.024593946883044168
2018-11-18,-0.7527915625710779,-0.7527915625710779,-0.7527915625710779,-0.8784137020875471,-0.8784137020875471,-0.8784137020875471,-0.5368377696651309,-0.5368377696651309,-0.5368377696651309,-0.6687824538339872,-0.6687824538339872,-0.6687824538339872
2018-11-25,-0.13112385714388466,-0.13112385714388466,-0.13112385714388466,-0.17464285369240481,-0.17464285369240481,-0.17464285369240481,0.018369296547549534,0.018369296547549534,0.018369296547549534,0.00362423878006158,0.00362423878006158,0.00362423878006158
2018-12-02,-0.18105102772279424,-0.18105102772279424,-0.18105102772279424,-0.15708761015984893,-0.15708761015984893,-0.15708761015984893,-0.8087163814452913,-0.8087163814452913,-0.8087163814452913,-0.9706474090832449,-0.9706474090832449,-0.9706474090832449
2018-12-09,-0.7277170500988078,-0.7277170500988078,-0.7277170500988078,-0.6844820655644104,-0.6844820655644104,-0.6844820655644104,-0.5185042936301402,-0.5185042936301402,-0.5185042936301402,-0.5949618231306364,-0.5949618231306364,-0.5949618231306364
2018-12-16,-1.7259538823861431,-1.7259538823861431,-1.7259538823861431,-1.7646205593770405,-1.7646205593770405,-1.7646205593770405,-1.9877097580224394,-1.9877097580224394,-1.9877097580224394,-1.9547155747900562,-1.9547155747900562,-1.9547155747900562
2018-12-23,-1.5468233226014327,-1.5468233226014327,-1.5468233226014327,-1.4874262625539338,-1.4874262625539338,-1.4874262625539338,-1.070572890618915,-1.070572890618915,-1.070572890618915,-1.0769228220439402,-1.0769228220439402,-1.0769228220439402
2018-12-30,-1.0977891774055917,-1.0977891774055917,-1.0977891774055917,-0.6117253767534256,-0.6117253767534256,-0.6117253767534256,-0.6525402884446784,-0.6525402884446784,-0.6525402884446784,-0.24749415124815946,-0.24749415124815946,-0.24749415124815946
2019-01-06,0.04660195729368701,0.04660195729368701,0.04660195729368701,-0.07613532105051557,-0.07613532105051557,-0.07613532105051557,0.30456046326616976,0.30456046326616976,0.30456046326616976,0.2567618284583725,0.2567618284583725,0.2567618284583725
2019-01-13,1.0076258141902066,1.0076258141902066,1.0076258141902066,1.0018993369440008,1.0018993369440008,1.0018993369440008,1.0542608197441776,1.0542608197441776,1.0542608197441776,1.083372618398754,1.083372618398754,1.083372618398754
2019-01-20,1.2823107520303736,1.2823107520303736,1.2823107520303736,1.2070585138540468,1.2070585138540468,1.2070585138540468,1.3093078832326872,1.3093078832326872,1.3093078832326872,1.1986546097307706,1.1986546097307706,1.1986546097307706
2019-01-27,1.943574685895247,1.943574685895247,1.943574685895247,1.8820884647934952,1.8820884647934952,1.8820884647934952,1.8050042449341952,1.8050042449341952,1.8050042449341952,1.7839449301941908,1.7839449301941908,1.7839449301941908
2019-02-03,0.9716942080991476,0.9716942080991476,0.9716942080991476,0.9838315500789239,0.9838315500789239,0.9838315500789239,1.0031595161738542,1.0031595161738542,1.0031595161738542,0.9416202099103689,0.9416202099103689,0.9416202099103689
