Date,PowerShares International Corporate BondEtf_Open_average,PowerShares International Corporate BondEtf_Open_max,PowerShares International Corporate BondEtf_Open_min,PowerShares International Corporate BondEtf_High_average,PowerShares International Corporate BondEtf_High_max,PowerShares International Corporate BondEtf_High_min,PowerShares International Corporate BondEtf_Low_average,PowerShares International Corporate BondEtf_Low_max,PowerShares International Corporate BondEtf_Low_min,PowerShares International Corporate BondEtf_Close_average,PowerShares International Corporate BondEtf_Close_max,PowerShares International Corporate BondEtf_Close_min
2018-04-08,0.1848269448038901,0.1848269448038901,0.1848269448038901,0.4299825556569546,0.4299825556569546,0.4299825556569546,0.09328823033643273,0.09328823033643273,0.09328823033643273,0.3258908481054352,0.3258908481054352,0.3258908481054352
2018-04-15,-0.5432408638231961,-0.5432408638231961,-0.5432408638231961,-0.6076064148730258,-0.6076064148730258,-0.6076064148730258,-0.4654963549273251,-0.4654963549273251,-0.4654963549273251,-0.5110224384584433,-0.5110224384584433,-0.5110224384584433
2018-04-22,-2.131833100869631,-2.131833100869631,-2.131833100869631,-1.788294834322362,-1.788294834322362,-1.788294834322362,-2.280781173471608,-2.280781173471608,-2.280781173471608,-1.8016301264163552,-1.8016301264163552,-1.8016301264163552
2018-04-29,-2.2060684499185537,-2.2060684499185537,-2.2060684499185537,-2.5393779662799885,-2.5393779662799885,-2.5393779662799885,-2.4741931140261086,-2.4741931140261086,-2.4741931140261086,-2.5202675135421364,-2.5202675135421364,-2.5202675135421364
2018-05-06,-1.7413705173650085,-1.7413705173650085,-1.7413705173650085,-2.0397072369964695,-2.0397072369964695,-2.0397072369964695,-1.8854351651812133,-1.8854351651812133,-1.8854351651812133,-2.0406487583588726,-2.0406487583588726,-2.0406487583588726
2018-05-13,-2.2597237492328732,-2.2597237492328732,-2.2597237492328732,-2.3049974468259307,-2.3049974468259307,-2.3049974468259307,-2.3701971215290234,-2.3701971215290234,-2.3701971215290234,-2.202651294681892,-2.202651294681892,-2.202651294681892
2018-05-20,-1.867853962284089,-1.867853962284089,-1.867853962284089,-1.8603004928808475,-1.8603004928808475,-1.8603004928808475,-1.98257032057369,-1.98257032057369,-1.98257032057369,-1.9566843559774465,-1.9566843559774465,-1.9566843559774465
2018-05-27,-1.7134047501079375,-1.7134047501079375,-1.7134047501079375,-1.5604637516196604,-1.5604637516196604,-1.5604637516196604,-1.5925315736593868,-1.5925315736593868,-1.5925315736593868,-1.6557914647393503,-1.6557914647393503,-1.6557914647393503
2018-06-03,-1.1658664096304578,-1.1658664096304578,-1.1658664096304578,-1.1688087894751467,-1.1688087894751467,-1.1688087894751467,-1.2061802438224343,-1.2061802438224343,-1.2061802438224343,-1.029079704858357,-1.029079704858357,-1.029079704858357
2018-06-10,-1.0476487638317988,-1.0476487638317988,-1.0476487638317988,-1.1254388055006985,-1.1254388055006985,-1.1254388055006985,-1.1178959558087926,-1.1178959558087926,-1.1178959558087926,-1.027012772407926,-1.027012772407926,-1.027012772407926
2018-06-17,-0.8630119617641402,-0.8630119617641402,-0.8630119617641402,-0.9936475736518666,-0.9936475736518666,-0.9936475736518666,-0.8949080823625077,-0.8949080823625077,-0.8949080823625077,-0.9466792452167235,-0.9466792452167235,-0.9466792452167235
2018-06-24,-1.0586617270826486,-1.0586617270826486,-1.0586617270826486,-1.1328299919178582,-1.1328299919178582,-1.1328299919178582,-1.0516031223115914,-1.0516031223115914,-1.0516031223115914,-1.0866620122297677,-1.0866620122297677,-1.0866620122297677
2018-07-01,-0.5599923072495524,-0.5599923072495524,-0.5599923072495524,-0.44869602919369495,-0.44869602919369495,-0.44869602919369495,-0.45181517446694625,-0.45181517446694625,-0.45181517446694625,-0.6380745510092494,-0.6380745510092494,-0.6380745510092494
2018-07-08,-0.8105645425378447,-0.8105645425378447,-0.8105645425378447,-0.6554455049908694,-0.6554455049908694,-0.6554455049908694,-0.6013746074344861,-0.6013746074344861,-0.6013746074344861,-0.5430700333379731,-0.5430700333379731,-0.5430700333379731
2018-07-15,-0.6043472736589285,-0.6043472736589285,-0.6043472736589285,-0.5593479623647458,-0.5593479623647458,-0.5593479623647458,-0.3330029797826096,-0.3330029797826096,-0.3330029797826096,-0.5586879669034471,-0.5586879669034471,-0.5586879669034471
2018-07-22,-0.5668499263850777,-0.5668499263850777,-0.5668499263850777,-0.7377791106908459,-0.7377791106908459,-0.7377791106908459,-0.6613960223485194,-0.6613960223485194,-0.6613960223485194,-0.8617867324035318,-0.8617867324035318,-0.8617867324035318
2018-07-29,-1.1689081147082212,-1.1689081147082212,-1.1689081147082212,-1.130961299704339,-1.130961299704339,-1.130961299704339,-1.2145848529711198,-1.2145848529711198,-1.2145848529711198,-1.0845630702314177,-1.0845630702314177,-1.0845630702314177
2018-08-05,-2.4508899095079877,-2.4508899095079877,-2.4508899095079877,-2.568580816894962,-2.568580816894962,-2.568580816894962,-2.557350534649506,-2.557350534649506,-2.557350534649506,-2.627262842553292,-2.627262842553292,-2.627262842553292
2018-08-12,-2.1504099090142446,-2.1504099090142446,-2.1504099090142446,-1.9705594152522476,-1.9705594152522476,-1.9705594152522476,-2.203423470513877,-2.203423470513877,-2.203423470513877,-1.7082002338283282,-1.7082002338283282,-1.7082002338283282
2018-08-19,-0.7379635481118959,-0.7379635481118959,-0.7379635481118959,-0.7842258819463409,-0.7842258819463409,-0.7842258819463409,-0.9952933166278309,-0.9952933166278309,-0.9952933166278309,-0.4704711856623286,-0.4704711856623286,-0.4704711856623286
2018-08-26,-0.393969566868811,-0.393969566868811,-0.393969566868811,-0.8061466341121526,-0.8061466341121526,-0.8061466341121526,-0.3588124574495319,-0.3588124574495319,-0.3588124574495319,-0.9502684007399353,-0.9502684007399353,-0.9502684007399353
2018-09-02,-1.2084361876044485,-1.2084361876044485,-1.2084361876044485,-1.2759628180286247,-1.2759628180286247,-1.2759628180286247,-1.1620747662687678,-1.1620747662687678,-1.1620747662687678,-1.5826794414968226,-1.5826794414968226,-1.5826794414968226
