,Date,Time,Ticker,Price,Transaction Type,Shares before,Shares After,Balance Before,Balance After
0,CSCOStock,45.53,2018-03-12,Open,Buy,0,21,1000,43.870000000000005
1,CSCOStock,47.63,2020-01-03,Close,Sell,21,0,43.870000000000005,1044.1
