Date,LNDC_Open_average,LNDC_Open_max,LNDC_Open_min,LNDC_Open_volatility,LNDC_Open_change,LNDC_High_average,LNDC_High_max,LNDC_High_min,LNDC_High_volatility,LNDC_High_change,LNDC_Low_average,LNDC_Low_max,LNDC_Low_min,LNDC_Low_volatility,LNDC_Low_change,LNDC_Close_average,LNDC_Close_max,LNDC_Close_min,LNDC_Close_volatility,LNDC_Close_change,LNDC_Volume_average,LNDC_Volume_max,LNDC_Volume_min,LNDC_Volume_volatility,LNDC_Volume_change
2018-01-14,12.85,13.15,12.6,0.5500000000000007,0.34999999999999964,13.07,13.25,12.9,0.34999999999999964,0.3000000000000007,12.75,13.05,12.55,0.5,0.5,12.93,13.25,12.6,0.6500000000000004,0.6500000000000004,57031,71918,34470,37448,-22632
2018-01-21,13.08,13.2,13.0,0.1999999999999993,-0.09999999999999964,13.184,13.25,13.1,0.15000000000000036,0.05000000000000071,12.864,12.97,12.75,0.22000000000000064,-0.02000000000000135,13.06,13.25,12.95,0.3000000000000007,0.0,34243,42758,22561,20197,15259
2018-01-28,13.014000000000001,13.15,12.9,0.25,0.09999999999999964,13.17,13.25,13.05,0.1999999999999993,-0.14999999999999858,12.879999999999999,12.95,12.7,0.25,-0.20000000000000107,13.06,13.15,12.85,0.3000000000000007,-0.25,49339,86726,28014,58712,44165
2018-02-04,12.92,13.35,12.75,0.5999999999999996,0.5999999999999996,13.15,13.55,12.85,0.7000000000000011,0.5999999999999996,12.754,13.0,12.62,0.3800000000000008,0.34999999999999964,13.0,13.4,12.7,0.7000000000000011,0.3000000000000007,69462,114097,39895,74202,-63618
2018-02-11,13.2,13.45,13.05,0.3999999999999986,0.3999999999999986,13.5125,14.0,13.2,0.8000000000000007,0.8000000000000007,12.9175,13.45,12.22,1.2299999999999986,0.5999999999999996,13.4625,13.9,13.15,0.75,0.75,53449,91604,27297,64307,28705
2018-02-18,13.438,13.8,13.1,0.7000000000000011,-0.5,13.546,13.85,13.3,0.5499999999999989,-0.5,13.16,13.5,12.95,0.5500000000000007,-0.40000000000000036,13.32,13.7,13.0,0.6999999999999993,-0.4499999999999993,41440,66728,22478,44250,-44250
2018-02-25,12.97,13.2,12.65,0.5499999999999989,-0.14999999999999858,13.12,13.25,12.95,0.3000000000000007,-0.09999999999999964,12.76,12.95,12.55,0.3999999999999986,-0.09999999999999964,12.95,13.05,12.75,0.3000000000000007,0.05000000000000071,55238,88095,31740,56355,23952
2018-03-04,13.620000000000001,14.3,13.05,1.25,1.25,13.996,14.5,13.3,1.1999999999999993,1.1999999999999993,13.464,14.1,12.75,1.3499999999999996,1.3499999999999996,13.91,14.4,13.25,1.1500000000000004,1.1500000000000004,49593,84235,22978,61257,-27788
2018-03-11,13.93,14.55,13.3,1.25,-1.1500000000000004,14.08,14.55,13.55,1.0,-1.0,13.57,14.15,13.25,0.9000000000000004,-0.8499999999999996,13.69,14.45,13.3,1.1499999999999986,-1.0,67289,144385,38801,105584,-18082
2018-03-18,13.14,13.45,12.9,0.5499999999999989,-0.29999999999999893,13.290000000000001,13.5,13.15,0.34999999999999964,-0.34999999999999964,12.94,13.2,12.7,0.5,-0.5,13.02,13.2,12.9,0.29999999999999893,-0.25,44151,67752,29200,38552,16841
2018-03-25,13.0175,13.25,12.9,0.34999999999999964,0.02000000000000135,13.3125,13.75,13.1,0.6500000000000004,-0.05000000000000071,12.8875,13.0,12.85,0.15000000000000036,0.0,13.0625,13.25,12.9,0.34999999999999964,0.15000000000000036,78785,170371,21305,149066,91571
2018-04-01,13.57,14.0,13.15,0.8499999999999996,0.40000000000000036,14.0,14.25,13.55,0.6999999999999993,0.29999999999999893,13.014,13.45,12.84,0.6099999999999994,0.009999999999999787,13.63,14.1,13.25,0.8499999999999996,0.15000000000000036,150094,244972,84164,160808,63332
2018-04-08,13.7,13.85,13.45,0.40000000000000036,0.3500000000000014,13.92,14.0,13.85,0.15000000000000036,0.05000000000000071,13.58,13.75,13.2,0.5500000000000007,0.5500000000000007,13.77,13.9,13.65,0.25,0.25,53650,153291,10834,142457,-108275
2018-04-15,13.86,14.0,13.75,0.25,-0.15000000000000036,13.96,14.05,13.85,0.20000000000000107,-0.15000000000000036,13.684000000000001,13.8,13.52,0.28000000000000114,-0.28000000000000114,13.82,14.0,13.65,0.34999999999999964,-0.34999999999999964,30509,43378,15261,28117,-28117
2018-04-22,13.67,13.75,13.6,0.15000000000000036,-0.05000000000000071,13.73,13.85,13.6,0.25,-0.09999999999999964,13.42,13.6,13.1,0.5,-0.34999999999999964,13.57,13.7,13.3,0.3999999999999986,-0.34999999999999964,22821,35967,7611,28356,19567
2018-04-29,13.34,13.55,13.2,0.3500000000000014,0.3000000000000007,13.47,13.6,13.4,0.1999999999999993,0.15000000000000036,13.24,13.3,13.2,0.10000000000000142,0.10000000000000142,13.39,13.5,13.3,0.1999999999999993,0.14999999999999858,24172,38498,14131,24367,-18184
2018-05-06,13.370000000000001,13.5,13.25,0.25,-0.1999999999999993,13.48,13.65,13.3,0.34999999999999964,-0.34999999999999964,13.18,13.35,13.05,0.29999999999999893,-0.29999999999999893,13.290000000000001,13.55,13.15,0.40000000000000036,-0.40000000000000036,36909,57394,24690,32704,1185
2018-05-13,13.33,13.7,13.1,0.5999999999999996,0.5999999999999996,13.540000000000001,13.8,13.15,0.6500000000000004,0.6500000000000004,13.26,13.6,13.0,0.5999999999999996,0.5999999999999996,13.426,13.7,13.05,0.6499999999999986,0.629999999999999,41659,47014,35436,11578,-6960
2018-05-20,13.6375,13.75,13.6,0.15000000000000036,0.15000000000000036,13.875,14.05,13.75,0.3000000000000007,0.25,13.5625,13.7,13.5,0.1999999999999993,0.14999999999999858,13.775,14.05,13.6,0.45000000000000107,0.45000000000000107,24598,39184,13418,25766,-16914
2018-05-27,14.04,14.15,13.95,0.20000000000000107,0.0,14.28,14.45,14.15,0.29999999999999893,0.15000000000000036,13.736,14.05,13.03,1.0200000000000014,-0.6699999999999999,14.14,14.2,14.05,0.14999999999999858,0.14999999999999858,36584,61336,22801,38535,2598
2018-06-03,14.290000000000001,14.35,14.25,0.09999999999999964,0.0,14.44,14.5,14.3,0.1999999999999993,0.1999999999999993,14.12,14.25,13.95,0.3000000000000007,0.09999999999999964,14.29,14.35,14.2,0.15000000000000036,-0.10000000000000142,19456,28166,11731,16435,4061
2018-06-10,14.16,14.3,14.1,0.20000000000000107,0.15000000000000036,14.28,14.4,14.2,0.20000000000000107,0.09999999999999964,14.05,14.1,13.95,0.15000000000000036,-0.10000000000000142,14.17,14.3,14.1,0.20000000000000107,-0.05000000000000071,29125,62491,8047,54444,4348
2018-06-17,14.41,14.95,14.1,0.8499999999999996,0.8499999999999996,14.78,15.6,14.2,1.4000000000000004,1.4000000000000004,14.32,14.9,13.95,0.9500000000000011,0.9500000000000011,14.66,15.45,14.2,1.25,1.25,140827,335831,58189,277642,38361
2018-06-24,15.16,15.5,14.85,0.6500000000000004,-0.6500000000000004,15.32,15.6,15.15,0.4499999999999993,-0.4499999999999993,14.976,15.35,14.63,0.7199999999999989,-0.7199999999999989,15.1,15.4,14.9,0.5,-0.3000000000000007,63372,76242,49085,27157,62
2018-07-01,14.975,15.15,14.7,0.45000000000000107,-0.20000000000000107,15.190000000000001,15.25,15.15,0.09999999999999964,-0.0600000000000005,14.6625,15.05,14.2,0.8500000000000014,0.7000000000000011,14.9625,15.15,14.65,0.5,0.29999999999999893,117947,231586,61112,170474,-41203
2018-07-08,14.93,15.0,14.8,0.1999999999999993,-0.1999999999999993,15.0,15.15,14.8,0.34999999999999964,-0.29999999999999893,14.72,14.85,14.35,0.5,-0.5,14.78,14.95,14.4,0.5499999999999989,-0.5499999999999989,59574,89454,37129,52325,40129
