Date,Global X Robotics & AI USD_Open_average,Global X Robotics & AI USD_Open_max,Global X Robotics & AI USD_Open_min,Global X Robotics & AI USD_Open_volatility,Global X Robotics & AI USD_Open_change,Global X Robotics & AI USD_High_average,Global X Robotics & AI USD_High_max,Global X Robotics & AI USD_High_min,Global X Robotics & AI USD_High_volatility,Global X Robotics & AI USD_High_change,Global X Robotics & AI USD_Low_average,Global X Robotics & AI USD_Low_max,Global X Robotics & AI USD_Low_min,Global X Robotics & AI USD_Low_volatility,Global X Robotics & AI USD_Low_change,Global X Robotics & AI USD_Close_average,Global X Robotics & AI USD_Close_max,Global X Robotics & AI USD_Close_min,Global X Robotics & AI USD_Close_volatility,Global X Robotics & AI USD_Close_change
2018-09-02,22.2,22.2,22.2,0.0,0.0,22.23,22.23,22.23,0.0,0.0,22.11,22.11,22.11,0.0,0.0,22.21,22.21,22.21,0.0,0.0
2018-09-09,22.69,22.69,22.69,0.0,0.0,22.73,22.73,22.73,0.0,0.0,22.6,22.6,22.6,0.0,0.0,22.64,22.64,22.64,0.0,0.0
2018-09-16,23.12,23.12,23.12,0.0,0.0,23.12,23.12,23.12,0.0,0.0,22.97,22.97,22.97,0.0,0.0,23.07,23.07,23.07,0.0,0.0
2018-09-23,23.12,23.12,23.12,0.0,0.0,23.22,23.22,23.22,0.0,0.0,23.07,23.07,23.07,0.0,0.0,23.1,23.1,23.1,0.0,0.0
2018-09-30,21.9,21.9,21.9,0.0,0.0,21.95,21.95,21.95,0.0,0.0,21.64,21.64,21.64,0.0,0.0,21.86,21.86,21.86,0.0,0.0
2018-10-07,20.57,20.57,20.57,0.0,0.0,20.6,20.6,20.6,0.0,0.0,20.32,20.32,20.32,0.0,0.0,20.45,20.45,20.45,0.0,0.0
2018-10-14,20.28,20.28,20.28,0.0,0.0,20.37,20.37,20.37,0.0,0.0,20.16,20.16,20.16,0.0,0.0,20.29,20.29,20.29,0.0,0.0
2018-10-21,18.94,18.94,18.94,0.0,0.0,19.03,19.03,19.03,0.0,0.0,18.2,18.2,18.2,0.0,0.0,18.42,18.42,18.42,0.0,0.0
2018-10-28,20.4,20.4,20.4,0.0,0.0,20.41,20.41,20.41,0.0,0.0,20.17,20.17,20.17,0.0,0.0,20.34,20.34,20.34,0.0,0.0
2018-11-04,19.93,19.93,19.93,0.0,0.0,19.94,19.94,19.94,0.0,0.0,19.49,19.49,19.49,0.0,0.0,19.5,19.5,19.5,0.0,0.0
2018-11-11,19.5,19.5,19.5,0.0,0.0,19.58,19.58,19.58,0.0,0.0,19.05,19.05,19.05,0.0,0.0,19.06,19.06,19.06,0.0,0.0
2018-11-18,19.15,19.15,19.15,0.0,0.0,19.35,19.35,19.35,0.0,0.0,19.13,19.13,19.13,0.0,0.0,19.35,19.35,19.35,0.0,0.0
2018-11-25,20.13,20.13,20.13,0.0,0.0,20.16,20.16,20.16,0.0,0.0,19.99,19.99,19.99,0.0,0.0,20.1,20.1,20.1,0.0,0.0
2018-12-02,18.09,18.09,18.09,0.0,0.0,18.21,18.21,18.21,0.0,0.0,17.81,17.81,17.81,0.0,0.0,18.13,18.13,18.13,0.0,0.0
2018-12-09,17.52,17.52,17.52,0.0,0.0,17.57,17.57,17.57,0.0,0.0,17.17,17.17,17.17,0.0,0.0,17.28,17.28,17.28,0.0,0.0
2018-12-16,16.16,16.16,16.16,0.0,0.0,16.31,16.31,16.31,0.0,0.0,16.01,16.01,16.01,0.0,0.0,16.06,16.06,16.06,0.0,0.0
2018-12-23,16.79,16.79,16.79,0.0,0.0,16.84,16.84,16.84,0.0,0.0,16.66,16.66,16.66,0.0,0.0,16.74,16.74,16.74,0.0,0.0
2018-12-30,17.01,17.01,17.01,0.0,0.0,17.3,17.3,17.3,0.0,0.0,17.01,17.01,17.01,0.0,0.0,17.17,17.17,17.17,0.0,0.0
2019-01-06,17.42,17.42,17.42,0.0,0.0,17.45,17.45,17.45,0.0,0.0,17.3,17.3,17.3,0.0,0.0,17.37,17.37,17.37,0.0,0.0
2019-01-13,18.24,18.24,18.24,0.0,0.0,18.41,18.41,18.41,0.0,0.0,18.18,18.18,18.18,0.0,0.0,18.4,18.4,18.4,0.0,0.0
2019-01-20,18.24,18.24,18.24,0.0,0.0,18.26,18.26,18.26,0.0,0.0,18.12,18.12,18.12,0.0,0.0,18.19,18.19,18.19,0.0,0.0
2019-01-27,18.58,18.58,18.58,0.0,0.0,18.68,18.68,18.68,0.0,0.0,18.5,18.5,18.5,0.0,0.0,18.68,18.68,18.68,0.0,0.0
2019-02-03,18.52,18.52,18.52,0.0,0.0,18.6,18.6,18.6,0.0,0.0,18.5,18.5,18.5,0.0,0.0,18.58,18.58,18.58,0.0,0.0
2019-02-10,19.46,19.46,19.46,0.0,0.0,19.63,19.63,19.63,0.0,0.0,19.44,19.44,19.44,0.0,0.0,19.63,19.63,19.63,0.0,0.0
2019-02-17,20.15,20.15,20.15,0.0,0.0,20.21,20.21,20.21,0.0,0.0,20.1,20.1,20.1,0.0,0.0,20.12,20.12,20.12,0.0,0.0
2019-02-24,19.92,19.92,19.92,0.0,0.0,19.95,19.95,19.95,0.0,0.0,19.64,19.64,19.64,0.0,0.0,19.76,19.76,19.76,0.0,0.0
2019-03-03,19.1,19.1,19.1,0.0,0.0,19.41,19.41,19.41,0.0,0.0,19.1,19.1,19.1,0.0,0.0,19.39,19.39,19.39,0.0,0.0
2019-03-10,19.79,19.79,19.79,0.0,0.0,19.91,19.91,19.91,0.0,0.0,19.79,19.79,19.79,0.0,0.0,19.91,19.91,19.91,0.0,0.0
2019-03-17,19.71,19.71,19.71,0.0,0.0,19.84,19.84,19.84,0.0,0.0,19.63,19.63,19.63,0.0,0.0,19.78,19.78,19.78,0.0,0.0
2019-03-24,20.32,20.32,20.32,0.0,0.0,20.48,20.48,20.48,0.0,0.0,20.3,20.3,20.3,0.0,0.0,20.48,20.48,20.48,0.0,0.0
2019-03-31,21.18,21.18,21.18,0.0,0.0,21.21,21.21,21.21,0.0,0.0,21.06,21.06,21.06,0.0,0.0,21.21,21.21,21.21,0.0,0.0
2019-04-07,21.51,21.51,21.51,0.0,0.0,21.56,21.56,21.56,0.0,0.0,21.42,21.42,21.42,0.0,0.0,21.44,21.44,21.44,0.0,0.0
2019-04-14,21.66,21.66,21.66,0.0,0.0,21.67,21.67,21.67,0.0,0.0,21.57,21.57,21.57,0.0,0.0,21.62,21.62,21.62,0.0,0.0
2019-04-21,21.29,21.29,21.29,0.0,0.0,21.44,21.44,21.44,0.0,0.0,21.29,21.29,21.29,0.0,0.0,21.42,21.42,21.42,0.0,0.0
2019-04-28,21.19,21.19,21.19,0.0,0.0,21.46,21.46,21.46,0.0,0.0,21.06,21.06,21.06,0.0,0.0,21.41,21.41,21.41,0.0,0.0
2019-05-05,20.0,20.0,20.0,0.0,0.0,20.01,20.01,20.01,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.66,19.66,19.66,0.0,0.0
2019-05-12,19.42,19.42,19.42,0.0,0.0,19.58,19.58,19.58,0.0,0.0,19.38,19.38,19.38,0.0,0.0,19.41,19.41,19.41,0.0,0.0
2019-05-19,19.2,19.2,19.2,0.0,0.0,19.25,19.25,19.25,0.0,0.0,19.11,19.11,19.11,0.0,0.0,19.2,19.2,19.2,0.0,0.0
2019-05-26,18.73,18.73,18.73,0.0,0.0,18.8,18.8,18.8,0.0,0.0,18.63,18.63,18.63,0.0,0.0,18.71,18.71,18.71,0.0,0.0
2019-06-02,19.91,19.91,19.91,0.0,0.0,20.04,20.04,20.04,0.0,0.0,19.91,19.91,19.91,0.0,0.0,19.96,19.96,19.96,0.0,0.0
2019-06-09,19.65,19.65,19.65,0.0,0.0,19.73,19.73,19.73,0.0,0.0,19.64,19.64,19.64,0.0,0.0,19.72,19.72,19.72,0.0,0.0
2019-06-16,20.57,20.57,20.57,0.0,0.0,20.59,20.59,20.59,0.0,0.0,20.47,20.47,20.47,0.0,0.0,20.47,20.47,20.47,0.0,0.0
2019-06-23,21.17,21.17,21.17,0.0,0.0,21.24,21.24,21.24,0.0,0.0,20.98,20.98,20.98,0.0,0.0,21.09,21.09,21.09,0.0,0.0
2019-06-30,20.66,20.66,20.66,0.0,0.0,20.68,20.68,20.68,0.0,0.0,20.55,20.55,20.55,0.0,0.0,20.56,20.56,20.56,0.0,0.0
2019-07-07,20.12,20.12,20.12,0.0,0.0,20.18,20.18,20.18,0.0,0.0,20.01,20.01,20.01,0.0,0.0,20.02,20.02,20.02,0.0,0.0
2019-07-14,20.06,20.06,20.06,0.0,0.0,20.17,20.17,20.17,0.0,0.0,20.06,20.06,20.06,0.0,0.0,20.17,20.17,20.17,0.0,0.0
2019-07-21,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,19.83,19.83,19.83,0.0,0.0,19.9,19.9,19.9,0.0,0.0
2019-07-28,18.43,18.43,18.43,0.0,0.0,18.52,18.52,18.52,0.0,0.0,17.92,17.92,17.92,0.0,0.0,18.02,18.02,18.02,0.0,0.0
2019-08-04,18.5,18.5,18.5,0.0,0.0,18.52,18.52,18.52,0.0,0.0,18.24,18.24,18.24,0.0,0.0,18.28,18.28,18.28,0.0,0.0
2019-08-11,18.63,18.63,18.63,0.0,0.0,18.71,18.71,18.71,0.0,0.0,18.6,18.6,18.6,0.0,0.0,18.65,18.65,18.65,0.0,0.0
2019-08-18,18.46,18.46,18.46,0.0,0.0,18.52,18.52,18.52,0.0,0.0,18.3,18.3,18.3,0.0,0.0,18.42,18.42,18.42,0.0,0.0
2019-08-25,18.75,18.75,18.75,0.0,0.0,18.83,18.83,18.83,0.0,0.0,18.66,18.66,18.66,0.0,0.0,18.8,18.8,18.8,0.0,0.0
2019-09-01,19.57,19.57,19.57,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.54,19.54,19.54,0.0,0.0,19.65,19.65,19.65,0.0,0.0
2019-09-08,20.36,20.36,20.36,0.0,0.0,20.41,20.41,20.41,0.0,0.0,20.27,20.27,20.27,0.0,0.0,20.33,20.33,20.33,0.0,0.0
2019-09-15,19.91,19.91,19.91,0.0,0.0,20.0,20.0,20.0,0.0,0.0,19.87,19.87,19.87,0.0,0.0,19.96,19.96,19.96,0.0,0.0
2019-09-22,19.88,19.88,19.88,0.0,0.0,20.04,20.04,20.04,0.0,0.0,19.87,19.87,19.87,0.0,0.0,20.02,20.02,20.02,0.0,0.0
2019-09-29,19.68,19.68,19.68,0.0,0.0,19.8,19.8,19.8,0.0,0.0,19.63,19.63,19.63,0.0,0.0,19.65,19.65,19.65,0.0,0.0
2019-10-06,19.72,19.72,19.72,0.0,0.0,19.79,19.79,19.79,0.0,0.0,19.67,19.67,19.67,0.0,0.0,19.74,19.74,19.74,0.0,0.0
2019-10-13,20.35,20.35,20.35,0.0,0.0,20.45,20.45,20.45,0.0,0.0,20.35,20.35,20.35,0.0,0.0,20.43,20.43,20.43,0.0,0.0
2019-10-20,20.86,20.86,20.86,0.0,0.0,21.04,21.04,21.04,0.0,0.0,20.8,20.8,20.8,0.0,0.0,21.03,21.03,21.03,0.0,0.0
2019-10-27,21.49,21.49,21.49,0.0,0.0,21.61,21.61,21.61,0.0,0.0,21.47,21.47,21.47,0.0,0.0,21.61,21.61,21.61,0.0,0.0
2019-11-03,21.32,21.32,21.32,0.0,0.0,21.49,21.49,21.49,0.0,0.0,21.32,21.32,21.32,0.0,0.0,21.45,21.45,21.45,0.0,0.0
2019-11-10,21.34,21.34,21.34,0.0,0.0,21.46,21.46,21.46,0.0,0.0,21.32,21.32,21.32,0.0,0.0,21.44,21.44,21.44,0.0,0.0
2019-11-17,21.33,21.33,21.33,0.0,0.0,21.59,21.59,21.59,0.0,0.0,21.33,21.33,21.33,0.0,0.0,21.59,21.59,21.59,0.0,0.0
2019-11-24,21.52,21.52,21.52,0.0,0.0,21.55,21.55,21.55,0.0,0.0,21.16,21.16,21.16,0.0,0.0,21.18,21.18,21.18,0.0,0.0
2019-12-01,21.75,21.75,21.75,0.0,0.0,21.79,21.79,21.79,0.0,0.0,21.65,21.65,21.65,0.0,0.0,21.65,21.65,21.65,0.0,0.0
2019-12-08,22.32,22.32,22.32,0.0,0.0,22.42,22.42,22.42,0.0,0.0,22.29,22.29,22.29,0.0,0.0,22.33,22.33,22.33,0.0,0.0
2019-12-15,22.05,22.05,22.05,0.0,0.0,22.13,22.13,22.13,0.0,0.0,22.02,22.02,22.02,0.0,0.0,22.1,22.1,22.1,0.0,0.0
2019-12-22,22.09,22.09,22.09,0.0,0.0,22.12,22.12,22.12,0.0,0.0,21.86,21.86,21.86,0.0,0.0,21.86,21.86,21.86,0.0,0.0
2019-12-29,22.0,22.0,22.0,0.0,0.0,22.07,22.07,22.07,0.0,0.0,21.86,21.86,21.86,0.0,0.0,21.93,21.93,21.93,0.0,0.0
